,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.019,3.0,5.0,0.015,3.0,5.0,0.013,3.0,5.0
1,2.0,0.0171,3.0,5.0,0.0136,3.0,5.0,0.012,3.0,5.0
2,3.0,0.019,3.0,5.0,0.016,3.0,5.0,0.014,3.0,5.0
3,4.0,0.0181,3.0,5.0,0.0146,3.0,5.0,0.013,3.0,5.0
4,5.0,0.018,3.0,5.0,0.015,3.0,5.0,0.014,3.0,5.0
5,6.0,0.0191,3.0,5.0,0.0146,3.0,5.0,0.014,3.0,5.0
6,7.0,0.018,3.0,5.0,0.015,3.0,5.0,0.013,3.0,5.0
7,8.0,0.019,3.0,5.0,0.0166,3.0,5.0,0.014,3.0,5.0
8,9.0,0.018,3.0,5.0,0.014,3.0,5.0,0.013,3.0,5.0
9,10.0,0.0176,3.0,5.0,0.015,3.0,5.0,0.0132,3.0,5.0
10,11.0,0.0172,3.0,5.0,0.015,3.0,5.0,0.0134,3.0,5.0
11,12.0,0.0186,3.0,5.0,0.015,3.0,5.0,0.013,3.0,5.0
12,13.0,0.017,3.0,5.0,0.014,3.0,5.0,0.013,3.0,5.0
13,14.0,0.018,3.0,5.0,0.0146,3.0,5.0,0.013,3.0,5.0
14,15.0,0.018,3.0,5.0,0.015,3.0,5.0,0.014,3.0,5.0
15,16.0,0.0196,3.0,5.0,0.016,3.0,5.0,0.0142,3.0,5.0
16,17.0,0.019,3.0,5.0,0.016,3.0,5.0,0.014,3.0,5.0
17,18.0,0.0366,3.0,5.0,0.015,3.0,5.0,0.013,3.0,5.0
18,19.0,0.02,3.0,5.0,0.0151,3.0,5.0,0.014,3.0,5.0
19,20.0,0.018,3.0,5.0,0.015,3.0,5.0,0.014,3.0,5.0
20,21.0,0.019,3.0,5.0,0.015,3.0,5.0,0.013,3.0,5.0
21,22.0,0.0165,3.0,5.0,0.013,3.0,5.0,0.013,3.0,5.0
22,23.0,0.018,3.0,5.0,0.015,3.0,5.0,0.0136,3.0,5.0
23,24.0,0.018,3.0,5.0,0.015,3.0,5.0,0.0131,3.0,5.0
24,25.0,0.017,3.0,5.0,0.014,3.0,5.0,0.0136,3.0,5.0
25,26.0,0.0182,3.0,5.0,0.014,3.0,5.0,0.013,3.0,5.0
26,27.0,0.0182,3.0,5.0,0.015,3.0,5.0,0.0136,3.0,5.0
27,28.0,0.018,3.0,5.0,0.015,3.0,5.0,0.013,3.0,5.0
28,29.0,0.02,3.0,5.0,0.0152,3.0,5.0,0.0136,3.0,5.0
29,30.0,0.016,3.0,5.0,0.014,3.0,5.0,0.012,3.0,5.0
30,31.0,0.017,3.0,5.0,0.015,3.0,5.0,0.0132,3.0,5.0
31,32.0,0.017,3.0,5.0,0.014,3.0,5.0,0.012,3.0,5.0
32,33.0,0.019,3.0,5.0,0.015,3.0,5.0,0.0131,3.0,5.0
