,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0926,5.0,10.0,0.0782,5.0,10.0,0.0734,5.0,10.0
1,2.0,0.0809,5.0,10.0,0.0739,5.0,10.0,0.0722,5.0,10.0
2,3.0,0.0825,5.0,10.0,0.0786,5.0,10.0,0.0908,5.0,10.0
3,4.0,0.0836,5.0,10.0,0.0755,5.0,10.0,0.072,5.0,10.0
4,5.0,0.0876,5.0,10.0,0.0844,5.0,10.0,0.0765,5.0,10.0
5,6.0,0.0855,5.0,10.0,0.0967,5.0,10.0,0.0725,5.0,10.0
6,7.0,0.0864,5.0,10.0,0.0793,5.0,10.0,0.0924,5.0,10.0
7,8.0,0.0897,5.0,10.0,0.0766,5.0,10.0,0.0782,5.0,10.0
8,9.0,0.1105,5.0,10.0,0.0749,5.0,10.0,0.0742,5.0,10.0
9,10.0,0.0871,5.0,10.0,0.0758,5.0,10.0,0.0746,5.0,10.0
10,11.0,0.0875,5.0,10.0,0.0786,5.0,10.0,0.108,5.0,10.0
11,12.0,0.1049,5.0,10.0,0.078,5.0,10.0,0.0733,5.0,10.0
12,13.0,0.0865,5.0,10.0,0.0791,5.0,10.0,0.0719,5.0,10.0
13,14.0,0.0838,5.0,10.0,0.0759,5.0,10.0,0.0719,5.0,10.0
14,15.0,0.0973,5.0,10.0,0.072,5.0,10.0,0.068,5.0,10.0
15,16.0,0.0815,5.0,10.0,0.0736,5.0,10.0,0.0725,5.0,10.0
16,17.0,0.0856,5.0,10.0,0.077,5.0,10.0,0.0731,5.0,10.0
17,18.0,0.0837,5.0,10.0,0.076,5.0,10.0,0.0754,5.0,10.0
18,19.0,0.0945,5.0,10.0,0.0805,5.0,10.0,0.0766,5.0,10.0
19,20.0,0.0816,5.0,10.0,0.0719,5.0,10.0,0.07,5.0,10.0
20,21.0,0.0987,5.0,10.0,0.0738,5.0,10.0,0.0709,5.0,10.0
21,22.0,0.0898,5.0,10.0,0.0769,5.0,10.0,0.073,5.0,10.0
22,23.0,0.086,5.0,10.0,0.0766,5.0,10.0,0.0713,5.0,10.0
23,24.0,0.1017,5.0,10.0,0.08,5.0,10.0,0.074,5.0,10.0
24,25.0,0.0836,5.0,10.0,0.0741,5.0,10.0,0.0696,5.0,10.0
25,26.0,0.0836,5.0,10.0,0.0762,5.0,10.0,0.0742,5.0,10.0
26,27.0,0.1012,5.0,10.0,0.0743,5.0,10.0,0.0716,5.0,10.0
27,28.0,0.084,5.0,10.0,0.0766,5.0,10.0,0.0726,5.0,10.0
28,29.0,0.0836,5.0,10.0,0.0779,5.0,10.0,0.0746,5.0,10.0
29,30.0,0.1018,5.0,10.0,0.0745,5.0,10.0,0.0727,5.0,10.0
30,31.0,0.086,5.0,10.0,0.0762,5.0,10.0,0.0726,5.0,10.0
31,32.0,0.0863,5.0,10.0,0.0759,5.0,10.0,0.0716,5.0,10.0
32,33.0,0.0854,5.0,10.0,0.0779,5.0,10.0,0.0759,5.0,10.0
