,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.044,8.0,20.0,0.0366,8.0,20.0,0.035,8.0,20.0
1,2.0,0.0458,7.0,20.0,0.041,7.0,20.0,0.0345,7.0,20.0
2,3.0,0.044,7.0,20.0,0.0376,7.0,20.0,0.034,7.0,20.0
3,4.0,0.0447,7.0,20.0,0.037,7.0,20.0,0.034,7.0,20.0
4,5.0,0.0467,7.0,20.0,0.0392,7.0,20.0,0.0342,7.0,20.0
5,6.0,0.042,8.0,20.0,0.0358,8.0,20.0,0.033,8.0,20.0
6,7.0,0.0475,8.0,20.0,0.039,8.0,20.0,0.0372,8.0,20.0
7,8.0,0.0435,8.0,20.0,0.038,8.0,20.0,0.0355,8.0,20.0
8,9.0,0.047,8.0,20.0,0.046,8.0,20.0,0.0446,8.0,20.0
9,10.0,0.0436,7.0,20.0,0.038,7.0,20.0,0.0342,7.0,20.0
10,11.0,0.0471,7.0,20.0,0.039,7.0,20.0,0.0355,7.0,20.0
11,12.0,0.0607,8.0,20.0,0.037,8.0,20.0,0.034,8.0,20.0
12,13.0,0.0473,8.0,20.0,0.0395,8.0,20.0,0.036,8.0,20.0
13,14.0,0.045,7.0,20.0,0.0379,7.0,20.0,0.034,7.0,20.0
14,15.0,0.0456,7.0,20.0,0.038,7.0,20.0,0.0349,7.0,20.0
15,16.0,0.0462,7.0,20.0,0.039,7.0,20.0,0.035,7.0,20.0
16,17.0,0.0485,8.0,20.0,0.038,8.0,20.0,0.036,8.0,20.0
17,18.0,0.0465,7.0,20.0,0.039,7.0,20.0,0.036,7.0,20.0
18,19.0,0.0492,7.0,20.0,0.0376,7.0,20.0,0.0342,7.0,20.0
19,20.0,0.0465,7.0,20.0,0.039,7.0,20.0,0.0356,7.0,20.0
20,21.0,0.0446,7.0,20.0,0.04,7.0,20.0,0.0442,7.0,20.0
21,22.0,0.0452,8.0,20.0,0.039,8.0,20.0,0.0359,8.0,20.0
22,23.0,0.047,7.0,20.0,0.0382,7.0,20.0,0.0354,7.0,20.0
23,24.0,0.0452,8.0,20.0,0.038,8.0,20.0,0.0346,8.0,20.0
24,25.0,0.0513,7.0,20.0,0.0406,7.0,20.0,0.035,7.0,20.0
25,26.0,0.0455,8.0,20.0,0.0573,8.0,20.0,0.0366,8.0,20.0
26,27.0,0.0463,8.0,20.0,0.0389,8.0,20.0,0.035,8.0,20.0
27,28.0,0.0441,8.0,20.0,0.0376,8.0,20.0,0.036,8.0,20.0
28,29.0,0.0439,8.0,20.0,0.037,8.0,20.0,0.0347,8.0,20.0
29,30.0,0.0477,7.0,20.0,0.04,7.0,20.0,0.0354,7.0,20.0
30,31.0,0.0441,7.0,20.0,0.037,7.0,20.0,0.035,7.0,20.0
31,32.0,0.045,8.0,20.0,0.038,8.0,20.0,0.0355,8.0,20.0
32,33.0,0.0441,8.0,20.0,0.0375,8.0,20.0,0.035,8.0,20.0
