,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0471,4.0,5.0,0.0316,4.0,6.0,0.023,4.0,20.0
1,2.0,0.0421,4.0,5.0,0.0305,4.0,6.0,0.021,4.0,19.0
2,3.0,0.044,4.0,5.0,0.0506,4.0,6.0,0.022,4.0,19.0
3,4.0,0.0396,4.0,6.0,0.0298,4.0,6.0,0.0202,4.0,20.0
4,5.0,0.0455,4.0,6.0,0.034,4.0,6.0,0.025,4.0,20.0
5,6.0,0.0435,3.0,5.0,0.031,3.0,6.0,0.021,3.0,20.0
6,7.0,0.0425,3.0,5.0,0.031,3.0,7.0,0.022,3.0,20.0
7,8.0,0.042,4.0,5.0,0.03,4.0,7.0,0.021,4.0,20.0
8,9.0,0.0451,4.0,5.0,0.033,4.0,6.0,0.0227,4.0,20.0
9,10.0,0.1169,4.0,4.0,0.1657,4.0,5.0,0.0387,4.0,19.0
10,11.0,0.0705,4.0,4.0,0.032,4.0,6.0,0.0242,4.0,20.0
11,12.0,0.0436,3.0,5.0,0.0315,3.0,6.0,0.0241,3.0,20.0
12,13.0,0.0555,3.0,4.0,0.041,3.0,5.0,0.0255,3.0,20.0
13,14.0,0.045,3.0,5.0,0.0326,3.0,5.0,0.021,3.0,20.0
14,15.0,0.04,4.0,4.0,0.0284,4.0,6.0,0.02,4.0,20.0
15,16.0,0.045,4.0,4.0,0.0326,4.0,5.0,0.022,4.0,20.0
16,17.0,0.046,3.0,5.0,0.0315,3.0,5.0,0.023,3.0,20.0
17,18.0,0.044,4.0,5.0,0.0305,4.0,7.0,0.021,4.0,20.0
18,19.0,0.0659,4.0,5.0,0.032,4.0,5.0,0.0222,4.0,20.0
19,20.0,0.0445,4.0,5.0,0.033,4.0,6.0,0.023,4.0,20.0
20,21.0,0.0445,4.0,5.0,0.032,4.0,6.0,0.022,4.0,20.0
21,22.0,0.0415,3.0,5.0,0.031,3.0,5.0,0.0211,3.0,20.0
22,23.0,0.0415,4.0,6.0,0.031,4.0,7.0,0.021,4.0,20.0
23,24.0,0.045,4.0,4.0,0.032,4.0,6.0,0.0203,4.0,20.0
24,25.0,0.041,4.0,5.0,0.03,4.0,6.0,0.0215,4.0,20.0
25,26.0,0.044,4.0,5.0,0.031,4.0,5.0,0.0216,4.0,20.0
26,27.0,0.043,3.0,5.0,0.0325,3.0,6.0,0.023,3.0,20.0
27,28.0,0.041,4.0,5.0,0.0286,4.0,5.0,0.019,4.0,20.0
28,29.0,0.047,4.0,5.0,0.0355,4.0,6.0,0.026,4.0,20.0
29,30.0,0.042,4.0,5.0,0.0296,4.0,6.0,0.022,4.0,20.0
30,31.0,0.041,4.0,4.0,0.0305,4.0,5.0,0.022,4.0,20.0
31,32.0,0.044,4.0,5.0,0.031,4.0,7.0,0.021,4.0,20.0
32,33.0,0.0456,4.0,6.0,0.033,4.0,7.0,0.022,4.0,20.0
