,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0277,5.0,10.0,0.0443,5.0,10.0,0.0222,5.0,10.0
1,2.0,0.027,5.0,10.0,0.0226,5.0,10.0,0.02,5.0,10.0
2,3.0,0.026,5.0,10.0,0.022,5.0,10.0,0.0206,5.0,10.0
3,4.0,0.0272,5.0,10.0,0.0229,5.0,10.0,0.021,5.0,10.0
4,5.0,0.0276,5.0,10.0,0.023,5.0,10.0,0.021,5.0,10.0
5,6.0,0.0277,5.0,10.0,0.023,5.0,10.0,0.021,5.0,10.0
6,7.0,0.027,5.0,10.0,0.0236,5.0,10.0,0.021,5.0,10.0
7,8.0,0.029,5.0,10.0,0.0241,5.0,10.0,0.0266,5.0,10.0
8,9.0,0.0273,5.0,10.0,0.022,5.0,10.0,0.0194,5.0,10.0
9,10.0,0.026,5.0,10.0,0.0229,5.0,10.0,0.021,5.0,10.0
10,11.0,0.0276,5.0,10.0,0.022,5.0,10.0,0.021,5.0,10.0
11,12.0,0.0269,5.0,10.0,0.0226,5.0,10.0,0.021,5.0,10.0
12,13.0,0.0261,5.0,10.0,0.0385,5.0,10.0,0.0382,5.0,10.0
13,14.0,0.0261,5.0,10.0,0.0226,5.0,10.0,0.021,5.0,10.0
14,15.0,0.026,5.0,10.0,0.023,5.0,10.0,0.0206,5.0,10.0
15,16.0,0.026,5.0,10.0,0.021,5.0,10.0,0.02,5.0,10.0
16,17.0,0.0289,5.0,10.0,0.024,5.0,10.0,0.022,5.0,10.0
17,18.0,0.0276,5.0,10.0,0.0229,5.0,10.0,0.021,5.0,10.0
18,19.0,0.0467,5.0,10.0,0.0232,5.0,10.0,0.021,5.0,10.0
19,20.0,0.0261,5.0,10.0,0.0226,5.0,10.0,0.021,5.0,10.0
20,21.0,0.027,5.0,10.0,0.022,5.0,10.0,0.0196,5.0,10.0
21,22.0,0.029,5.0,10.0,0.023,5.0,10.0,0.022,5.0,10.0
22,23.0,0.0281,5.0,10.0,0.023,5.0,10.0,0.021,5.0,10.0
23,24.0,0.0266,5.0,10.0,0.023,5.0,10.0,0.021,5.0,10.0
24,25.0,0.0251,5.0,10.0,0.0229,5.0,10.0,0.02,5.0,10.0
25,26.0,0.0291,5.0,10.0,0.0226,5.0,10.0,0.022,5.0,10.0
26,27.0,0.028,5.0,10.0,0.023,5.0,10.0,0.0216,5.0,10.0
27,28.0,0.027,5.0,10.0,0.024,5.0,10.0,0.022,5.0,10.0
28,29.0,0.0261,5.0,10.0,0.022,5.0,10.0,0.021,5.0,10.0
29,30.0,0.0266,5.0,10.0,0.023,5.0,10.0,0.02,5.0,10.0
30,31.0,0.0291,5.0,10.0,0.0258,5.0,10.0,0.024,5.0,10.0
31,32.0,0.033,5.0,10.0,0.0223,5.0,10.0,0.026,5.0,10.0
32,33.0,0.028,5.0,10.0,0.0233,5.0,10.0,0.0215,5.0,10.0
