,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.119,4.0,6.0,0.0936,4.0,6.0,0.0747,4.0,20.0
1,2.0,0.1102,4.0,6.0,0.0865,4.0,6.0,0.0704,4.0,20.0
2,3.0,0.12,4.0,6.0,0.0951,4.0,6.0,0.0745,4.0,20.0
3,4.0,0.1083,4.0,6.0,0.1273,4.0,7.0,0.073,4.0,20.0
4,5.0,0.1233,4.0,6.0,0.1058,4.0,6.0,0.1006,4.0,20.0
5,6.0,0.124,3.0,6.0,0.0964,3.0,7.0,0.0892,3.0,20.0
6,7.0,0.2386,4.0,6.0,0.1072,4.0,6.0,0.0848,4.0,20.0
7,8.0,0.1322,3.0,7.0,0.0984,3.0,8.0,0.073,3.0,20.0
8,9.0,0.1468,4.0,6.0,0.1018,4.0,7.0,0.0907,4.0,20.0
9,10.0,0.1274,4.0,4.0,0.1004,4.0,4.0,0.1264,4.0,20.0
10,11.0,0.1196,4.0,5.0,0.1116,4.0,5.0,0.0981,4.0,20.0
11,12.0,0.1229,4.0,5.0,0.095,4.0,5.0,0.2691,4.0,20.0
12,13.0,0.3687,3.0,5.0,0.1131,3.0,5.0,0.0926,3.0,20.0
13,14.0,0.1084,3.0,7.0,0.0989,3.0,7.0,0.0802,3.0,20.0
14,15.0,0.111,4.0,6.0,0.0894,4.0,7.0,0.0682,4.0,20.0
15,16.0,0.1462,4.0,6.0,0.0926,4.0,6.0,0.0731,4.0,20.0
16,17.0,0.1172,4.0,5.0,0.0937,4.0,6.0,0.0768,4.0,20.0
17,18.0,0.1377,4.0,5.0,0.1007,4.0,6.0,0.07,4.0,20.0
18,19.0,0.1177,4.0,5.0,0.0981,4.0,6.0,0.072,4.0,20.0
19,20.0,0.138,4.0,6.0,0.0909,4.0,7.0,0.0713,4.0,20.0
20,21.0,0.1222,4.0,6.0,0.0902,4.0,6.0,0.0872,4.0,20.0
21,22.0,0.1217,4.0,5.0,0.0954,4.0,5.0,0.071,4.0,20.0
22,23.0,0.1149,4.0,6.0,0.092,4.0,7.0,0.0695,4.0,20.0
23,24.0,0.1155,4.0,5.0,0.0887,4.0,6.0,0.0684,4.0,20.0
24,25.0,0.1301,4.0,6.0,0.0867,4.0,7.0,0.0679,4.0,20.0
25,26.0,0.1152,4.0,5.0,0.09,4.0,5.0,0.0712,4.0,20.0
26,27.0,0.1107,3.0,6.0,0.089,3.0,7.0,0.0747,3.0,20.0
27,28.0,0.1246,4.0,6.0,0.086,4.0,7.0,0.0689,4.0,20.0
28,29.0,0.1184,4.0,6.0,0.1039,4.0,6.0,0.0768,4.0,20.0
29,30.0,0.1067,4.0,5.0,0.113,4.0,6.0,0.0675,4.0,20.0
30,31.0,0.1133,4.0,5.0,0.0892,4.0,7.0,0.0701,4.0,20.0
31,32.0,0.1113,4.0,6.0,0.0868,4.0,7.0,0.0707,4.0,20.0
32,33.0,0.1177,4.0,7.0,0.0926,4.0,8.0,0.0706,4.0,20.0
