,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.005,6.0,13.0,0.003,6.0,13.0,0.003,6.0,15.0
1,2.0,0.004,6.0,14.0,0.003,6.0,14.0,0.002,6.0,14.0
2,3.0,0.0049,6.0,14.0,0.003,6.0,14.0,0.002,6.0,15.0
3,4.0,0.004,6.0,14.0,0.003,6.0,14.0,0.002,6.0,14.0
4,5.0,0.004,6.0,15.0,0.004,6.0,15.0,0.002,6.0,15.0
5,6.0,0.004,6.0,14.0,0.003,6.0,14.0,0.0036,6.0,14.0
6,7.0,0.005,6.0,14.0,0.003,6.0,14.0,0.002,6.0,14.0
7,8.0,0.004,6.0,13.0,0.003,6.0,13.0,0.003,6.0,15.0
8,9.0,0.005,6.0,15.0,0.003,6.0,15.0,0.003,6.0,15.0
9,10.0,0.004,6.0,13.0,0.003,6.0,14.0,0.003,6.0,14.0
10,11.0,0.0039,6.0,15.0,0.003,6.0,15.0,0.003,6.0,15.0
11,12.0,0.004,6.0,15.0,0.003,6.0,15.0,0.003,6.0,15.0
12,13.0,0.005,6.0,14.0,0.003,6.0,14.0,0.003,6.0,15.0
13,14.0,0.005,6.0,12.0,0.003,6.0,12.0,0.002,6.0,12.0
14,15.0,0.005,6.0,14.0,0.003,6.0,14.0,0.003,6.0,15.0
15,16.0,0.004,6.0,15.0,0.003,6.0,15.0,0.003,6.0,15.0
16,17.0,0.005,6.0,14.0,0.003,6.0,14.0,0.002,6.0,15.0
17,18.0,0.004,6.0,14.0,0.004,6.0,14.0,0.003,6.0,15.0
18,19.0,0.0055,6.0,14.0,0.0023,6.0,15.0,0.0023,6.0,14.0
19,20.0,0.004,6.0,15.0,0.003,6.0,15.0,0.003,6.0,15.0
20,21.0,0.005,6.0,14.0,0.003,6.0,14.0,0.0025,6.0,14.0
21,22.0,0.005,6.0,12.0,0.003,6.0,12.0,0.002,6.0,14.0
22,23.0,0.004,6.0,14.0,0.003,6.0,14.0,0.003,6.0,15.0
23,24.0,0.005,6.0,14.0,0.0025,6.0,14.0,0.003,6.0,15.0
24,25.0,0.004,6.0,13.0,0.003,6.0,13.0,0.003,6.0,14.0
25,26.0,0.004,6.0,12.0,0.003,6.0,13.0,0.003,6.0,13.0
26,27.0,0.005,6.0,14.0,0.002,6.0,14.0,0.002,6.0,14.0
27,28.0,0.004,6.0,12.0,0.003,6.0,12.0,0.003,6.0,12.0
28,29.0,0.0059,6.0,13.0,0.003,6.0,14.0,0.002,6.0,14.0
29,30.0,0.004,6.0,14.0,0.003,6.0,14.0,0.004,6.0,15.0
30,31.0,0.005,6.0,14.0,0.003,6.0,14.0,0.003,6.0,14.0
31,32.0,0.005,6.0,14.0,0.003,6.0,14.0,0.002,6.0,15.0
32,33.0,0.004,6.0,14.0,0.003,6.0,14.0,0.003,6.0,15.0
