,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0583,3.0,5.0,0.0506,3.0,5.0,0.0483,3.0,5.0
1,2.0,0.0535,3.0,5.0,0.0664,3.0,5.0,0.0438,3.0,5.0
2,3.0,0.061,3.0,5.0,0.0539,3.0,5.0,0.0497,3.0,5.0
3,4.0,0.053,3.0,5.0,0.0466,3.0,5.0,0.043,3.0,5.0
4,5.0,0.0585,3.0,5.0,0.053,3.0,5.0,0.0473,3.0,5.0
5,6.0,0.055,3.0,5.0,0.0486,3.0,5.0,0.0453,3.0,5.0
6,7.0,0.0546,3.0,5.0,0.048,3.0,5.0,0.0436,3.0,5.0
7,8.0,0.0747,3.0,5.0,0.05,3.0,5.0,0.0466,3.0,5.0
8,9.0,0.0582,3.0,5.0,0.0489,3.0,5.0,0.0452,3.0,5.0
9,10.0,0.0578,3.0,5.0,0.0504,3.0,5.0,0.0498,3.0,5.0
10,11.0,0.0586,3.0,5.0,0.0508,3.0,5.0,0.0473,3.0,5.0
11,12.0,0.0555,3.0,5.0,0.049,3.0,5.0,0.0467,3.0,5.0
12,13.0,0.0545,3.0,5.0,0.0504,3.0,5.0,0.0626,3.0,5.0
13,14.0,0.055,3.0,5.0,0.0476,3.0,5.0,0.0442,3.0,5.0
14,15.0,0.0556,3.0,5.0,0.0551,3.0,5.0,0.0468,3.0,5.0
15,16.0,0.0555,3.0,5.0,0.0492,3.0,5.0,0.0453,3.0,5.0
16,17.0,0.055,3.0,5.0,0.0497,3.0,5.0,0.047,3.0,5.0
17,18.0,0.0566,3.0,5.0,0.0504,3.0,5.0,0.0461,3.0,5.0
18,19.0,0.074,3.0,5.0,0.0506,3.0,5.0,0.0462,3.0,5.0
19,20.0,0.0566,3.0,5.0,0.0498,3.0,5.0,0.0463,3.0,5.0
20,21.0,0.0574,3.0,5.0,0.053,3.0,5.0,0.0468,3.0,5.0
21,22.0,0.055,3.0,5.0,0.0486,3.0,5.0,0.045,3.0,5.0
22,23.0,0.0536,3.0,5.0,0.051,3.0,5.0,0.0461,3.0,5.0
23,24.0,0.054,3.0,5.0,0.0486,3.0,5.0,0.0638,3.0,5.0
24,25.0,0.0552,3.0,5.0,0.0504,3.0,5.0,0.0462,3.0,5.0
25,26.0,0.0556,3.0,5.0,0.0492,3.0,5.0,0.0459,3.0,5.0
26,27.0,0.056,3.0,5.0,0.0512,3.0,5.0,0.048,3.0,5.0
27,28.0,0.0538,3.0,5.0,0.048,3.0,5.0,0.0448,3.0,5.0
28,29.0,0.056,3.0,5.0,0.0518,3.0,5.0,0.0474,3.0,5.0
29,30.0,0.0726,3.0,5.0,0.0465,3.0,5.0,0.043,3.0,5.0
30,31.0,0.0553,3.0,5.0,0.05,3.0,5.0,0.0456,3.0,5.0
31,32.0,0.0542,3.0,5.0,0.0478,3.0,5.0,0.0444,3.0,5.0
32,33.0,0.0572,3.0,5.0,0.053,3.0,5.0,0.0467,3.0,5.0
