,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.036,3.0,4.0,0.0246,3.0,4.0,0.015,3.0,15.0
1,2.0,0.0347,3.0,5.0,0.0247,3.0,5.0,0.0176,3.0,15.0
2,3.0,0.036,3.0,4.0,0.025,3.0,5.0,0.017,3.0,15.0
3,4.0,0.033,3.0,5.0,0.024,3.0,6.0,0.016,3.0,15.0
4,5.0,0.0346,3.0,4.0,0.025,3.0,6.0,0.016,3.0,14.0
5,6.0,0.0371,2.0,4.0,0.0246,2.0,4.0,0.017,2.0,15.0
6,7.0,0.0396,3.0,5.0,0.024,3.0,6.0,0.016,3.0,15.0
7,8.0,0.036,3.0,4.0,0.0266,3.0,5.0,0.017,3.0,15.0
8,9.0,0.038,3.0,5.0,0.0246,3.0,5.0,0.016,3.0,15.0
9,10.0,0.036,3.0,5.0,0.0251,3.0,6.0,0.0166,3.0,15.0
10,11.0,0.033,3.0,4.0,0.025,3.0,7.0,0.017,3.0,15.0
11,12.0,0.0356,2.0,4.0,0.024,2.0,6.0,0.016,2.0,15.0
12,13.0,0.0336,3.0,4.0,0.024,3.0,4.0,0.016,3.0,15.0
13,14.0,0.0331,2.0,4.0,0.0255,2.0,4.0,0.016,2.0,15.0
14,15.0,0.034,3.0,4.0,0.025,3.0,4.0,0.0172,3.0,15.0
15,16.0,0.035,3.0,5.0,0.0437,3.0,7.0,0.016,3.0,15.0
16,17.0,0.036,3.0,4.0,0.0251,3.0,5.0,0.0175,3.0,15.0
17,18.0,0.036,3.0,4.0,0.023,3.0,4.0,0.016,3.0,15.0
18,19.0,0.0336,3.0,4.0,0.026,3.0,6.0,0.016,3.0,15.0
19,20.0,0.0356,3.0,4.0,0.025,3.0,4.0,0.017,3.0,15.0
20,21.0,0.035,3.0,5.0,0.0236,3.0,5.0,0.016,3.0,15.0
21,22.0,0.033,3.0,4.0,0.023,3.0,6.0,0.0166,3.0,15.0
22,23.0,0.033,3.0,5.0,0.023,3.0,5.0,0.0161,3.0,15.0
23,24.0,0.036,3.0,5.0,0.026,3.0,5.0,0.017,3.0,15.0
24,25.0,0.0341,3.0,4.0,0.023,3.0,4.0,0.016,3.0,15.0
25,26.0,0.0345,3.0,4.0,0.024,3.0,4.0,0.016,3.0,15.0
26,27.0,0.0336,2.0,4.0,0.023,2.0,6.0,0.015,2.0,15.0
27,28.0,0.032,3.0,4.0,0.0236,3.0,4.0,0.015,3.0,15.0
28,29.0,0.036,3.0,4.0,0.026,3.0,6.0,0.0166,3.0,15.0
29,30.0,0.036,3.0,4.0,0.023,3.0,6.0,0.017,3.0,15.0
30,31.0,0.0386,3.0,4.0,0.024,3.0,5.0,0.017,3.0,15.0
31,32.0,0.0386,3.0,4.0,0.026,3.0,4.0,0.018,3.0,15.0
32,33.0,0.0356,3.0,4.0,0.025,3.0,4.0,0.017,3.0,15.0
