,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0406,5.0,12.0,0.032,5.0,13.0,0.028,5.0,20.0
1,2.0,0.039,5.0,13.0,0.036,5.0,14.0,0.0795,5.0,20.0
2,3.0,0.0945,5.0,13.0,0.0788,5.0,13.0,0.0291,5.0,20.0
3,4.0,0.039,5.0,12.0,0.029,5.0,12.0,0.0232,5.0,20.0
4,5.0,0.039,5.0,12.0,0.03,5.0,13.0,0.0246,5.0,20.0
5,6.0,0.0615,5.0,13.0,0.0325,5.0,14.0,0.026,5.0,20.0
6,7.0,0.0381,5.0,12.0,0.0296,5.0,12.0,0.027,5.0,20.0
7,8.0,0.0407,5.0,13.0,0.03,5.0,15.0,0.028,5.0,20.0
8,9.0,0.0376,5.0,13.0,0.0283,5.0,14.0,0.024,5.0,20.0
9,10.0,0.039,4.0,14.0,0.031,4.0,14.0,0.026,4.0,20.0
10,11.0,0.0369,5.0,13.0,0.0293,5.0,13.0,0.024,5.0,20.0
11,12.0,0.0397,5.0,15.0,0.0323,5.0,15.0,0.025,5.0,20.0
12,13.0,0.0372,5.0,12.0,0.0362,5.0,15.0,0.0245,5.0,20.0
13,14.0,0.04,5.0,14.0,0.03,5.0,16.0,0.0245,5.0,20.0
14,15.0,0.041,5.0,12.0,0.0326,5.0,15.0,0.025,5.0,20.0
15,16.0,0.04,5.0,12.0,0.0307,5.0,15.0,0.025,5.0,20.0
16,17.0,0.0585,5.0,12.0,0.0309,5.0,13.0,0.025,5.0,20.0
17,18.0,0.0396,5.0,15.0,0.032,5.0,15.0,0.027,5.0,20.0
18,19.0,0.0385,5.0,11.0,0.03,5.0,12.0,0.028,5.0,20.0
19,20.0,0.044,5.0,15.0,0.0401,5.0,16.0,0.0266,5.0,20.0
20,21.0,0.0399,5.0,16.0,0.032,5.0,16.0,0.026,5.0,20.0
21,22.0,0.0461,5.0,13.0,0.0326,5.0,13.0,0.038,5.0,20.0
22,23.0,0.0395,5.0,15.0,0.032,5.0,16.0,0.047,5.0,20.0
23,24.0,0.039,5.0,11.0,0.03,5.0,12.0,0.0255,5.0,20.0
24,25.0,0.038,5.0,12.0,0.0311,5.0,12.0,0.0255,5.0,20.0
25,26.0,0.042,5.0,13.0,0.033,5.0,13.0,0.0265,5.0,20.0
26,27.0,0.041,5.0,11.0,0.0505,5.0,11.0,0.027,5.0,20.0
27,28.0,0.0405,5.0,13.0,0.033,5.0,13.0,0.027,5.0,20.0
28,29.0,0.0395,4.0,13.0,0.031,4.0,15.0,0.026,4.0,20.0
29,30.0,0.0385,5.0,11.0,0.0295,5.0,12.0,0.025,5.0,20.0
30,31.0,0.04,5.0,12.0,0.032,5.0,16.0,0.0263,5.0,20.0
31,32.0,0.038,5.0,12.0,0.031,5.0,14.0,0.0265,5.0,20.0
32,33.0,0.042,5.0,16.0,0.0335,5.0,16.0,0.029,5.0,20.0
