,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0356,6.0,15.0,0.03,6.0,15.0,0.028,6.0,15.0
1,2.0,0.035,6.0,15.0,0.0306,6.0,15.0,0.028,6.0,15.0
2,3.0,0.0346,6.0,15.0,0.03,6.0,15.0,0.026,6.0,15.0
3,4.0,0.0366,6.0,15.0,0.031,6.0,15.0,0.027,6.0,15.0
4,5.0,0.037,6.0,15.0,0.0296,6.0,15.0,0.027,6.0,15.0
5,6.0,0.035,6.0,15.0,0.0296,6.0,15.0,0.028,6.0,15.0
6,7.0,0.036,6.0,15.0,0.03,6.0,15.0,0.0274,6.0,15.0
7,8.0,0.0362,7.0,15.0,0.032,7.0,15.0,0.029,7.0,15.0
8,9.0,0.035,6.0,15.0,0.0286,6.0,15.0,0.026,6.0,15.0
9,10.0,0.036,6.0,15.0,0.03,6.0,15.0,0.0276,6.0,15.0
10,11.0,0.0356,7.0,15.0,0.03,7.0,15.0,0.028,7.0,15.0
11,12.0,0.037,6.0,15.0,0.0316,6.0,15.0,0.028,6.0,15.0
12,13.0,0.037,6.0,15.0,0.0286,6.0,15.0,0.027,6.0,15.0
13,14.0,0.033,6.0,15.0,0.028,6.0,15.0,0.0264,6.0,15.0
14,15.0,0.0356,6.0,15.0,0.03,6.0,15.0,0.027,6.0,15.0
15,16.0,0.034,6.0,15.0,0.0296,6.0,15.0,0.026,6.0,15.0
16,17.0,0.036,6.0,15.0,0.03,6.0,15.0,0.0276,6.0,15.0
17,18.0,0.0346,6.0,15.0,0.029,6.0,15.0,0.026,6.0,15.0
18,19.0,0.0365,7.0,15.0,0.039,7.0,15.0,0.027,7.0,15.0
19,20.0,0.0352,7.0,15.0,0.03,7.0,15.0,0.027,7.0,15.0
20,21.0,0.034,7.0,15.0,0.028,7.0,15.0,0.0276,7.0,15.0
21,22.0,0.0359,6.0,15.0,0.027,6.0,15.0,0.0262,6.0,15.0
22,23.0,0.0346,6.0,15.0,0.03,6.0,15.0,0.028,6.0,15.0
23,24.0,0.036,6.0,15.0,0.0306,6.0,15.0,0.028,6.0,15.0
24,25.0,0.058,6.0,15.0,0.0311,6.0,15.0,0.028,6.0,15.0
25,26.0,0.036,6.0,15.0,0.031,6.0,15.0,0.0287,6.0,15.0
26,27.0,0.0355,6.0,15.0,0.031,6.0,15.0,0.028,6.0,15.0
27,28.0,0.0343,6.0,15.0,0.0295,6.0,15.0,0.027,6.0,15.0
28,29.0,0.034,6.0,15.0,0.0291,6.0,15.0,0.0276,6.0,15.0
29,30.0,0.036,6.0,15.0,0.03,6.0,15.0,0.0267,6.0,15.0
30,31.0,0.0356,6.0,15.0,0.03,6.0,15.0,0.028,6.0,15.0
31,32.0,0.035,6.0,15.0,0.0296,6.0,15.0,0.028,6.0,15.0
32,33.0,0.0353,6.0,15.0,0.029,6.0,15.0,0.027,6.0,15.0
