,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.1077,6.0,15.0,0.1236,6.0,15.0,0.0907,6.0,15.0
1,2.0,0.1136,6.0,15.0,0.1008,6.0,15.0,0.0935,6.0,15.0
2,3.0,0.1096,7.0,15.0,0.0987,7.0,15.0,0.0926,7.0,15.0
3,4.0,0.1292,6.0,15.0,0.0981,6.0,15.0,0.0955,6.0,15.0
4,5.0,0.1075,6.0,15.0,0.0977,6.0,15.0,0.0926,6.0,15.0
5,6.0,0.1106,6.0,15.0,0.0976,6.0,15.0,0.1125,6.0,15.0
6,7.0,0.1112,6.0,15.0,0.1006,6.0,15.0,0.0951,6.0,15.0
7,8.0,0.1156,7.0,15.0,0.1037,7.0,15.0,0.0966,7.0,15.0
8,9.0,0.1286,6.0,15.0,0.0976,6.0,15.0,0.0931,6.0,15.0
9,10.0,0.1081,6.0,15.0,0.0997,6.0,15.0,0.0946,6.0,15.0
10,11.0,0.1096,7.0,15.0,0.0976,7.0,15.0,0.1099,7.0,15.0
11,12.0,0.1106,6.0,15.0,0.0997,6.0,15.0,0.0975,6.0,15.0
12,13.0,0.1172,6.0,15.0,0.0997,6.0,15.0,0.0926,6.0,15.0
13,14.0,0.1076,6.0,15.0,0.1126,6.0,15.0,0.0916,6.0,15.0
14,15.0,0.1086,6.0,15.0,0.0994,6.0,15.0,0.0916,6.0,15.0
15,16.0,0.1056,6.0,15.0,0.0955,6.0,15.0,0.0896,6.0,15.0
16,17.0,0.1273,6.0,15.0,0.0976,6.0,15.0,0.0945,6.0,15.0
17,18.0,0.116,7.0,15.0,0.1007,7.0,15.0,0.0937,7.0,15.0
18,19.0,0.1128,7.0,15.0,0.1014,7.0,15.0,0.1129,7.0,15.0
19,20.0,0.1086,7.0,15.0,0.0977,7.0,15.0,0.0934,7.0,15.0
20,21.0,0.1083,7.0,15.0,0.0946,7.0,15.0,0.0896,7.0,15.0
21,22.0,0.1222,6.0,15.0,0.0946,6.0,15.0,0.087,6.0,15.0
22,23.0,0.1125,6.0,15.0,0.0996,6.0,15.0,0.0956,6.0,15.0
23,24.0,0.1116,6.0,15.0,0.1046,6.0,15.0,0.1136,6.0,15.0
24,25.0,0.1962,6.0,15.0,0.0997,6.0,15.0,0.1014,6.0,15.0
25,26.0,0.1116,6.0,15.0,0.0987,6.0,15.0,0.0917,6.0,15.0
26,27.0,0.1096,6.0,15.0,0.1196,6.0,15.0,0.0936,6.0,15.0
27,28.0,0.1105,6.0,15.0,0.1016,6.0,15.0,0.0916,6.0,15.0
28,29.0,0.1096,6.0,15.0,0.0997,6.0,15.0,0.0966,6.0,15.0
29,30.0,0.1283,6.0,15.0,0.0996,6.0,15.0,0.089,6.0,15.0
30,31.0,0.1127,6.0,15.0,0.1038,6.0,15.0,0.0956,6.0,15.0
31,32.0,0.1096,6.0,15.0,0.0967,6.0,15.0,0.1086,6.0,15.0
32,33.0,0.1102,6.0,15.0,0.0977,6.0,15.0,0.0906,6.0,15.0
