,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.1556,8.0,20.0,0.1321,8.0,20.0,0.1158,8.0,20.0
1,2.0,0.1455,7.0,20.0,0.125,7.0,20.0,0.1172,7.0,20.0
2,3.0,0.1379,7.0,20.0,0.1268,7.0,20.0,0.1401,7.0,20.0
3,4.0,0.1326,7.0,20.0,0.1217,7.0,20.0,0.1179,7.0,20.0
4,5.0,0.1327,7.0,20.0,0.1233,7.0,20.0,0.1156,7.0,20.0
5,6.0,0.149,8.0,20.0,0.1212,8.0,20.0,0.1142,8.0,20.0
6,7.0,0.1365,8.0,20.0,0.1227,8.0,20.0,0.123,8.0,20.0
7,8.0,0.1402,8.0,20.0,0.146,8.0,20.0,0.1174,8.0,20.0
8,9.0,0.1373,8.0,20.0,0.1438,8.0,20.0,0.1319,8.0,20.0
9,10.0,0.1348,7.0,20.0,0.122,7.0,20.0,0.1125,7.0,20.0
10,11.0,0.149,8.0,20.0,0.1316,8.0,20.0,0.1368,8.0,20.0
11,12.0,0.1557,8.0,20.0,0.1286,8.0,20.0,0.1187,8.0,20.0
12,13.0,0.1563,8.0,20.0,0.1207,8.0,20.0,0.1142,8.0,20.0
13,14.0,0.1486,8.0,20.0,0.1387,8.0,20.0,0.1251,8.0,20.0
14,15.0,0.1367,8.0,20.0,0.126,8.0,20.0,0.135,8.0,20.0
15,16.0,0.1458,8.0,20.0,0.1521,8.0,20.0,0.1255,8.0,20.0
16,17.0,0.1322,8.0,20.0,0.1193,8.0,20.0,0.1147,8.0,20.0
17,18.0,0.1361,8.0,20.0,0.1276,8.0,20.0,0.1277,8.0,20.0
18,19.0,0.1407,7.0,20.0,0.1241,7.0,20.0,0.125,7.0,20.0
19,20.0,0.177,7.0,20.0,0.1403,7.0,20.0,0.1139,7.0,20.0
20,21.0,0.1315,7.0,20.0,0.123,7.0,20.0,0.1168,7.0,20.0
21,22.0,0.1382,8.0,20.0,0.1341,8.0,20.0,0.1154,8.0,20.0
22,23.0,0.1574,7.0,20.0,0.1328,7.0,20.0,0.1236,7.0,20.0
23,24.0,0.139,8.0,20.0,0.1303,8.0,20.0,0.1365,8.0,20.0
24,25.0,0.1455,8.0,20.0,0.151,8.0,20.0,0.1174,8.0,20.0
25,26.0,0.1416,8.0,20.0,0.155,8.0,20.0,0.1258,8.0,20.0
26,27.0,0.1334,8.0,20.0,0.1271,8.0,20.0,0.1206,8.0,20.0
27,28.0,0.1576,8.0,20.0,0.1663,8.0,20.0,0.1327,8.0,20.0
28,29.0,0.1326,8.0,20.0,0.1246,8.0,20.0,0.1336,8.0,20.0
29,30.0,0.137,8.0,20.0,0.1271,8.0,20.0,0.1331,8.0,20.0
30,31.0,0.135,8.0,20.0,0.1232,8.0,20.0,0.1137,8.0,20.0
31,32.0,0.1411,8.0,20.0,0.1264,8.0,20.0,0.1185,8.0,20.0
32,33.0,0.1762,8.0,20.0,0.1306,8.0,20.0,0.122,8.0,20.0
