,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0316,4.0,8.0,0.024,4.0,8.0,0.019,4.0,15.0
1,2.0,0.029,4.0,7.0,0.0216,4.0,7.0,0.019,4.0,15.0
2,3.0,0.032,4.0,8.0,0.024,4.0,8.0,0.0206,4.0,15.0
3,4.0,0.0306,4.0,7.0,0.0227,4.0,7.0,0.019,4.0,15.0
4,5.0,0.0356,4.0,7.0,0.028,4.0,7.0,0.023,4.0,15.0
5,6.0,0.0336,4.0,9.0,0.029,4.0,9.0,0.046,4.0,15.0
6,7.0,0.031,4.0,7.0,0.024,4.0,8.0,0.02,4.0,15.0
7,8.0,0.0316,4.0,7.0,0.023,4.0,7.0,0.02,4.0,15.0
8,9.0,0.03,4.0,8.0,0.0235,4.0,8.0,0.02,4.0,15.0
9,10.0,0.032,4.0,9.0,0.0236,4.0,9.0,0.02,4.0,15.0
10,11.0,0.032,4.0,7.0,0.0241,4.0,7.0,0.0195,4.0,15.0
11,12.0,0.034,4.0,8.0,0.028,4.0,8.0,0.0226,4.0,15.0
12,13.0,0.031,4.0,7.0,0.024,4.0,7.0,0.02,4.0,15.0
13,14.0,0.0316,4.0,7.0,0.025,4.0,10.0,0.021,4.0,15.0
14,15.0,0.0316,4.0,7.0,0.025,4.0,8.0,0.022,4.0,15.0
15,16.0,0.0361,4.0,7.0,0.0266,4.0,7.0,0.022,4.0,15.0
16,17.0,0.033,4.0,8.0,0.0426,4.0,9.0,0.027,4.0,15.0
17,18.0,0.0366,4.0,9.0,0.025,4.0,9.0,0.021,4.0,15.0
18,19.0,0.032,4.0,9.0,0.0256,4.0,11.0,0.021,4.0,15.0
19,20.0,0.031,4.0,6.0,0.025,4.0,7.0,0.0208,4.0,15.0
20,21.0,0.032,4.0,8.0,0.024,4.0,8.0,0.019,4.0,15.0
21,22.0,0.03,4.0,8.0,0.023,4.0,10.0,0.019,4.0,15.0
22,23.0,0.0306,4.0,7.0,0.024,4.0,7.0,0.0212,4.0,15.0
23,24.0,0.0316,4.0,7.0,0.024,4.0,8.0,0.02,4.0,15.0
24,25.0,0.03,4.0,8.0,0.0239,4.0,8.0,0.019,4.0,15.0
25,26.0,0.032,4.0,7.0,0.025,4.0,7.0,0.0226,4.0,15.0
26,27.0,0.033,4.0,9.0,0.025,4.0,9.0,0.0196,4.0,15.0
27,28.0,0.029,4.0,7.0,0.022,4.0,7.0,0.018,4.0,15.0
28,29.0,0.0326,4.0,7.0,0.0494,4.0,8.0,0.0241,4.0,15.0
29,30.0,0.0326,4.0,8.0,0.032,4.0,8.0,0.019,4.0,15.0
30,31.0,0.0316,4.0,8.0,0.025,4.0,8.0,0.02,4.0,15.0
31,32.0,0.0316,4.0,8.0,0.026,4.0,8.0,0.02,4.0,15.0
32,33.0,0.034,4.0,7.0,0.0256,4.0,9.0,0.021,4.0,15.0
