,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0897,4.0,9.0,0.0781,4.0,9.0,0.0696,4.0,15.0
1,2.0,0.088,4.0,7.0,0.0776,4.0,9.0,0.0656,4.0,15.0
2,3.0,0.0896,4.0,8.0,0.0756,4.0,10.0,0.068,4.0,15.0
3,4.0,0.0835,4.0,8.0,0.0896,4.0,10.0,0.0636,4.0,15.0
4,5.0,0.0946,4.0,7.0,0.0797,4.0,11.0,0.0722,4.0,15.0
5,6.0,0.0967,4.0,10.0,0.0831,4.0,11.0,0.0935,4.0,15.0
6,7.0,0.0916,4.0,7.0,0.0756,4.0,7.0,0.0676,4.0,15.0
7,8.0,0.0906,4.0,8.0,0.0776,4.0,10.0,0.071,4.0,15.0
8,9.0,0.1093,4.0,9.0,0.0791,4.0,9.0,0.0736,4.0,15.0
9,10.0,0.0976,4.0,10.0,0.0766,4.0,10.0,0.0696,4.0,15.0
10,11.0,0.1047,4.0,10.0,0.0726,4.0,10.0,0.0666,4.0,15.0
11,12.0,0.0945,4.0,9.0,0.0801,4.0,10.0,0.0706,4.0,15.0
12,13.0,0.0886,4.0,8.0,0.0798,4.0,8.0,0.0898,4.0,15.0
13,14.0,0.0976,4.0,10.0,0.0816,4.0,11.0,0.073,4.0,15.0
14,15.0,0.0896,4.0,8.0,0.0778,4.0,10.0,0.0886,4.0,15.0
15,16.0,0.0956,4.0,8.0,0.0826,4.0,8.0,0.0726,4.0,15.0
16,17.0,0.0947,4.0,9.0,0.0791,4.0,10.0,0.0907,4.0,15.0
17,18.0,0.093,4.0,11.0,0.0806,4.0,11.0,0.0716,4.0,15.0
18,19.0,0.0886,4.0,9.0,0.0756,4.0,11.0,0.067,4.0,15.0
19,20.0,0.1053,4.0,8.0,0.0741,4.0,9.0,0.0707,4.0,15.0
20,21.0,0.0926,4.0,9.0,0.0776,4.0,10.0,0.0716,4.0,15.0
21,22.0,0.0928,5.0,9.0,0.0962,5.0,9.0,0.0707,5.0,15.0
22,23.0,0.092,4.0,9.0,0.0776,4.0,9.0,0.0696,4.0,15.0
23,24.0,0.0926,4.0,8.0,0.0776,4.0,8.0,0.0896,4.0,15.0
24,25.0,0.0877,4.0,11.0,0.08,4.0,11.0,0.0646,4.0,15.0
25,26.0,0.0956,4.0,9.0,0.0807,4.0,10.0,0.0725,4.0,15.0
26,27.0,0.1177,4.0,10.0,0.0816,4.0,10.0,0.0736,4.0,15.0
27,28.0,0.0857,4.0,8.0,0.072,4.0,9.0,0.0676,4.0,15.0
28,29.0,0.0936,4.0,7.0,0.0976,4.0,7.0,0.0718,4.0,15.0
29,30.0,0.0916,4.0,10.0,0.0775,4.0,12.0,0.069,4.0,15.0
30,31.0,0.09,4.0,8.0,0.0775,4.0,8.0,0.0676,4.0,15.0
31,32.0,0.0983,4.0,9.0,0.0804,4.0,9.0,0.0716,4.0,15.0
32,33.0,0.1016,4.0,9.0,0.0806,4.0,10.0,0.0761,4.0,15.0
