,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,9.0091,2.0,2.0,8.0876,2.0,3.0,0.066,2.0,27.0
1,2.0,9.319,2.0,2.0,8.093,2.0,3.0,0.0611,2.0,28.0
2,3.0,8.5693,2.0,2.0,7.6426,2.0,3.0,0.0605,2.0,28.0
3,4.0,7.8237,2.0,3.0,6.923,2.0,3.0,0.0578,2.0,28.0
4,5.0,8.9019,2.0,2.0,7.7041,2.0,3.0,0.0639,2.0,25.0
5,6.0,8.2547,2.0,2.0,7.0214,2.0,4.0,0.0583,2.0,28.0
6,7.0,8.001,2.0,3.0,6.7426,2.0,4.0,0.0606,2.0,28.0
7,8.0,8.7138,2.0,3.0,7.979,2.0,4.0,0.0649,2.0,28.0
8,9.0,8.7969,2.0,3.0,7.6729,2.0,4.0,0.0631,2.0,27.0
9,10.0,9.0754,2.0,3.0,7.5622,2.0,4.0,0.0607,2.0,27.0
10,11.0,8.6788,2.0,3.0,8.1024,2.0,3.0,0.0658,2.0,29.0
11,12.0,8.2354,2.0,3.0,7.1347,2.0,3.0,0.0682,2.0,29.0
12,13.0,8.586,2.0,2.0,7.3997,2.0,3.0,0.0597,2.0,32.0
13,14.0,8.2167,2.0,2.0,6.9422,2.0,3.0,0.0566,2.0,28.0
14,15.0,8.8673,2.0,3.0,8.0783,2.0,3.0,0.0572,2.0,27.0
15,16.0,8.5789,2.0,3.0,7.6097,2.0,3.0,0.0583,2.0,26.0
16,17.0,9.0278,2.0,2.0,8.0399,2.0,4.0,0.0698,2.0,32.0
17,18.0,8.5086,2.0,2.0,7.4602,2.0,4.0,0.06,2.0,29.0
18,19.0,9.0803,2.0,2.0,8.0348,2.0,4.0,0.0543,2.0,25.0
19,20.0,8.165,2.0,2.0,7.02,2.0,3.0,0.0596,2.0,24.0
20,21.0,9.2466,2.0,3.0,8.0865,2.0,3.0,0.0577,2.0,30.0
21,22.0,8.995,2.0,2.0,7.8901,2.0,3.0,0.065,2.0,25.0
22,23.0,7.5089,2.0,2.0,6.5048,2.0,3.0,0.0637,2.0,23.0
23,24.0,8.5013,2.0,3.0,7.2298,2.0,4.0,0.0545,2.0,28.0
24,25.0,8.0514,2.0,2.0,6.9534,2.0,3.0,0.0552,2.0,28.0
25,26.0,8.4555,2.0,2.0,7.2955,2.0,2.0,0.0586,2.0,26.0
26,27.0,8.8347,2.0,2.0,7.6038,2.0,3.0,0.0649,2.0,26.0
27,28.0,7.7,2.0,3.0,6.73,2.0,3.0,0.0597,2.0,30.0
28,29.0,8.5098,2.0,2.0,7.257,2.0,4.0,0.0605,2.0,30.0
29,30.0,7.9298,2.0,2.0,6.9998,2.0,3.0,0.0632,2.0,30.0
30,31.0,8.9401,2.0,2.0,7.6861,2.0,4.0,0.0603,2.0,25.0
31,32.0,8.0747,2.0,3.0,7.4956,2.0,4.0,0.0602,2.0,27.0
