iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.1892,4.0,6.0,0.0961,4.0,7.0,0.0172,4.0,29.0
2.0,0.2208,4.0,6.0,0.0868,4.0,8.0,0.0174,4.0,30.0
3.0,0.2025,4.0,6.0,0.1013,4.0,8.0,0.0203,4.0,34.0
4.0,0.163,4.0,6.0,0.0823,4.0,7.0,0.0188,4.0,28.0
5.0,0.1616,4.0,6.0,0.0896,4.0,8.0,0.0196,4.0,32.0
6.0,0.1642,4.0,6.0,0.0831,4.0,8.0,0.0183,4.0,28.0
7.0,0.1915,4.0,6.0,0.0865,4.0,8.0,0.0184,4.0,31.0
8.0,0.2118,4.0,6.0,0.1018,4.0,8.0,0.019,4.0,32.0
9.0,0.1808,5.0,6.0,0.0933,5.0,9.0,0.0182,5.0,29.0
10.0,0.2326,4.0,6.0,0.1095,4.0,9.0,0.0195,4.0,29.0
11.0,0.1767,5.0,7.0,0.0917,5.0,9.0,0.0198,5.0,30.0
12.0,0.2492,4.0,6.0,0.1033,4.0,8.0,0.0194,4.0,26.0
13.0,0.2275,4.0,6.0,0.1125,4.0,7.0,0.0187,4.0,29.0
14.0,0.1888,4.0,7.0,0.0876,4.0,8.0,0.0183,4.0,28.0
15.0,0.1877,4.0,7.0,0.0959,4.0,9.0,0.0203,4.0,34.0
16.0,0.1935,4.0,7.0,0.1382,4.0,9.0,0.0228,4.0,31.0
17.0,0.2,4.0,6.0,0.1032,4.0,8.0,0.0192,4.0,33.0
18.0,0.2071,4.0,6.0,0.1007,4.0,7.0,0.0185,4.0,30.0
19.0,0.4588,4.0,6.0,0.2293,4.0,8.0,0.0399,4.0,29.0
20.0,0.3567,4.0,6.0,0.1937,4.0,8.0,0.0223,4.0,28.0
21.0,0.221,4.0,6.0,0.1069,4.0,8.0,0.0314,4.0,27.0
22.0,0.2048,3.0,6.0,0.1121,3.0,7.0,0.0178,3.0,24.0
23.0,0.2018,4.0,7.0,0.0958,4.0,8.0,0.0182,4.0,27.0
24.0,0.2053,4.0,6.0,0.0973,4.0,7.0,0.0187,4.0,29.0
25.0,0.2448,4.0,6.0,0.0999,4.0,6.0,0.0202,4.0,28.0
26.0,0.154,5.0,7.0,0.0816,5.0,8.0,0.018,5.0,28.0
27.0,0.2015,3.0,6.0,0.1005,3.0,9.0,0.0207,3.0,31.0
28.0,0.1848,4.0,6.0,0.0947,4.0,6.0,0.0184,4.0,30.0
29.0,0.2166,4.0,7.0,0.0968,4.0,9.0,0.0207,4.0,36.0
30.0,0.2436,4.0,6.0,0.1095,4.0,9.0,0.028,4.0,32.0
31.0,0.2095,4.0,6.0,0.1036,4.0,8.0,0.0203,4.0,28.0
32.0,0.1556,4.0,6.0,0.084,4.0,8.0,0.0188,4.0,29.0
33.0,0.2054,4.0,6.0,0.0978,4.0,8.0,0.0206,4.0,27.0
