iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.9453,4.0,8.0,0.5576,4.0,11.0,0.1619,4.0,60.0
2.0,0.8689,4.0,7.0,0.4401,4.0,9.0,0.1731,4.0,60.0
3.0,0.963,5.0,9.0,0.5312,5.0,11.0,0.1782,5.0,62.0
4.0,0.7488,5.0,8.0,0.4619,5.0,11.0,0.1754,5.0,63.0
5.0,0.8849,5.0,8.0,0.4738,5.0,11.0,0.2057,5.0,61.0
6.0,0.84,5.0,9.0,0.7394,5.0,11.0,0.3388,5.0,65.0
7.0,0.9467,5.0,8.0,0.4786,5.0,10.0,0.1785,5.0,61.0
8.0,0.9739,5.0,9.0,0.5928,5.0,14.0,0.1772,5.0,65.0
9.0,0.8565,5.0,8.0,0.4509,5.0,10.0,0.1756,5.0,55.0
10.0,0.9938,5.0,8.0,0.5282,5.0,13.0,0.2176,5.0,62.0
11.0,0.8778,5.0,9.0,0.4559,5.0,11.0,0.175,5.0,55.0
12.0,0.9375,5.0,8.0,0.5579,5.0,11.0,0.183,5.0,57.0
13.0,0.9936,5.0,8.0,0.5287,5.0,10.0,0.247,5.0,66.0
14.0,0.9291,5.0,8.0,0.4783,5.0,14.0,0.1798,5.0,66.0
15.0,0.9451,4.0,9.0,0.5264,4.0,11.0,0.1755,4.0,58.0
16.0,0.8862,5.0,8.0,0.5591,5.0,10.0,0.1773,5.0,54.0
17.0,0.9437,5.0,8.0,0.52,5.0,11.0,0.1802,5.0,62.0
18.0,0.8929,5.0,8.0,0.5482,5.0,10.0,0.1717,5.0,56.0
19.0,1.0077,5.0,8.0,0.5507,5.0,10.0,0.1739,5.0,62.0
20.0,0.8421,5.0,8.0,0.5074,5.0,10.0,0.1786,5.0,55.0
21.0,0.8845,5.0,9.0,0.4444,5.0,10.0,0.1724,5.0,57.0
22.0,0.8138,5.0,9.0,0.525,5.0,12.0,0.1885,5.0,54.0
23.0,0.9745,5.0,8.0,0.523,5.0,10.0,0.1787,5.0,63.0
24.0,0.9813,5.0,8.0,0.5219,5.0,10.0,0.1946,5.0,65.0
25.0,0.9609,5.0,8.0,0.5096,5.0,11.0,0.1803,5.0,60.0
26.0,0.7515,5.0,8.0,0.4698,5.0,11.0,0.1878,5.0,54.0
27.0,0.9563,4.0,8.0,0.5066,4.0,11.0,0.1746,4.0,64.0
28.0,0.899,5.0,9.0,0.4933,5.0,12.0,0.2195,5.0,60.0
29.0,0.9433,5.0,9.0,0.4947,5.0,11.0,0.1873,5.0,63.0
30.0,0.9829,5.0,8.0,0.5891,5.0,11.0,0.1872,5.0,61.0
31.0,0.9578,5.0,9.0,0.5138,5.0,12.0,0.2032,5.0,58.0
32.0,0.7675,5.0,9.0,0.4772,5.0,12.0,0.1916,5.0,61.0
33.0,0.9509,5.0,9.0,0.5016,5.0,10.0,0.1815,5.0,61.0
