iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.1448,4.0,6.0,0.0715,4.0,9.0,0.0179,4.0,22.0
2.0,0.1303,5.0,6.0,0.0624,5.0,9.0,0.022,5.0,27.0
3.0,0.149,5.0,8.0,0.0765,5.0,11.0,0.0215,5.0,26.0
4.0,0.1201,5.0,7.0,0.0586,5.0,8.0,0.0674,5.0,24.0
5.0,0.117,5.0,8.0,0.0607,5.0,8.0,0.0238,5.0,26.0
6.0,0.115,5.0,8.0,0.0547,5.0,9.0,0.0192,5.0,27.0
7.0,0.127,4.0,8.0,0.0609,4.0,11.0,0.0222,4.0,25.0
8.0,0.1568,5.0,8.0,0.0821,5.0,10.0,0.0198,5.0,28.0
9.0,0.1305,5.0,7.0,0.0608,5.0,8.0,0.0227,5.0,21.0
10.0,0.1953,5.0,7.0,0.0795,5.0,8.0,0.0196,5.0,22.0
11.0,0.1309,5.0,8.0,0.064,5.0,9.0,0.0244,5.0,26.0
12.0,0.1487,5.0,8.0,0.0796,5.0,10.0,0.0218,5.0,29.0
13.0,0.1633,5.0,8.0,0.0895,5.0,9.0,0.0211,5.0,25.0
14.0,0.1349,5.0,8.0,0.0597,5.0,9.0,0.0221,5.0,27.0
15.0,0.1348,5.0,7.0,0.0758,5.0,8.0,0.0221,5.0,27.0
16.0,0.1841,5.0,7.0,0.067,5.0,9.0,0.0215,5.0,27.0
17.0,0.136,5.0,7.0,0.0676,5.0,9.0,0.02,5.0,24.0
18.0,0.1266,5.0,7.0,0.0635,5.0,8.0,0.0198,5.0,28.0
19.0,0.1241,4.0,7.0,0.0601,4.0,9.0,0.0191,4.0,17.0
20.0,0.1183,5.0,8.0,0.0545,5.0,9.0,0.0213,5.0,24.0
21.0,0.1297,6.0,7.0,0.0589,6.0,8.0,0.0212,6.0,25.0
22.0,0.155,5.0,7.0,0.0588,5.0,7.0,0.0185,5.0,19.0
23.0,0.1187,5.0,7.0,0.0605,5.0,7.0,0.0233,5.0,24.0
24.0,0.1373,4.0,6.0,0.0696,4.0,7.0,0.0207,4.0,26.0
25.0,0.1424,5.0,7.0,0.07,5.0,8.0,0.0195,5.0,25.0
26.0,0.1115,5.0,8.0,0.0535,5.0,10.0,0.0212,5.0,29.0
27.0,0.1372,4.0,7.0,0.0653,4.0,8.0,0.0199,4.0,24.0
28.0,0.1272,5.0,8.0,0.066,5.0,10.0,0.0171,5.0,31.0
29.0,0.1354,5.0,10.0,0.0678,5.0,11.0,0.0224,5.0,24.0
30.0,0.1549,5.0,7.0,0.0804,5.0,8.0,0.022,5.0,23.0
31.0,0.1431,6.0,7.0,0.0724,6.0,7.0,0.0223,6.0,21.0
32.0,0.1049,5.0,8.0,0.051,5.0,9.0,0.0203,5.0,26.0
33.0,0.1401,4.0,7.0,0.0683,4.0,7.0,0.0609,4.0,29.0
