iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0852,4.0,5.0,0.0418,4.0,8.0,0.0086,4.0,13.0
2.0,0.0791,4.0,6.0,0.0348,4.0,7.0,0.0085,4.0,17.0
3.0,0.0999,4.0,6.0,0.0496,4.0,7.0,0.0094,4.0,19.0
4.0,0.0683,4.0,6.0,0.0326,4.0,7.0,0.0091,4.0,17.0
5.0,0.0715,5.0,6.0,0.038,5.0,6.0,0.0104,5.0,18.0
6.0,0.0737,4.0,6.0,0.0326,4.0,9.0,0.0078,4.0,16.0
7.0,0.0677,4.0,7.0,0.0361,4.0,8.0,0.0089,4.0,19.0
8.0,0.093,4.0,7.0,0.0849,4.0,10.0,0.0101,4.0,21.0
9.0,0.0763,5.0,6.0,0.0367,5.0,8.0,0.0088,5.0,17.0
10.0,0.0939,5.0,6.0,0.0451,5.0,8.0,0.0079,5.0,16.0
11.0,0.0772,5.0,6.0,0.0382,5.0,8.0,0.0092,5.0,16.0
12.0,0.0747,4.0,6.0,0.0409,4.0,9.0,0.0086,4.0,19.0
13.0,0.0903,4.0,6.0,0.0433,4.0,8.0,0.0081,4.0,15.0
14.0,0.0827,4.0,6.0,0.0369,4.0,8.0,0.0083,4.0,19.0
15.0,0.0858,4.0,7.0,0.0384,4.0,8.0,0.0095,4.0,17.0
16.0,0.0779,5.0,7.0,0.0403,5.0,7.0,0.011,5.0,18.0
17.0,0.085,4.0,6.0,0.0409,4.0,8.0,0.0095,4.0,19.0
18.0,0.0785,4.0,6.0,0.0797,4.0,8.0,0.0082,4.0,17.0
19.0,0.0919,4.0,5.0,0.047,4.0,7.0,0.0083,4.0,16.0
20.0,0.0697,4.0,6.0,0.0326,4.0,8.0,0.0086,4.0,15.0
21.0,0.0669,4.0,6.0,0.0315,4.0,9.0,0.0079,4.0,19.0
22.0,0.0629,3.0,5.0,0.0314,3.0,7.0,0.0083,3.0,14.0
23.0,0.0784,4.0,6.0,0.0361,4.0,8.0,0.0073,4.0,15.0
24.0,0.089,4.0,5.0,0.0445,4.0,6.0,0.0097,4.0,17.0
25.0,0.0788,5.0,6.0,0.0391,5.0,6.0,0.0086,5.0,17.0
26.0,0.061,4.0,6.0,0.031,4.0,8.0,0.0094,4.0,19.0
27.0,0.0762,3.0,6.0,0.0357,3.0,7.0,0.0083,3.0,14.0
28.0,0.0729,3.0,6.0,0.0384,3.0,8.0,0.0077,3.0,17.0
29.0,0.0789,4.0,7.0,0.0765,4.0,8.0,0.0088,4.0,20.0
30.0,0.1016,4.0,6.0,0.0463,4.0,7.0,0.0098,4.0,17.0
31.0,0.0786,5.0,6.0,0.0369,5.0,7.0,0.0093,5.0,17.0
32.0,0.0639,4.0,6.0,0.0332,4.0,7.0,0.0097,4.0,19.0
33.0,0.0782,4.0,6.0,0.0354,4.0,7.0,0.0093,4.0,19.0
