,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.419,3.0,4.0,0.2756,3.0,5.0,0.0782,3.0,20.0
1,2.0,0.3731,2.0,3.0,0.2477,2.0,4.0,0.0753,2.0,20.0
2,3.0,0.3833,3.0,3.0,0.2539,3.0,7.0,0.0883,3.0,25.0
3,4.0,0.3711,2.0,4.0,0.2325,2.0,5.0,0.0714,2.0,20.0
4,5.0,0.4023,3.0,4.0,0.2417,3.0,6.0,0.0749,3.0,26.0
5,6.0,0.4047,2.0,4.0,0.2481,2.0,4.0,0.0699,2.0,24.0
6,7.0,0.4011,3.0,3.0,0.2487,3.0,4.0,0.0798,3.0,16.0
7,8.0,0.375,4.0,4.0,0.2696,4.0,5.0,0.0799,4.0,26.0
8,9.0,0.3562,2.0,3.0,0.2698,2.0,4.0,0.0801,2.0,24.0
9,10.0,0.4255,2.0,3.0,0.3118,2.0,5.0,0.0711,2.0,23.0
10,11.0,0.3598,2.0,4.0,0.25,2.0,5.0,0.0803,2.0,24.0
11,12.0,0.43,2.0,3.0,0.2696,2.0,4.0,0.08,2.0,25.0
12,13.0,0.3501,3.0,4.0,0.2582,3.0,6.0,0.0801,3.0,22.0
13,14.0,0.4598,3.0,4.0,0.2701,3.0,6.0,0.0698,3.0,21.0
14,15.0,0.4009,3.0,4.0,0.2797,3.0,8.0,0.0752,3.0,29.0
15,16.0,0.3999,3.0,4.0,0.3115,3.0,5.0,0.0885,3.0,22.0
16,17.0,0.3502,3.0,4.0,0.2598,3.0,4.0,0.0777,3.0,25.0
17,18.0,0.4601,3.0,4.0,0.33,3.0,5.0,0.0902,3.0,27.0
18,19.0,0.3961,2.0,4.0,0.2775,2.0,4.0,0.0799,2.0,22.0
19,20.0,0.4479,3.0,3.0,0.2519,3.0,5.0,0.083,3.0,26.0
20,21.0,0.3737,3.0,4.0,0.2562,3.0,6.0,0.0697,3.0,24.0
21,22.0,0.3368,3.0,4.0,0.2699,3.0,4.0,0.075,3.0,20.0
22,23.0,0.4099,2.0,3.0,0.2517,2.0,5.0,0.08,2.0,27.0
23,24.0,0.4056,3.0,4.0,0.2393,3.0,5.0,0.0698,3.0,23.0
24,25.0,0.4099,2.0,4.0,0.2502,2.0,6.0,0.0801,2.0,22.0
25,26.0,0.3498,3.0,4.0,0.2604,3.0,4.0,0.0879,3.0,19.0
26,27.0,0.4501,2.0,4.0,0.2798,2.0,7.0,0.0759,2.0,25.0
27,28.0,0.415,2.0,3.0,0.2598,2.0,5.0,0.08,2.0,27.0
28,29.0,0.3844,3.0,4.0,0.2902,3.0,4.0,0.0871,3.0,30.0
29,30.0,0.45,3.0,3.0,0.3229,3.0,4.0,0.0774,3.0,23.0
30,31.0,0.3502,3.0,4.0,0.25,3.0,5.0,0.1003,3.0,23.0
31,32.0,0.3504,2.0,3.0,0.2358,2.0,5.0,0.0837,2.0,25.0
