iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.4392,5.0,7.0,0.2104,5.0,10.0,0.0316,5.0,29.0
2.0,0.3906,4.0,7.0,0.2117,4.0,8.0,0.0325,4.0,22.0
3.0,0.3991,5.0,7.0,0.1793,5.0,9.0,0.0302,5.0,29.0
4.0,0.3137,5.0,8.0,0.155,5.0,10.0,0.0264,5.0,32.0
5.0,0.3586,5.0,7.0,0.2308,5.0,8.0,0.036,5.0,23.0
6.0,0.3025,5.0,7.0,0.1607,5.0,8.0,0.0313,5.0,28.0
7.0,0.3538,5.0,7.0,0.1868,5.0,8.0,0.0747,5.0,28.0
8.0,0.543,4.0,7.0,0.4463,4.0,8.0,0.0665,4.0,28.0
9.0,0.496,4.0,7.0,0.2302,4.0,10.0,0.03,4.0,28.0
10.0,0.396,4.0,8.0,0.2138,4.0,9.0,0.0283,4.0,28.0
11.0,0.3805,4.0,7.0,0.2436,4.0,7.0,0.0307,4.0,30.0
12.0,0.4741,5.0,7.0,0.2569,5.0,9.0,0.032,5.0,33.0
13.0,0.3732,5.0,7.0,0.2387,5.0,7.0,0.0331,5.0,31.0
14.0,0.3613,4.0,8.0,0.1891,4.0,10.0,0.0287,4.0,30.0
15.0,0.4234,4.0,7.0,0.28,4.0,7.0,0.0353,4.0,31.0
16.0,0.3674,4.0,8.0,0.1927,4.0,9.0,0.033,4.0,32.0
17.0,0.4102,4.0,8.0,0.2011,4.0,10.0,0.0316,4.0,28.0
18.0,0.3806,5.0,7.0,0.2204,5.0,9.0,0.0328,5.0,28.0
19.0,0.3839,4.0,6.0,0.2102,4.0,8.0,0.0285,4.0,23.0
20.0,0.378,5.0,7.0,0.2074,5.0,8.0,0.0291,5.0,25.0
21.0,0.3465,4.0,7.0,0.1565,4.0,8.0,0.0271,4.0,21.0
22.0,0.3623,6.0,7.0,0.1932,6.0,7.0,0.037,6.0,24.0
23.0,0.4441,5.0,8.0,0.2179,5.0,8.0,0.0348,5.0,27.0
24.0,0.3251,5.0,7.0,0.1716,5.0,10.0,0.0328,5.0,33.0
25.0,0.3736,4.0,6.0,0.1726,4.0,8.0,0.0298,4.0,27.0
26.0,0.3346,5.0,7.0,0.1771,5.0,9.0,0.0347,5.0,31.0
27.0,0.448,5.0,7.0,0.2239,5.0,9.0,0.0339,5.0,35.0
28.0,0.4037,5.0,6.0,0.2139,5.0,9.0,0.0329,5.0,30.0
29.0,0.408,5.0,7.0,0.1911,5.0,8.0,0.0363,5.0,25.0
30.0,0.4197,5.0,7.0,0.2402,5.0,9.0,0.0308,5.0,29.0
31.0,0.4155,4.0,7.0,0.1942,4.0,8.0,0.026,4.0,29.0
32.0,0.3335,4.0,7.0,0.1685,4.0,9.0,0.0308,4.0,21.0
33.0,0.4672,4.0,6.0,0.2359,4.0,7.0,0.0275,4.0,33.0
