,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.9299,2.0,2.0,0.7799,2.0,3.0,0.0099,2.0,16.0
1,2.0,0.9836,2.0,2.0,0.7801,2.0,3.0,0.0102,2.0,16.0
2,3.0,1.0303,2.0,2.0,0.8214,2.0,3.0,0.0184,2.0,14.0
3,4.0,0.8106,2.0,3.0,0.6776,2.0,4.0,0.0101,2.0,15.0
4,5.0,0.8298,2.0,3.0,0.6802,2.0,3.0,0.0152,2.0,14.0
5,6.0,0.8299,2.0,3.0,0.6348,2.0,3.0,0.0159,2.0,13.0
6,7.0,0.85,2.0,2.0,0.7346,2.0,3.0,0.02,2.0,15.0
7,8.0,0.9402,2.0,2.0,0.78,2.0,3.0,0.0102,2.0,18.0
8,9.0,0.8495,2.0,3.0,0.6953,2.0,3.0,0.0109,2.0,15.0
9,10.0,1.0303,2.0,2.0,0.8298,2.0,3.0,0.0109,2.0,14.0
10,11.0,0.93,2.0,2.0,0.78,2.0,3.0,0.0198,2.0,14.0
11,12.0,0.9501,2.0,3.0,0.8402,2.0,4.0,0.0151,2.0,18.0
12,13.0,0.8732,2.0,3.0,0.7297,2.0,4.0,0.0379,2.0,13.0
13,14.0,0.8351,2.0,2.0,0.656,2.0,4.0,0.016,2.0,16.0
14,15.0,0.8552,2.0,2.0,0.7246,2.0,3.0,0.0057,2.0,18.0
15,16.0,0.9283,2.0,2.0,0.7398,2.0,3.0,0.0135,2.0,15.0
16,17.0,0.8987,2.0,2.0,0.7652,2.0,4.0,0.0096,2.0,14.0
17,18.0,0.9701,2.0,2.0,0.7662,2.0,3.0,0.0345,2.0,13.0
18,19.0,0.856,2.0,3.0,0.7241,2.0,4.0,0.0149,2.0,18.0
19,20.0,0.8599,2.0,2.0,0.695,2.0,3.0,0.0158,2.0,15.0
20,21.0,0.8072,2.0,3.0,0.7502,2.0,3.0,0.0081,2.0,13.0
21,22.0,1.0,2.0,3.0,0.7685,2.0,3.0,0.0201,2.0,14.0
22,23.0,1.02,2.0,3.0,0.8517,2.0,3.0,0.0098,2.0,14.0
23,24.0,0.8701,2.0,2.0,0.6831,2.0,3.0,0.0117,2.0,12.0
24,25.0,0.8085,2.0,3.0,0.69,2.0,4.0,0.0151,2.0,15.0
25,26.0,0.86,2.0,2.0,0.6809,2.0,3.0,0.0192,2.0,14.0
26,27.0,1.0302,2.0,2.0,0.8254,2.0,4.0,0.0111,2.0,16.0
27,28.0,0.9769,2.0,2.0,0.7752,2.0,3.0,0.0102,2.0,14.0
28,29.0,0.9195,2.0,2.0,0.7964,2.0,2.0,0.0123,2.0,11.0
29,30.0,0.9444,2.0,2.0,0.7772,2.0,3.0,0.0101,2.0,16.0
30,31.0,0.9701,2.0,2.0,0.81,2.0,3.0,0.0201,2.0,15.0
31,32.0,0.8726,2.0,2.0,0.6761,2.0,3.0,0.0121,2.0,14.0
