iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0095,2.0,2.0,0.0048,2.0,2.0,0.0011,2.0,2.0
2.0,0.021,3.0,2.0,0.0138,3.0,3.0,0.0016,3.0,2.0
3.0,0.0201,2.0,2.0,0.0126,2.0,2.0,0.0017,2.0,2.0
4.0,0.027,3.0,2.0,0.0176,3.0,3.0,0.002,3.0,2.0
5.0,0.0186,3.0,2.0,0.0112,3.0,3.0,0.0016,3.0,2.0
6.0,0.0147,3.0,2.0,0.0081,3.0,3.0,0.0012,3.0,2.0
7.0,0.019,2.0,2.0,0.0115,2.0,3.0,0.0012,2.0,2.0
8.0,0.0169,3.0,2.0,0.0095,3.0,2.0,0.0016,3.0,2.0
9.0,0.0285,3.0,2.0,0.0168,3.0,3.0,0.0023,3.0,2.0
10.0,0.0316,3.0,2.0,0.0199,3.0,3.0,0.0016,3.0,2.0
11.0,0.0068,2.0,2.0,0.0033,2.0,3.0,0.0009,2.0,2.0
12.0,0.0095,2.0,2.0,0.005,2.0,3.0,0.001,2.0,2.0
13.0,0.0192,2.0,2.0,0.0112,2.0,2.0,0.0012,2.0,2.0
14.0,0.0623,3.0,2.0,0.0141,3.0,3.0,0.0017,3.0,2.0
15.0,0.0232,2.0,2.0,0.0151,2.0,3.0,0.0016,2.0,2.0
16.0,0.0143,2.0,2.0,0.0072,2.0,2.0,0.0013,2.0,2.0
17.0,0.0304,3.0,2.0,0.0198,3.0,3.0,0.0019,3.0,2.0
18.0,0.0337,3.0,2.0,0.0223,3.0,2.0,0.0026,3.0,2.0
19.0,0.0267,2.0,2.0,0.0158,2.0,3.0,0.0016,2.0,2.0
20.0,0.0175,2.0,2.0,0.0104,2.0,2.0,0.0012,2.0,2.0
21.0,0.028,3.0,2.0,0.0176,3.0,3.0,0.002,3.0,2.0
22.0,0.0201,2.0,2.0,0.013,2.0,3.0,0.0013,2.0,2.0
23.0,0.0303,3.0,2.0,0.0203,3.0,3.0,0.0021,3.0,2.0
24.0,0.0145,2.0,2.0,0.0087,2.0,2.0,0.0013,2.0,2.0
25.0,0.0092,2.0,2.0,0.0051,2.0,3.0,0.0009,2.0,2.0
26.0,0.0171,3.0,2.0,0.0107,3.0,2.0,0.0016,3.0,2.0
27.0,0.0197,3.0,2.0,0.0123,3.0,3.0,0.0019,3.0,2.0
28.0,0.0128,3.0,2.0,0.0076,3.0,3.0,0.0014,3.0,2.0
29.0,0.0158,2.0,2.0,0.0091,2.0,3.0,0.0013,2.0,2.0
30.0,0.0312,3.0,2.0,0.0189,3.0,3.0,0.0021,3.0,2.0
31.0,0.0292,3.0,2.0,0.019,3.0,2.0,0.0018,3.0,2.0
32.0,0.017,2.0,2.0,0.0099,2.0,3.0,0.0014,2.0,2.0
33.0,0.0121,2.0,2.0,0.0064,2.0,2.0,0.001,2.0,2.0
