iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0074,3.0,2.0,0.0034,3.0,2.0,0.0009,3.0,2.0
2.0,0.0051,3.0,2.0,0.0023,3.0,2.0,0.0007,3.0,2.0
3.0,0.0048,2.0,2.0,0.0022,2.0,3.0,0.0005,2.0,2.0
4.0,0.0055,3.0,2.0,0.0027,3.0,2.0,0.0008,3.0,2.0
5.0,0.0057,3.0,2.0,0.0027,3.0,2.0,0.0009,3.0,2.0
6.0,0.0024,2.0,2.0,0.0009,2.0,2.0,0.0004,2.0,2.0
7.0,0.005,3.0,2.0,0.0023,3.0,2.0,0.0008,3.0,2.0
8.0,0.0042,5.0,3.0,0.0019,5.0,3.0,0.001,5.0,3.0
9.0,0.0058,4.0,3.0,0.0029,4.0,3.0,0.0011,4.0,3.0
10.0,0.0062,3.0,2.0,0.0032,3.0,3.0,0.0007,3.0,2.0
11.0,0.0032,3.0,2.0,0.0014,3.0,2.0,0.0008,3.0,2.0
12.0,0.0027,3.0,2.0,0.001,3.0,3.0,0.0005,3.0,2.0
13.0,0.0024,3.0,2.0,0.0009,3.0,2.0,0.0005,3.0,2.0
14.0,0.0057,3.0,2.0,0.0026,3.0,3.0,0.0009,3.0,2.0
15.0,0.0105,4.0,3.0,0.0058,4.0,3.0,0.0015,4.0,3.0
16.0,0.0045,2.0,2.0,0.0018,2.0,2.0,0.0005,2.0,2.0
17.0,0.0047,2.0,2.0,0.0019,2.0,2.0,0.0005,2.0,2.0
18.0,0.0043,2.0,2.0,0.0017,2.0,2.0,0.0005,2.0,2.0
19.0,0.007,3.0,2.0,0.0036,3.0,3.0,0.0008,3.0,2.0
20.0,0.0033,3.0,2.0,0.0012,3.0,3.0,0.0006,3.0,2.0
21.0,0.0057,3.0,2.0,0.0026,3.0,3.0,0.0008,3.0,2.0
22.0,0.0042,3.0,2.0,0.0018,3.0,3.0,0.0007,3.0,2.0
23.0,0.0055,3.0,2.0,0.0025,3.0,3.0,0.0007,3.0,2.0
24.0,0.0101,5.0,3.0,0.0055,5.0,3.0,0.0015,5.0,3.0
25.0,0.0047,3.0,2.0,0.002,3.0,3.0,0.0007,3.0,2.0
26.0,0.0047,4.0,2.0,0.0023,4.0,3.0,0.001,4.0,2.0
27.0,0.0064,4.0,2.0,0.0034,4.0,2.0,0.0012,4.0,2.0
28.0,0.0031,2.0,2.0,0.0011,2.0,3.0,0.0004,2.0,2.0
29.0,0.0055,4.0,3.0,0.0025,4.0,3.0,0.0009,4.0,3.0
30.0,0.0078,4.0,3.0,0.004,4.0,3.0,0.0011,4.0,3.0
31.0,0.0077,5.0,3.0,0.0041,5.0,3.0,0.0014,5.0,3.0
32.0,0.0056,4.0,3.0,0.0024,4.0,3.0,0.0009,4.0,3.0
33.0,0.0038,3.0,2.0,0.0017,3.0,3.0,0.0008,3.0,2.0
