,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0768,3.0,3.0,0.0482,3.0,4.0,0.0078,3.0,12.0
1,2.0,0.0663,2.0,3.0,0.0419,2.0,4.0,0.0071,2.0,17.0
2,3.0,0.0644,3.0,3.0,0.0422,3.0,6.0,0.008,3.0,16.0
3,4.0,0.058,2.0,3.0,0.0348,2.0,5.0,0.0066,2.0,15.0
4,5.0,0.0633,2.0,3.0,0.0388,2.0,4.0,0.0063,2.0,12.0
5,6.0,0.0819,2.0,3.0,0.0412,2.0,3.0,0.0067,2.0,13.0
6,7.0,0.0601,3.0,3.0,0.0364,3.0,4.0,0.007,3.0,10.0
7,8.0,0.0627,3.0,4.0,0.0415,3.0,5.0,0.0079,3.0,14.0
8,9.0,0.06,2.0,3.0,0.0377,2.0,4.0,0.0076,2.0,17.0
9,10.0,0.0712,2.0,3.0,0.0483,2.0,4.0,0.0076,2.0,13.0
10,11.0,0.0612,2.0,3.0,0.0404,2.0,3.0,0.0066,2.0,13.0
11,12.0,0.0668,2.0,3.0,0.0424,2.0,4.0,0.0075,2.0,16.0
12,13.0,0.058,2.0,3.0,0.0364,2.0,6.0,0.0059,2.0,17.0
13,14.0,0.0914,3.0,4.0,0.0479,3.0,4.0,0.0078,3.0,14.0
14,15.0,0.0666,3.0,4.0,0.0419,3.0,5.0,0.0075,3.0,16.0
15,16.0,0.07,3.0,4.0,0.0429,3.0,4.0,0.0082,3.0,18.0
16,17.0,0.0596,3.0,4.0,0.038,3.0,6.0,0.0066,3.0,14.0
17,18.0,0.0737,2.0,3.0,0.0499,2.0,5.0,0.0086,2.0,20.0
18,19.0,0.0597,2.0,3.0,0.0391,2.0,4.0,0.0069,2.0,14.0
19,20.0,0.0678,3.0,3.0,0.0449,3.0,4.0,0.0066,3.0,13.0
20,21.0,0.0804,3.0,4.0,0.0397,3.0,5.0,0.0076,3.0,17.0
21,22.0,0.0611,2.0,3.0,0.0409,2.0,3.0,0.0076,2.0,11.0
22,23.0,0.0679,2.0,3.0,0.0433,2.0,4.0,0.0073,2.0,17.0
23,24.0,0.0644,2.0,3.0,0.0414,2.0,4.0,0.0056,2.0,14.0
24,25.0,0.0657,2.0,3.0,0.0444,2.0,4.0,0.0083,2.0,16.0
25,26.0,0.0565,3.0,4.0,0.0393,3.0,5.0,0.0073,3.0,13.0
26,27.0,0.0721,2.0,3.0,0.0448,2.0,4.0,0.0073,2.0,15.0
27,28.0,0.085,2.0,3.0,0.0449,2.0,4.0,0.0076,2.0,14.0
28,29.0,0.0613,3.0,3.0,0.0451,3.0,4.0,0.0076,3.0,17.0
29,30.0,0.0798,3.0,3.0,0.0501,3.0,3.0,0.0078,3.0,12.0
30,31.0,0.058,3.0,4.0,0.0368,3.0,5.0,0.0068,3.0,17.0
31,32.0,0.0611,2.0,3.0,0.0384,2.0,3.0,0.0075,2.0,14.0
