iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,1.6576,4.0,7.0,0.9604,4.0,10.0,0.104,4.0,58.0
2.0,1.6596,4.0,7.0,0.9788,4.0,9.0,0.1161,4.0,51.0
3.0,2.4963,5.0,7.0,1.1213,5.0,9.0,0.1215,5.0,59.0
4.0,1.4263,5.0,8.0,0.7453,5.0,10.0,0.1011,5.0,58.0
5.0,1.5785,4.0,7.0,0.956,4.0,8.0,0.1151,4.0,54.0
6.0,1.3822,4.0,7.0,0.8365,4.0,10.0,0.1069,4.0,61.0
7.0,1.5928,5.0,7.0,0.886,5.0,9.0,0.1085,5.0,56.0
8.0,1.8402,4.0,7.0,0.977,4.0,9.0,0.1083,4.0,56.0
9.0,1.6276,4.0,7.0,0.9341,4.0,9.0,0.1122,4.0,56.0
10.0,1.8983,4.0,8.0,1.0959,4.0,11.0,0.1044,4.0,52.0
11.0,1.7057,4.0,7.0,1.011,4.0,10.0,0.1058,4.0,55.0
12.0,1.996,5.0,7.0,1.2189,5.0,9.0,0.1091,5.0,59.0
13.0,1.7719,5.0,7.0,0.9921,5.0,10.0,0.1189,5.0,64.0
14.0,1.7462,4.0,8.0,0.9947,4.0,10.0,0.1179,4.0,63.0
15.0,1.9548,4.0,7.0,1.1049,4.0,8.0,0.1098,4.0,58.0
16.0,1.5259,5.0,8.0,0.8512,5.0,9.0,0.168,5.0,65.0
17.0,1.6792,5.0,7.0,0.9266,5.0,10.0,0.1674,5.0,55.0
18.0,1.6502,4.0,7.0,0.8958,4.0,9.0,0.1092,4.0,56.0
19.0,1.8618,4.0,7.0,0.9799,4.0,9.0,0.1084,4.0,54.0
20.0,1.7047,5.0,7.0,1.0056,5.0,9.0,0.1084,5.0,50.0
21.0,1.5219,4.0,8.0,0.8582,4.0,9.0,0.1038,4.0,51.0
22.0,1.6332,4.0,7.0,0.8927,4.0,9.0,0.1131,4.0,56.0
23.0,1.8265,4.0,7.0,0.993,4.0,10.0,0.1195,4.0,56.0
24.0,1.6066,4.0,7.0,0.9635,4.0,10.0,0.1174,4.0,62.0
25.0,1.6429,4.0,7.0,0.9426,4.0,9.0,0.1104,4.0,63.0
26.0,1.5817,4.0,7.0,0.8573,4.0,9.0,0.1148,4.0,60.0
27.0,2.0394,4.0,7.0,1.0759,4.0,9.0,0.1667,4.0,54.0
28.0,1.6426,4.0,7.0,0.8932,4.0,9.0,0.1024,4.0,55.0
29.0,1.7232,5.0,8.0,0.9209,5.0,10.0,0.1253,5.0,50.0
30.0,1.8032,4.0,7.0,1.0657,4.0,11.0,0.1052,4.0,59.0
31.0,1.6879,4.0,7.0,0.9788,4.0,9.0,0.1064,4.0,60.0
32.0,1.4941,4.0,7.0,0.8099,4.0,10.0,0.1056,4.0,61.0
33.0,1.8411,4.0,7.0,1.0317,4.0,10.0,0.1013,4.0,55.0
