iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.359,5.0,10.0,0.2114,5.0,12.0,0.1879,5.0,40.0
2.0,0.3432,6.0,10.0,0.2102,6.0,12.0,0.1898,6.0,39.0
3.0,0.323,6.0,11.0,0.2057,6.0,12.0,0.1524,6.0,43.0
4.0,0.3448,6.0,9.0,0.2076,6.0,12.0,0.1443,6.0,44.0
5.0,0.2941,5.0,9.0,0.1862,5.0,9.0,0.1369,5.0,34.0
6.0,0.4017,6.0,10.0,0.2136,6.0,11.0,0.147,6.0,44.0
7.0,0.3293,6.0,9.0,0.258,6.0,10.0,0.1603,6.0,42.0
8.0,0.3407,6.0,10.0,0.2573,6.0,12.0,0.1482,6.0,37.0
9.0,0.2951,5.0,11.0,0.2262,5.0,14.0,0.1221,5.0,39.0
10.0,0.3708,5.0,9.0,0.2128,5.0,12.0,0.1792,5.0,44.0
11.0,0.3181,6.0,10.0,0.1952,6.0,13.0,0.134,6.0,42.0
12.0,0.3865,5.0,9.0,0.2287,5.0,13.0,0.1383,5.0,41.0
13.0,0.3635,5.0,8.0,0.193,5.0,10.0,0.1334,5.0,38.0
14.0,0.3783,5.0,9.0,0.1967,5.0,10.0,0.1322,5.0,38.0
15.0,0.4101,5.0,10.0,0.2106,5.0,12.0,0.1329,5.0,41.0
16.0,0.4687,6.0,9.0,0.483,6.0,13.0,0.3229,6.0,41.0
17.0,0.4189,6.0,9.0,0.3233,6.0,13.0,0.1789,6.0,37.0
18.0,0.383,5.0,9.0,0.2653,5.0,11.0,0.1353,5.0,41.0
19.0,0.3447,5.0,10.0,0.1977,5.0,12.0,0.1729,5.0,41.0
20.0,0.3031,5.0,9.0,0.1741,5.0,9.0,0.1178,5.0,35.0
21.0,0.3253,5.0,9.0,0.1943,5.0,9.0,0.1343,5.0,37.0
22.0,0.3685,5.0,10.0,0.2008,5.0,11.0,0.1474,5.0,37.0
23.0,0.4208,5.0,9.0,0.218,5.0,10.0,0.1361,5.0,41.0
24.0,0.3922,6.0,9.0,0.2139,6.0,11.0,0.1513,6.0,43.0
25.0,0.4078,5.0,9.0,0.2236,5.0,10.0,0.137,5.0,40.0
26.0,0.3639,6.0,10.0,0.2027,6.0,11.0,0.1515,6.0,36.0
27.0,0.3919,5.0,9.0,0.2088,5.0,12.0,0.1338,5.0,41.0
28.0,0.3028,5.0,9.0,0.1825,5.0,10.0,0.1704,5.0,38.0
29.0,0.3333,6.0,10.0,0.2037,6.0,10.0,0.1842,6.0,39.0
30.0,0.3681,6.0,10.0,0.2203,6.0,13.0,0.193,6.0,45.0
31.0,0.3689,5.0,9.0,0.2171,5.0,9.0,0.1404,5.0,40.0
32.0,0.305,6.0,9.0,0.1955,6.0,10.0,0.1533,6.0,34.0
33.0,0.4329,5.0,8.0,0.221,5.0,9.0,0.1397,5.0,41.0
