iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,3.792,5.0,7.0,2.4697,5.0,9.0,0.1614,5.0,55.0
2.0,3.9004,5.0,7.0,3.1715,5.0,9.0,0.297,5.0,63.0
3.0,4.0153,4.0,7.0,2.6244,4.0,9.0,0.1585,4.0,55.0
4.0,2.9067,4.0,7.0,1.8384,4.0,9.0,0.1592,4.0,61.0
5.0,3.4787,4.0,7.0,2.1647,4.0,9.0,0.1513,4.0,49.0
6.0,3.3366,4.0,8.0,2.1363,4.0,9.0,0.1675,4.0,59.0
7.0,3.2306,4.0,7.0,2.0524,4.0,11.0,0.1547,4.0,57.0
8.0,3.7771,4.0,7.0,2.4917,4.0,9.0,0.2287,4.0,57.0
9.0,3.4316,5.0,7.0,2.1309,5.0,10.0,0.151,5.0,52.0
10.0,3.731,4.0,8.0,2.4837,4.0,11.0,0.1591,4.0,56.0
11.0,3.7084,4.0,7.0,2.4172,4.0,9.0,0.1633,4.0,52.0
12.0,3.9341,4.0,8.0,2.5067,4.0,10.0,0.2243,4.0,54.0
13.0,3.7381,4.0,7.0,2.4043,4.0,8.0,0.1533,4.0,55.0
14.0,3.5356,5.0,7.0,2.3642,5.0,10.0,0.1754,5.0,62.0
15.0,3.7591,4.0,8.0,2.4425,4.0,9.0,0.1733,4.0,56.0
16.0,3.3912,5.0,7.0,2.1568,5.0,9.0,0.1701,5.0,57.0
17.0,3.9829,5.0,7.0,2.688,5.0,10.0,0.1675,5.0,60.0
18.0,3.5866,4.0,8.0,2.3126,4.0,9.0,0.1736,4.0,52.0
19.0,3.7797,4.0,7.0,2.4426,4.0,9.0,0.1615,4.0,51.0
20.0,3.2813,5.0,7.0,2.122,5.0,10.0,0.1559,5.0,50.0
21.0,3.9221,5.0,7.0,2.5731,5.0,10.0,0.175,5.0,50.0
22.0,4.0505,5.0,7.0,2.6116,5.0,9.0,0.168,5.0,60.0
23.0,3.4475,4.0,7.0,2.1941,4.0,9.0,0.1652,4.0,51.0
24.0,3.187,4.0,7.0,2.0374,4.0,9.0,0.1573,4.0,49.0
25.0,3.3131,4.0,7.0,2.1202,4.0,10.0,0.1637,4.0,57.0
26.0,3.2512,4.0,7.0,2.1363,4.0,10.0,0.1551,4.0,56.0
27.0,4.0687,4.0,7.0,2.6171,4.0,8.0,0.1667,4.0,62.0
28.0,3.3251,4.0,7.0,2.1343,4.0,9.0,0.1538,4.0,62.0
29.0,3.3407,4.0,7.0,2.1431,4.0,9.0,0.2326,4.0,57.0
30.0,3.4012,4.0,7.0,2.134,4.0,9.0,0.1597,4.0,55.0
31.0,3.7332,4.0,7.0,2.4462,4.0,9.0,0.2329,4.0,60.0
32.0,3.4041,5.0,7.0,2.1479,5.0,9.0,0.1706,5.0,56.0
33.0,3.3892,4.0,7.0,2.1874,4.0,8.0,0.1621,4.0,50.0
