,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0384,3.0,3.0,0.0224,3.0,3.0,0.003,3.0,7.0
1,2.0,0.0296,2.0,3.0,0.0182,2.0,4.0,0.003,2.0,13.0
2,3.0,0.0315,3.0,3.0,0.021,3.0,4.0,0.004,3.0,13.0
3,4.0,0.0256,2.0,2.0,0.0151,2.0,4.0,0.003,2.0,8.0
4,5.0,0.0757,2.0,3.0,0.0199,2.0,4.0,0.0035,2.0,9.0
5,6.0,0.0327,2.0,3.0,0.0202,2.0,3.0,0.0036,2.0,9.0
6,7.0,0.0308,3.0,3.0,0.019,3.0,4.0,0.0032,3.0,9.0
7,8.0,0.0293,3.0,3.0,0.0192,3.0,5.0,0.003,3.0,10.0
8,9.0,0.0288,2.0,2.0,0.0181,2.0,3.0,0.003,2.0,13.0
9,10.0,0.0356,2.0,3.0,0.0237,2.0,3.0,0.0022,2.0,10.0
10,11.0,0.0308,2.0,3.0,0.0196,2.0,3.0,0.0032,2.0,10.0
11,12.0,0.0318,2.0,3.0,0.0202,2.0,3.0,0.003,2.0,9.0
12,13.0,0.028,2.0,3.0,0.0183,2.0,3.0,0.0022,2.0,10.0
13,14.0,0.057,3.0,4.0,0.023,3.0,4.0,0.0026,3.0,11.0
14,15.0,0.0344,2.0,4.0,0.0207,2.0,5.0,0.0021,2.0,13.0
15,16.0,0.0318,3.0,3.0,0.0202,3.0,3.0,0.003,3.0,13.0
16,17.0,0.0281,3.0,3.0,0.0182,3.0,5.0,0.003,3.0,11.0
17,18.0,0.0433,2.0,3.0,0.0275,2.0,4.0,0.004,2.0,12.0
18,19.0,0.0325,2.0,3.0,0.019,2.0,4.0,0.0031,2.0,11.0
19,20.0,0.0347,2.0,3.0,0.0211,2.0,4.0,0.0022,2.0,13.0
20,21.0,0.0297,3.0,4.0,0.019,3.0,5.0,0.003,3.0,14.0
21,22.0,0.0306,2.0,2.0,0.02,2.0,3.0,0.0031,2.0,10.0
22,23.0,0.035,2.0,3.0,0.0211,2.0,4.0,0.003,2.0,13.0
23,24.0,0.0329,2.0,3.0,0.0212,2.0,3.0,0.0025,2.0,12.0
24,25.0,0.0348,2.0,3.0,0.0202,2.0,4.0,0.003,2.0,11.0
25,26.0,0.0288,3.0,4.0,0.0179,3.0,4.0,0.0031,3.0,11.0
26,27.0,0.0379,2.0,3.0,0.0213,2.0,3.0,0.0025,2.0,13.0
27,28.0,0.0363,2.0,2.0,0.0217,2.0,3.0,0.0038,2.0,10.0
28,29.0,0.0308,2.0,3.0,0.0191,2.0,4.0,0.003,2.0,13.0
29,30.0,0.0414,2.0,3.0,0.0247,2.0,3.0,0.003,2.0,10.0
30,31.0,0.0275,2.0,3.0,0.0167,2.0,4.0,0.0037,2.0,12.0
31,32.0,0.0298,2.0,3.0,0.0189,2.0,3.0,0.003,2.0,11.0
