,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.1402,2.0,3.0,0.1153,2.0,4.0,0.003,2.0,13.0
1,2.0,0.1422,2.0,2.0,0.1113,2.0,3.0,0.0072,2.0,15.0
2,3.0,0.1676,2.0,2.0,0.1169,2.0,3.0,0.0151,2.0,15.0
3,4.0,0.1341,2.0,2.0,0.1001,2.0,3.0,0.0046,2.0,16.0
4,5.0,0.1599,2.0,2.0,0.1,2.0,4.0,0.0,2.0,11.0
5,6.0,0.1327,2.0,2.0,0.0971,2.0,3.0,0.0151,2.0,14.0
6,7.0,0.1433,2.0,2.0,0.1264,2.0,2.0,0.0,2.0,17.0
7,8.0,0.16,2.0,2.0,0.1219,2.0,4.0,0.0,2.0,13.0
8,9.0,0.1345,2.0,3.0,0.1182,2.0,4.0,0.0099,2.0,15.0
9,10.0,0.1697,2.0,3.0,0.121,2.0,3.0,0.0092,2.0,13.0
10,11.0,0.1498,2.0,2.0,0.11,2.0,3.0,0.0103,2.0,16.0
11,12.0,0.1468,2.0,2.0,0.1102,2.0,3.0,0.0117,2.0,15.0
12,13.0,0.1649,2.0,3.0,0.1411,2.0,5.0,0.0,2.0,14.0
13,14.0,0.159,2.0,2.0,0.1292,2.0,3.0,0.0,2.0,14.0
14,15.0,0.1675,2.0,3.0,0.1268,2.0,3.0,0.0057,2.0,15.0
15,16.0,0.1803,2.0,3.0,0.1498,2.0,4.0,0.003,2.0,14.0
16,17.0,0.1724,2.0,2.0,0.159,2.0,2.0,0.0085,2.0,16.0
17,18.0,0.1598,2.0,2.0,0.1069,2.0,3.0,0.0097,2.0,11.0
18,19.0,0.1697,2.0,2.0,0.1301,2.0,3.0,0.0035,2.0,11.0
19,20.0,0.1423,2.0,3.0,0.1179,2.0,4.0,0.0101,2.0,12.0
20,21.0,0.1323,2.0,3.0,0.0974,2.0,4.0,0.0051,2.0,15.0
21,22.0,0.1788,2.0,3.0,0.1179,2.0,3.0,0.005,2.0,12.0
22,23.0,0.1699,2.0,2.0,0.1203,2.0,3.0,0.0117,2.0,12.0
23,24.0,0.1822,2.0,3.0,0.1445,2.0,5.0,0.0102,2.0,15.0
24,25.0,0.1445,2.0,2.0,0.1147,2.0,5.0,0.0051,2.0,13.0
25,26.0,0.1239,2.0,2.0,0.0904,2.0,3.0,0.0096,2.0,15.0
26,27.0,0.15,2.0,3.0,0.1301,2.0,4.0,0.0,2.0,14.0
27,28.0,0.1493,2.0,2.0,0.1101,2.0,3.0,0.0096,2.0,13.0
28,29.0,0.1649,2.0,3.0,0.1266,2.0,3.0,0.0047,2.0,16.0
29,30.0,0.1902,2.0,2.0,0.14,2.0,2.0,0.0,2.0,13.0
30,31.0,0.1653,2.0,2.0,0.1198,2.0,2.0,0.0101,2.0,9.0
31,32.0,0.1097,2.0,3.0,0.0815,2.0,4.0,0.0082,2.0,13.0
