iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0714,4.0,6.0,0.0344,4.0,9.0,0.0083,4.0,14.0
2.0,0.0672,5.0,6.0,0.0302,5.0,7.0,0.0086,5.0,16.0
3.0,0.0808,5.0,6.0,0.044,5.0,7.0,0.0111,5.0,15.0
4.0,0.0606,5.0,6.0,0.0301,5.0,7.0,0.0095,5.0,18.0
5.0,0.0577,5.0,6.0,0.0306,5.0,6.0,0.0099,5.0,16.0
6.0,0.065,5.0,7.0,0.028,5.0,10.0,0.0082,5.0,17.0
7.0,0.0629,4.0,7.0,0.0316,4.0,8.0,0.0091,4.0,18.0
8.0,0.0728,5.0,8.0,0.0355,5.0,10.0,0.0092,5.0,17.0
9.0,0.0612,5.0,6.0,0.0348,5.0,8.0,0.0104,5.0,17.0
10.0,0.0753,5.0,6.0,0.0355,5.0,8.0,0.0079,5.0,14.0
11.0,0.0694,5.0,7.0,0.034,5.0,9.0,0.0105,5.0,15.0
12.0,0.0659,5.0,7.0,0.032,5.0,8.0,0.0094,5.0,19.0
13.0,0.0774,5.0,7.0,0.0423,5.0,7.0,0.0093,5.0,16.0
14.0,0.0624,5.0,6.0,0.0283,5.0,7.0,0.0089,5.0,18.0
15.0,0.0668,4.0,7.0,0.0351,4.0,8.0,0.011,4.0,18.0
16.0,0.0663,5.0,7.0,0.0307,5.0,7.0,0.0102,5.0,17.0
17.0,0.0723,5.0,7.0,0.0394,5.0,9.0,0.0115,5.0,16.0
18.0,0.1041,5.0,6.0,0.0304,5.0,7.0,0.0087,5.0,18.0
19.0,0.0651,4.0,6.0,0.0338,4.0,7.0,0.0093,4.0,10.0
20.0,0.0576,4.0,8.0,0.0269,4.0,9.0,0.0092,4.0,18.0
21.0,0.0628,4.0,6.0,0.0285,4.0,8.0,0.009,4.0,17.0
22.0,0.0528,4.0,6.0,0.0236,4.0,7.0,0.0073,4.0,12.0
23.0,0.057,5.0,6.0,0.0279,5.0,7.0,0.0094,5.0,15.0
24.0,0.0793,4.0,6.0,0.0341,4.0,6.0,0.0098,4.0,17.0
25.0,0.0659,5.0,6.0,0.0369,5.0,7.0,0.0105,5.0,18.0
26.0,0.052,5.0,7.0,0.0243,5.0,8.0,0.0088,5.0,19.0
27.0,0.0661,4.0,6.0,0.0325,4.0,7.0,0.0094,4.0,13.0
28.0,0.0692,3.0,7.0,0.0285,3.0,8.0,0.0066,3.0,17.0
29.0,0.073,5.0,8.0,0.0377,5.0,9.0,0.0116,5.0,18.0
30.0,0.123,4.0,6.0,0.0365,4.0,7.0,0.0094,4.0,15.0
31.0,0.0726,6.0,6.0,0.033,6.0,7.0,0.0108,6.0,14.0
32.0,0.0562,5.0,6.0,0.0266,5.0,8.0,0.0092,5.0,18.0
33.0,0.0634,4.0,6.0,0.0322,4.0,6.0,0.0096,4.0,18.0
