iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0711,5.0,7.0,0.0307,5.0,8.0,0.0133,5.0,24.0
2.0,0.0651,5.0,7.0,0.0324,5.0,8.0,0.0163,5.0,22.0
3.0,0.0585,5.0,6.0,0.0264,5.0,8.0,0.0133,5.0,23.0
4.0,0.0581,5.0,7.0,0.0272,5.0,7.0,0.0127,5.0,26.0
5.0,0.0547,5.0,7.0,0.0255,5.0,9.0,0.0137,5.0,23.0
6.0,0.0664,5.0,8.0,0.0316,5.0,10.0,0.014,5.0,23.0
7.0,0.0619,5.0,8.0,0.0284,5.0,8.0,0.0131,5.0,23.0
8.0,0.0634,5.0,7.0,0.0326,5.0,8.0,0.0165,5.0,22.0
9.0,0.0647,5.0,8.0,0.028,5.0,10.0,0.0139,5.0,23.0
10.0,0.0753,4.0,7.0,0.0435,4.0,10.0,0.0176,4.0,23.0
11.0,0.0518,4.0,7.0,0.0261,4.0,8.0,0.012,4.0,24.0
12.0,0.0562,5.0,7.0,0.0267,5.0,9.0,0.0129,5.0,21.0
13.0,0.0722,4.0,7.0,0.0307,4.0,10.0,0.0134,4.0,25.0
14.0,0.0704,5.0,6.0,0.0344,5.0,8.0,0.0158,5.0,24.0
15.0,0.0673,5.0,7.0,0.0302,5.0,8.0,0.0136,5.0,23.0
16.0,0.0632,4.0,8.0,0.0297,4.0,10.0,0.0136,4.0,27.0
17.0,0.0632,5.0,6.0,0.0288,5.0,8.0,0.0126,5.0,22.0
18.0,0.1223,4.0,7.0,0.0377,4.0,10.0,0.0129,4.0,25.0
19.0,0.067,5.0,7.0,0.0298,5.0,9.0,0.0135,5.0,26.0
20.0,0.0627,5.0,7.0,0.0318,5.0,9.0,0.0158,5.0,25.0
21.0,0.0614,4.0,6.0,0.0272,4.0,8.0,0.0127,4.0,23.0
22.0,0.0597,5.0,8.0,0.03,5.0,11.0,0.0128,5.0,24.0
23.0,0.0628,4.0,7.0,0.0308,4.0,9.0,0.0138,4.0,23.0
24.0,0.0755,4.0,7.0,0.0337,4.0,9.0,0.0136,4.0,25.0
25.0,0.0699,6.0,8.0,0.0303,6.0,10.0,0.0128,6.0,25.0
26.0,0.0562,6.0,8.0,0.0272,6.0,9.0,0.0149,6.0,28.0
27.0,0.0645,4.0,8.0,0.0271,4.0,10.0,0.012,4.0,24.0
28.0,0.0536,5.0,6.0,0.0267,5.0,8.0,0.0131,5.0,24.0
29.0,0.0675,7.0,6.0,0.0329,7.0,9.0,0.0175,7.0,27.0
30.0,0.0739,5.0,7.0,0.0373,5.0,9.0,0.0166,5.0,24.0
31.0,0.108,5.0,7.0,0.0291,5.0,10.0,0.0139,5.0,20.0
32.0,0.0551,5.0,7.0,0.0295,5.0,7.0,0.0171,5.0,19.0
33.0,0.0716,5.0,6.0,0.0315,5.0,7.0,0.0129,5.0,25.0
