,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,11.4227,2.0,3.0,8.2562,2.0,5.0,0.2763,2.0,55.0
1,2.0,10.9139,2.0,3.0,7.9935,2.0,4.0,0.2154,2.0,60.0
2,3.0,11.09,2.0,4.0,8.3847,2.0,5.0,0.2027,2.0,60.0
3,4.0,9.6302,2.0,3.0,6.98,2.0,6.0,0.2229,2.0,51.0
4,5.0,9.3663,2.0,3.0,6.8675,2.0,4.0,0.1923,2.0,49.0
5,6.0,9.4666,2.0,3.0,7.0394,2.0,5.0,0.2176,2.0,49.0
6,7.0,10.1559,2.0,3.0,6.99,2.0,6.0,0.2685,2.0,54.0
7,8.0,11.355,2.0,3.0,8.3966,2.0,5.0,0.2228,2.0,60.0
8,9.0,9.9596,2.0,3.0,7.097,2.0,4.0,0.2196,2.0,54.0
9,10.0,11.8191,2.0,3.0,8.4347,2.0,5.0,0.2467,2.0,64.0
10,11.0,10.9604,2.0,3.0,7.8977,2.0,3.0,0.2268,2.0,64.0
11,12.0,12.3567,2.0,3.0,8.994,2.0,5.0,0.226,2.0,54.0
12,13.0,11.06,2.0,3.0,8.1066,2.0,4.0,0.2126,2.0,57.0
13,14.0,10.8054,2.0,3.0,7.4907,2.0,5.0,0.2845,2.0,58.0
14,15.0,11.6637,2.0,3.0,8.0752,2.0,5.0,0.2353,2.0,63.0
15,16.0,9.3275,2.0,3.0,7.5904,2.0,5.0,0.2174,2.0,56.0
16,17.0,11.1135,2.0,3.0,7.8546,2.0,4.0,0.2831,2.0,48.0
17,18.0,11.4066,2.0,3.0,8.2132,2.0,5.0,0.3675,2.0,48.0
18,19.0,11.0188,2.0,4.0,8.0811,2.0,6.0,0.2789,2.0,54.0
19,20.0,10.4118,2.0,3.0,7.6534,2.0,5.0,0.2154,2.0,55.0
20,21.0,9.8601,2.0,3.0,7.1005,2.0,4.0,0.2214,2.0,51.0
21,22.0,10.8381,2.0,3.0,8.1738,2.0,5.0,0.2697,2.0,57.0
22,23.0,11.9636,2.0,3.0,8.5332,2.0,4.0,0.2052,2.0,65.0
23,24.0,10.5953,2.0,3.0,7.0059,2.0,5.0,0.203,2.0,54.0
24,25.0,10.1389,2.0,3.0,7.4202,2.0,4.0,0.2188,2.0,64.0
25,26.0,9.0224,2.0,3.0,7.1817,2.0,5.0,0.2123,2.0,53.0
26,27.0,12.337,2.0,3.0,8.484,2.0,4.0,0.288,2.0,67.0
27,28.0,11.5589,2.0,3.0,8.6581,2.0,4.0,0.2146,2.0,65.0
28,29.0,10.6433,2.0,3.0,7.7205,2.0,6.0,0.1975,2.0,54.0
29,30.0,11.7612,2.0,3.0,8.3031,2.0,5.0,0.2911,2.0,61.0
30,31.0,12.0191,2.0,3.0,7.9864,2.0,5.0,0.2163,2.0,61.0
31,32.0,10.0563,2.0,3.0,7.2938,2.0,4.0,0.2065,2.0,65.0
