,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,5.1847,2.0,3.0,4.2994,2.0,4.0,0.0874,2.0,37.0
1,2.0,4.9311,2.0,2.0,3.909,2.0,3.0,0.0842,2.0,47.0
2,3.0,5.167,2.0,4.0,4.144,2.0,5.0,0.0806,2.0,45.0
3,4.0,4.2828,2.0,3.0,3.46,2.0,4.0,0.0857,2.0,40.0
4,5.0,4.2198,2.0,3.0,3.3658,2.0,5.0,0.0742,2.0,40.0
5,6.0,4.2669,2.0,3.0,3.4053,2.0,4.0,0.0808,2.0,37.0
6,7.0,4.3605,2.0,3.0,3.5432,2.0,3.0,0.0829,2.0,41.0
7,8.0,5.1273,2.0,2.0,4.0469,2.0,3.0,0.0896,2.0,41.0
8,9.0,4.6179,2.0,3.0,3.6032,2.0,4.0,0.0865,2.0,42.0
9,10.0,5.4691,2.0,2.0,4.2697,2.0,3.0,0.09,2.0,43.0
10,11.0,5.0021,2.0,3.0,3.9857,2.0,4.0,0.0899,2.0,45.0
11,12.0,5.7896,2.0,3.0,4.603,2.0,5.0,0.0913,2.0,39.0
12,13.0,4.8277,2.0,3.0,3.9971,2.0,4.0,0.0803,2.0,43.0
13,14.0,4.5626,2.0,3.0,3.5749,2.0,4.0,0.0835,2.0,47.0
14,15.0,5.0425,2.0,3.0,3.9871,2.0,3.0,0.0863,2.0,46.0
15,16.0,5.1488,2.0,2.0,3.8976,2.0,3.0,0.0856,2.0,42.0
16,17.0,4.7551,2.0,3.0,3.9162,2.0,4.0,0.078,2.0,38.0
17,18.0,4.8245,2.0,3.0,4.1251,2.0,4.0,0.0821,2.0,39.0
18,19.0,4.7769,2.0,4.0,3.7682,2.0,6.0,0.0915,2.0,45.0
19,20.0,4.3702,2.0,3.0,3.4384,2.0,4.0,0.0792,2.0,42.0
20,21.0,4.0257,2.0,3.0,3.3377,2.0,3.0,0.106,2.0,43.0
21,22.0,4.7528,2.0,3.0,3.8592,2.0,4.0,0.0808,2.0,35.0
22,23.0,5.1178,2.0,3.0,4.1588,2.0,4.0,0.0807,2.0,45.0
23,24.0,4.3072,2.0,3.0,3.4242,2.0,3.0,0.0809,2.0,46.0
24,25.0,4.5012,2.0,3.0,3.6483,2.0,4.0,0.0842,2.0,52.0
25,26.0,4.2643,2.0,3.0,3.3438,2.0,5.0,0.0769,2.0,38.0
26,27.0,5.0317,2.0,3.0,4.0809,2.0,4.0,0.0878,2.0,43.0
27,28.0,5.036,2.0,3.0,4.0219,2.0,3.0,0.0863,2.0,44.0
28,29.0,4.7634,2.0,3.0,3.787,2.0,5.0,0.0798,2.0,38.0
29,30.0,5.0515,2.0,3.0,3.9054,2.0,4.0,0.1394,2.0,45.0
30,31.0,4.8374,2.0,3.0,3.9805,2.0,5.0,0.0898,2.0,43.0
31,32.0,4.672,2.0,3.0,3.7255,2.0,5.0,0.0798,2.0,47.0
