,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,1.7948,2.0,3.0,1.1897,2.0,4.0,0.1272,2.0,44.0
1,2.0,1.7099,2.0,3.0,1.1793,2.0,6.0,0.1183,2.0,46.0
2,3.0,1.8099,2.0,3.0,1.3464,2.0,5.0,0.1265,2.0,45.0
3,4.0,1.4735,2.0,3.0,1.13,2.0,4.0,0.1244,2.0,38.0
4,5.0,1.5185,2.0,3.0,1.1099,2.0,6.0,0.11,2.0,37.0
5,6.0,1.64,2.0,4.0,1.115,2.0,6.0,0.114,2.0,42.0
6,7.0,1.7003,2.0,3.0,1.1901,2.0,4.0,0.1631,2.0,48.0
7,8.0,1.9301,2.0,3.0,1.4204,2.0,5.0,0.1303,2.0,39.0
8,9.0,1.6128,2.0,3.0,1.1828,2.0,5.0,0.1251,2.0,43.0
9,10.0,1.8903,2.0,3.0,1.3332,2.0,5.0,0.1297,2.0,42.0
10,11.0,1.6832,2.0,3.0,1.1597,2.0,3.0,0.1249,2.0,41.0
11,12.0,1.9199,2.0,3.0,1.4101,2.0,4.0,0.1298,2.0,45.0
12,13.0,1.8767,2.0,3.0,1.4065,2.0,4.0,0.1099,2.0,38.0
13,14.0,1.7796,2.0,3.0,1.2309,2.0,6.0,0.136,2.0,44.0
14,15.0,1.9301,2.0,3.0,1.3615,2.0,5.0,0.1198,2.0,42.0
15,16.0,1.8706,2.0,3.0,1.3509,2.0,5.0,0.1238,2.0,37.0
16,17.0,1.8932,2.0,3.0,1.3446,2.0,4.0,0.1179,2.0,37.0
17,18.0,1.5978,2.0,3.0,1.2092,2.0,3.0,0.1165,2.0,34.0
18,19.0,1.9388,2.0,3.0,1.3307,2.0,3.0,0.133,2.0,38.0
19,20.0,1.8309,2.0,4.0,1.232,2.0,4.0,0.1196,2.0,32.0
20,21.0,1.534,2.0,4.0,1.0867,2.0,7.0,0.112,2.0,38.0
21,22.0,1.7082,2.0,4.0,1.2281,2.0,4.0,0.1099,2.0,38.0
22,23.0,1.8308,2.0,4.0,1.3303,2.0,7.0,0.1203,2.0,40.0
23,24.0,2.0192,3.0,3.0,1.4625,3.0,5.0,0.125,3.0,42.0
24,25.0,1.7198,2.0,3.0,1.215,2.0,6.0,0.1199,2.0,43.0
25,26.0,1.3469,2.0,3.0,0.995,2.0,5.0,0.1097,2.0,32.0
26,27.0,1.77,2.0,4.0,1.2097,2.0,5.0,0.1201,2.0,47.0
27,28.0,1.651,2.0,4.0,1.1999,2.0,4.0,0.1299,2.0,40.0
28,29.0,1.736,2.0,4.0,1.3202,2.0,5.0,0.1114,2.0,39.0
29,30.0,1.9757,2.0,3.0,1.4441,2.0,4.0,0.1399,2.0,41.0
30,31.0,1.8091,2.0,3.0,1.3747,2.0,3.0,0.1099,2.0,38.0
31,32.0,1.3245,2.0,3.0,0.9704,2.0,5.0,0.1199,2.0,32.0
