,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.2007,3.0,3.0,0.1219,3.0,5.0,0.0267,3.0,14.0
1,2.0,0.1687,2.0,3.0,0.1198,2.0,4.0,0.0266,2.0,19.0
2,3.0,0.1742,3.0,3.0,0.1111,3.0,5.0,0.0309,3.0,21.0
3,4.0,0.1469,2.0,3.0,0.1176,2.0,5.0,0.0222,2.0,18.0
4,5.0,0.1625,2.0,4.0,0.1112,2.0,5.0,0.0255,2.0,21.0
5,6.0,0.1818,2.0,3.0,0.1137,2.0,3.0,0.025,2.0,19.0
6,7.0,0.1739,3.0,3.0,0.1012,3.0,4.0,0.0227,3.0,16.0
7,8.0,0.1691,3.0,4.0,0.1178,3.0,4.0,0.0272,3.0,21.0
8,9.0,0.1905,2.0,3.0,0.1135,2.0,4.0,0.0278,2.0,21.0
9,10.0,0.2005,2.0,3.0,0.1299,2.0,4.0,0.025,2.0,18.0
10,11.0,0.1623,2.0,3.0,0.1052,2.0,3.0,0.0235,2.0,20.0
11,12.0,0.1795,2.0,3.0,0.1244,2.0,3.0,0.0268,2.0,22.0
12,13.0,0.1554,3.0,3.0,0.1053,3.0,4.0,0.0235,3.0,21.0
13,14.0,0.1907,3.0,4.0,0.1219,3.0,6.0,0.025,3.0,19.0
14,15.0,0.1636,3.0,4.0,0.1105,3.0,6.0,0.0233,3.0,23.0
15,16.0,0.1875,3.0,4.0,0.1237,3.0,4.0,0.0308,3.0,21.0
16,17.0,0.159,3.0,4.0,0.1038,3.0,6.0,0.024,3.0,19.0
17,18.0,0.2174,3.0,4.0,0.1334,3.0,5.0,0.0268,3.0,25.0
18,19.0,0.17,2.0,3.0,0.1317,2.0,4.0,0.0245,2.0,18.0
19,20.0,0.179,3.0,3.0,0.1178,3.0,4.0,0.027,3.0,16.0
20,21.0,0.1624,3.0,4.0,0.1076,3.0,5.0,0.0234,3.0,22.0
21,22.0,0.158,3.0,3.0,0.1008,3.0,4.0,0.0258,3.0,17.0
22,23.0,0.1654,2.0,3.0,0.1114,2.0,5.0,0.0241,2.0,22.0
23,24.0,0.1714,3.0,4.0,0.1122,3.0,4.0,0.023,3.0,21.0
24,25.0,0.1733,2.0,3.0,0.1149,2.0,4.0,0.0242,2.0,19.0
25,26.0,0.1622,3.0,4.0,0.1021,3.0,4.0,0.0268,3.0,18.0
26,27.0,0.2052,2.0,3.0,0.1202,2.0,5.0,0.0267,2.0,23.0
27,28.0,0.1981,2.0,3.0,0.1273,2.0,4.0,0.0307,2.0,19.0
28,29.0,0.1739,3.0,4.0,0.1147,3.0,4.0,0.0269,3.0,25.0
29,30.0,0.2185,3.0,3.0,0.133,3.0,3.0,0.0256,3.0,21.0
30,31.0,0.3383,3.0,4.0,0.1747,3.0,5.0,0.0262,3.0,19.0
31,32.0,0.165,2.0,3.0,0.1145,2.0,3.0,0.0261,2.0,21.0
