,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,1.9902,2.0,2.0,1.66,2.0,3.0,0.0285,2.0,23.0
1,2.0,2.0001,2.0,2.0,1.6332,2.0,4.0,0.0287,2.0,27.0
2,3.0,2.0432,2.0,3.0,1.8139,2.0,4.0,0.0257,2.0,26.0
3,4.0,1.767,2.0,3.0,1.3692,2.0,4.0,0.0273,2.0,25.0
4,5.0,1.685,2.0,3.0,1.6246,2.0,4.0,0.0281,2.0,23.0
5,6.0,1.8232,2.0,3.0,1.7188,2.0,3.0,0.0277,2.0,21.0
6,7.0,2.1493,2.0,2.0,1.6032,2.0,3.0,0.0281,2.0,23.0
7,8.0,2.0667,2.0,2.0,1.6066,2.0,3.0,0.0488,2.0,25.0
8,9.0,1.8134,2.0,3.0,1.4274,2.0,4.0,0.0535,2.0,24.0
9,10.0,2.223,2.0,2.0,1.6865,2.0,4.0,0.028,2.0,25.0
10,11.0,1.9272,2.0,2.0,1.567,2.0,3.0,0.0274,2.0,24.0
11,12.0,2.1497,2.0,3.0,1.6903,2.0,4.0,0.0311,2.0,27.0
12,13.0,1.8624,2.0,3.0,1.6983,2.0,5.0,0.0286,2.0,24.0
13,14.0,1.8211,2.0,2.0,1.3906,2.0,3.0,0.027,2.0,23.0
14,15.0,1.9074,2.0,3.0,1.5218,2.0,3.0,0.0275,2.0,29.0
15,16.0,1.879,2.0,2.0,1.504,2.0,3.0,0.0296,2.0,23.0
16,17.0,1.7545,2.0,3.0,1.5228,2.0,4.0,0.0255,2.0,22.0
17,18.0,1.9414,2.0,2.0,1.5257,2.0,3.0,0.0252,2.0,21.0
18,19.0,1.81,2.0,3.0,1.4773,2.0,4.0,0.0278,2.0,30.0
19,20.0,1.6908,2.0,2.0,1.3111,2.0,3.0,0.0267,2.0,21.0
20,21.0,1.5717,2.0,3.0,1.2996,2.0,3.0,0.026,2.0,23.0
21,22.0,2.0675,2.0,3.0,1.5894,2.0,3.0,0.0259,2.0,21.0
22,23.0,2.0305,2.0,3.0,1.7148,2.0,4.0,0.03,2.0,25.0
23,24.0,1.7151,2.0,2.0,1.3852,2.0,3.0,0.0254,2.0,25.0
24,25.0,1.657,2.0,3.0,1.2936,2.0,4.0,0.0265,2.0,25.0
25,26.0,1.6683,2.0,3.0,1.3713,2.0,4.0,0.0259,2.0,22.0
26,27.0,2.0273,2.0,2.0,1.6756,2.0,4.0,0.0278,2.0,28.0
27,28.0,1.985,2.0,2.0,1.6272,2.0,4.0,0.0287,2.0,22.0
28,29.0,1.8904,2.0,3.0,1.4611,2.0,4.0,0.0261,2.0,22.0
29,30.0,1.9389,2.0,3.0,1.5947,2.0,4.0,0.0281,2.0,25.0
30,31.0,1.9501,2.0,3.0,1.5666,2.0,4.0,0.0281,2.0,28.0
31,32.0,1.7723,2.0,2.0,1.428,2.0,3.0,0.0265,2.0,26.0
