iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.7273,4.0,5.0,0.7259,4.0,6.0,0.0582,4.0,16.0
2.0,0.8506,5.0,6.0,0.6072,5.0,9.0,0.0339,5.0,20.0
3.0,0.7677,4.0,5.0,0.5346,4.0,7.0,0.0271,4.0,16.0
4.0,0.5917,4.0,5.0,0.3417,4.0,6.0,0.0254,4.0,18.0
5.0,0.706,4.0,5.0,0.5273,4.0,6.0,0.0253,4.0,20.0
6.0,0.646,4.0,6.0,0.423,4.0,6.0,0.0305,4.0,19.0
7.0,0.6278,3.0,6.0,0.3784,3.0,8.0,0.0233,3.0,17.0
8.0,0.7688,4.0,5.0,0.5644,4.0,7.0,0.0268,4.0,17.0
9.0,0.7192,5.0,5.0,0.4789,5.0,7.0,0.072,5.0,20.0
10.0,0.6355,3.0,6.0,0.428,3.0,7.0,0.021,3.0,15.0
11.0,0.7877,4.0,6.0,0.5027,4.0,7.0,0.028,4.0,19.0
12.0,0.5658,3.0,6.0,0.3656,3.0,6.0,0.0225,3.0,18.0
13.0,0.7042,4.0,6.0,0.4624,4.0,7.0,0.0258,4.0,17.0
14.0,0.7184,5.0,7.0,0.5217,5.0,9.0,0.0326,5.0,23.0
15.0,0.7512,4.0,7.0,0.5376,4.0,9.0,0.0298,4.0,20.0
16.0,0.6638,4.0,5.0,0.432,4.0,7.0,0.0307,4.0,19.0
17.0,0.7234,4.0,6.0,0.4805,4.0,8.0,0.026,4.0,17.0
18.0,0.7203,4.0,5.0,0.5323,4.0,5.0,0.0299,4.0,15.0
19.0,0.8027,4.0,6.0,0.5731,4.0,9.0,0.0275,4.0,18.0
20.0,0.6814,4.0,5.0,0.4565,4.0,7.0,0.027,4.0,17.0
21.0,0.706,4.0,5.0,0.4512,4.0,6.0,0.0244,4.0,15.0
22.0,0.707,4.0,6.0,0.4959,4.0,8.0,0.0268,4.0,21.0
23.0,0.6627,4.0,5.0,0.4329,4.0,8.0,0.0725,4.0,17.0
24.0,0.6435,4.0,6.0,0.4181,4.0,9.0,0.0268,4.0,19.0
25.0,0.6265,4.0,7.0,0.384,4.0,7.0,0.0288,4.0,20.0
26.0,0.5616,4.0,6.0,0.3985,4.0,9.0,0.0237,4.0,18.0
27.0,0.6539,4.0,6.0,0.4273,4.0,7.0,0.0278,4.0,16.0
28.0,0.6608,4.0,6.0,0.4002,4.0,7.0,0.0276,4.0,16.0
29.0,0.6096,4.0,5.0,0.4398,4.0,7.0,0.026,4.0,20.0
30.0,0.5636,3.0,5.0,0.3609,3.0,6.0,0.0224,3.0,19.0
31.0,0.7236,4.0,6.0,0.4834,4.0,6.0,0.0318,4.0,17.0
32.0,0.5894,5.0,5.0,0.4306,5.0,7.0,0.025,5.0,20.0
33.0,0.5603,4.0,5.0,0.3603,4.0,6.0,0.0248,4.0,14.0
