,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.1601,5.0,9.0,0.0977,5.0,13.0,0.0157,5.0,25.0
1,2.0,0.1413,6.0,9.0,0.0918,6.0,14.0,0.0177,6.0,27.0
2,3.0,0.15,5.0,8.0,0.1023,5.0,11.0,0.0149,5.0,25.0
3,4.0,0.147,6.0,10.0,0.1193,6.0,14.0,0.0238,6.0,27.0
4,5.0,0.1378,5.0,9.0,0.0879,5.0,13.0,0.0169,5.0,26.0
5,6.0,0.1251,6.0,9.0,0.0815,6.0,13.0,0.0164,6.0,27.0
6,7.0,0.171,6.0,9.0,0.1063,6.0,11.0,0.0202,6.0,24.0
7,8.0,0.1906,5.0,9.0,0.1138,5.0,12.0,0.0178,5.0,27.0
8,9.0,0.1604,5.0,9.0,0.0909,5.0,12.0,0.0163,5.0,22.0
9,10.0,0.1787,6.0,10.0,0.1025,6.0,13.0,0.0181,6.0,23.0
10,11.0,0.1735,6.0,9.0,0.1081,6.0,12.0,0.0162,6.0,26.0
11,12.0,0.1966,6.0,8.0,0.124,6.0,11.0,0.0181,6.0,25.0
12,13.0,0.179,5.0,8.0,0.1111,5.0,11.0,0.0182,5.0,25.0
13,14.0,0.1935,6.0,11.0,0.101,6.0,14.0,0.0193,6.0,26.0
14,15.0,0.1547,5.0,10.0,0.0996,5.0,15.0,0.0201,5.0,28.0
15,16.0,0.1537,6.0,10.0,0.0985,6.0,12.0,0.0191,6.0,27.0
16,17.0,0.1544,6.0,9.0,0.1027,6.0,12.0,0.016,6.0,22.0
17,18.0,0.149,5.0,9.0,0.1007,5.0,12.0,0.0145,5.0,22.0
18,19.0,0.193,5.0,8.0,0.1186,5.0,12.0,0.0203,5.0,25.0
19,20.0,0.138,6.0,9.0,0.1077,6.0,13.0,0.0212,6.0,25.0
20,21.0,0.1422,5.0,9.0,0.0882,5.0,12.0,0.0136,5.0,26.0
21,22.0,0.1592,5.0,8.0,0.1107,5.0,14.0,0.0207,5.0,24.0
22,23.0,0.1787,6.0,9.0,0.1452,6.0,11.0,0.0191,6.0,25.0
23,24.0,0.1576,5.0,8.0,0.1029,5.0,12.0,0.0181,5.0,27.0
24,25.0,0.1817,6.0,10.0,0.1122,6.0,15.0,0.0182,6.0,24.0
25,26.0,0.1512,7.0,10.0,0.0953,7.0,13.0,0.0172,7.0,28.0
26,27.0,0.1705,5.0,9.0,0.1291,5.0,10.0,0.018,5.0,26.0
27,28.0,0.1329,6.0,9.0,0.0842,6.0,12.0,0.0211,6.0,24.0
28,29.0,0.1438,6.0,9.0,0.0938,6.0,12.0,0.019,6.0,27.0
29,30.0,0.2167,6.0,9.0,0.126,6.0,14.0,0.0202,6.0,26.0
30,31.0,0.184,6.0,10.0,0.1195,6.0,13.0,0.0192,6.0,28.0
31,32.0,0.1386,5.0,7.0,0.0859,5.0,9.0,0.0169,5.0,23.0
32,33.0,0.1772,6.0,8.0,0.1273,6.0,11.0,0.0232,6.0,25.0
