iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,3.9171,5.0,9.0,2.2531,5.0,13.0,0.4471,5.0,120.0
2.0,4.4516,4.0,9.0,3.3446,4.0,13.0,0.4479,4.0,118.0
3.0,4.6815,5.0,9.0,2.3912,5.0,13.0,0.4029,5.0,116.0
4.0,3.3521,5.0,9.0,1.778,5.0,13.0,0.3179,5.0,109.0
5.0,4.1648,5.0,9.0,2.4227,5.0,13.0,0.3217,5.0,107.0
6.0,3.505,5.0,9.0,2.2871,5.0,14.0,0.3302,5.0,103.0
7.0,4.1016,4.0,9.0,2.3101,4.0,13.0,0.4356,4.0,107.0
8.0,4.3582,5.0,9.0,2.2083,5.0,14.0,0.3501,5.0,117.0
9.0,3.9687,4.0,9.0,1.9716,4.0,13.0,0.3097,4.0,106.0
10.0,5.0298,5.0,9.0,2.3231,5.0,14.0,0.3821,5.0,110.0
11.0,3.6007,5.0,9.0,2.0784,5.0,13.0,0.3133,5.0,109.0
12.0,4.4974,5.0,9.0,2.3541,5.0,14.0,0.3847,5.0,109.0
13.0,3.8476,5.0,9.0,2.1751,5.0,13.0,0.4886,5.0,121.0
14.0,3.9068,4.0,9.0,2.4218,4.0,14.0,0.4318,4.0,119.0
15.0,4.561,5.0,9.0,2.4666,5.0,13.0,0.3511,5.0,115.0
16.0,3.6768,5.0,9.0,1.9685,5.0,12.0,0.3207,5.0,111.0
17.0,4.0612,5.0,9.0,2.1124,5.0,14.0,0.3876,5.0,114.0
18.0,4.0267,5.0,9.0,2.1311,5.0,13.0,0.3943,5.0,107.0
19.0,4.2519,4.0,8.0,2.2863,4.0,12.0,0.4362,4.0,109.0
20.0,4.0495,5.0,8.0,2.2266,5.0,12.0,0.4128,5.0,114.0
21.0,3.781,5.0,9.0,2.0861,5.0,16.0,0.3384,5.0,108.0
22.0,4.3823,5.0,9.0,2.1797,5.0,15.0,0.4035,5.0,103.0
23.0,4.1996,5.0,9.0,2.3872,5.0,12.0,0.4255,5.0,117.0
24.0,3.9799,4.0,9.0,2.1393,4.0,10.0,0.3913,4.0,96.0
25.0,3.7637,5.0,9.0,2.1941,5.0,15.0,0.3193,5.0,109.0
26.0,3.5472,5.0,8.0,1.9122,5.0,12.0,0.3742,5.0,99.0
27.0,4.2365,4.0,9.0,2.3532,4.0,13.0,0.326,4.0,116.0
28.0,3.7275,5.0,9.0,1.9888,5.0,13.0,0.3816,5.0,110.0
29.0,3.748,5.0,9.0,2.0664,5.0,14.0,0.3796,5.0,107.0
30.0,4.1268,5.0,9.0,2.3478,5.0,15.0,0.3851,5.0,110.0
31.0,3.9767,5.0,8.0,2.2341,5.0,11.0,0.3586,5.0,109.0
32.0,3.6668,5.0,9.0,2.0241,5.0,13.0,0.3985,5.0,105.0
33.0,4.7137,5.0,9.0,2.3347,5.0,12.0,0.4157,5.0,113.0
