,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0953,7.0,12.0,0.0511,7.0,14.0,0.02,7.0,44.0
1,2.0,0.0944,7.0,11.0,0.0501,7.0,15.0,0.02,7.0,42.0
2,3.0,0.0852,6.0,11.0,0.0522,6.0,15.0,0.0208,6.0,35.0
3,4.0,0.0823,7.0,12.0,0.0508,7.0,17.0,0.022,7.0,39.0
4,5.0,0.0738,6.0,12.0,0.0437,6.0,16.0,0.0182,6.0,41.0
5,6.0,0.0794,7.0,11.0,0.0471,7.0,15.0,0.0224,7.0,39.0
6,7.0,0.0761,6.0,11.0,0.0487,6.0,15.0,0.0207,6.0,35.0
7,8.0,0.1032,7.0,12.0,0.0587,7.0,15.0,0.0222,7.0,42.0
8,9.0,0.0821,6.0,11.0,0.0506,6.0,15.0,0.0199,6.0,36.0
9,10.0,0.1167,6.0,11.0,0.0615,6.0,15.0,0.0222,6.0,40.0
10,11.0,0.0827,6.0,11.0,0.051,6.0,16.0,0.0212,6.0,37.0
11,12.0,0.1052,6.0,12.0,0.0597,6.0,15.0,0.0212,6.0,42.0
12,13.0,0.0986,6.0,11.0,0.0555,6.0,15.0,0.0186,6.0,42.0
13,14.0,0.0835,6.0,13.0,0.0488,6.0,15.0,0.0192,6.0,41.0
14,15.0,0.0881,6.0,11.0,0.0576,6.0,16.0,0.0212,6.0,40.0
15,16.0,0.0915,7.0,11.0,0.0569,7.0,14.0,0.0246,7.0,39.0
16,17.0,0.095,6.0,11.0,0.0492,6.0,13.0,0.0193,6.0,36.0
17,18.0,0.1003,6.0,11.0,0.062,6.0,13.0,0.0184,6.0,39.0
18,19.0,0.1179,6.0,12.0,0.0638,6.0,15.0,0.021,6.0,40.0
19,20.0,0.0774,7.0,12.0,0.0486,7.0,15.0,0.0241,7.0,41.0
20,21.0,0.129,6.0,11.0,0.049,6.0,15.0,0.019,6.0,40.0
21,22.0,0.0816,6.0,11.0,0.0504,6.0,15.0,0.0192,6.0,39.0
22,23.0,0.0908,7.0,12.0,0.0519,7.0,13.0,0.0185,7.0,38.0
23,24.0,0.1009,7.0,11.0,0.0575,7.0,15.0,0.0232,7.0,37.0
24,25.0,0.1018,7.0,12.0,0.0569,7.0,16.0,0.0268,7.0,40.0
25,26.0,0.0705,6.0,11.0,0.0406,6.0,15.0,0.0238,6.0,36.0
26,27.0,0.0954,5.0,10.0,0.055,5.0,13.0,0.0231,5.0,38.0
27,28.0,0.0821,6.0,10.0,0.0508,6.0,14.0,0.0373,6.0,36.0
28,29.0,0.0926,7.0,13.0,0.0555,7.0,16.0,0.0242,7.0,44.0
29,30.0,0.1199,6.0,11.0,0.0647,6.0,13.0,0.0228,6.0,42.0
30,31.0,0.1312,6.0,10.0,0.0685,6.0,15.0,0.0261,6.0,38.0
31,32.0,0.0735,7.0,10.0,0.0497,7.0,14.0,0.0226,7.0,34.0
32,33.0,0.104,6.0,11.0,0.0527,6.0,13.0,0.0203,6.0,34.0
