,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0045,5.0,3.0,0.0031,5.0,4.0,0.001,5.0,3.0
1,2.0,0.0086,7.0,4.0,0.0061,7.0,4.0,0.004,7.0,4.0
2,3.0,0.0122,6.0,3.0,0.006,6.0,3.0,0.002,6.0,3.0
3,4.0,0.0075,7.0,4.0,0.0092,7.0,4.0,0.006,7.0,4.0
4,5.0,0.0131,8.0,4.0,0.0114,8.0,5.0,0.0025,8.0,4.0
5,6.0,0.0074,6.0,3.0,0.0075,6.0,4.0,0.002,6.0,3.0
6,7.0,0.0105,7.0,4.0,0.0081,7.0,4.0,0.002,7.0,4.0
7,8.0,0.0105,7.0,4.0,0.0084,7.0,5.0,0.004,7.0,4.0
8,9.0,0.0065,7.0,4.0,0.004,7.0,4.0,0.003,7.0,4.0
9,10.0,0.0267,6.0,3.0,0.0112,6.0,4.0,0.0025,6.0,3.0
10,11.0,0.0136,6.0,4.0,0.005,6.0,4.0,0.0025,6.0,4.0
11,12.0,0.0141,8.0,4.0,0.0111,8.0,5.0,0.0072,8.0,4.0
12,13.0,0.0095,5.0,3.0,0.006,5.0,3.0,0.002,5.0,3.0
13,14.0,0.006,6.0,3.0,0.0035,6.0,3.0,0.003,6.0,3.0
14,15.0,0.0115,8.0,4.0,0.0104,8.0,6.0,0.0025,8.0,4.0
15,16.0,0.0072,5.0,3.0,0.004,5.0,3.0,0.0035,5.0,3.0
16,17.0,0.0085,7.0,4.0,0.005,7.0,5.0,0.002,7.0,4.0
17,18.0,0.01,6.0,4.0,0.0064,6.0,4.0,0.001,6.0,4.0
18,19.0,0.0071,6.0,3.0,0.0046,6.0,4.0,0.001,6.0,3.0
19,20.0,0.0046,6.0,3.0,0.003,6.0,4.0,0.001,6.0,3.0
20,21.0,0.0076,6.0,4.0,0.0056,6.0,5.0,0.002,6.0,4.0
21,22.0,0.0075,6.0,4.0,0.0075,6.0,4.0,0.002,6.0,4.0
22,23.0,0.0167,9.0,5.0,0.0125,9.0,6.0,0.0085,9.0,5.0
23,24.0,0.0076,6.0,3.0,0.005,6.0,3.0,0.0016,6.0,3.0
24,25.0,0.0115,8.0,5.0,0.0086,8.0,5.0,0.004,8.0,5.0
25,26.0,0.007,8.0,4.0,0.0051,8.0,4.0,0.003,8.0,4.0
26,27.0,0.0056,6.0,4.0,0.004,6.0,4.0,0.0026,6.0,4.0
27,28.0,0.003,5.0,3.0,0.002,5.0,3.0,0.0,5.0,3.0
28,29.0,0.004,5.0,3.0,0.002,5.0,3.0,0.0,5.0,3.0
29,30.0,0.007,6.0,4.0,0.0035,6.0,5.0,0.003,6.0,4.0
30,31.0,0.0076,6.0,3.0,0.0046,6.0,4.0,0.004,6.0,3.0
31,32.0,0.0536,7.0,4.0,0.0136,7.0,5.0,0.0035,7.0,4.0
32,33.0,0.0066,7.0,4.0,0.004,7.0,4.0,0.003,7.0,4.0
