,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.21,3.0,6.0,0.1119,3.0,9.0,0.0135,3.0,30.0
1,2.0,0.1583,4.0,5.0,0.101,4.0,8.0,0.015,4.0,29.0
2,3.0,0.1722,3.0,5.0,0.1044,3.0,7.0,0.0152,3.0,30.0
3,4.0,0.1354,4.0,6.0,0.095,4.0,7.0,0.0138,4.0,27.0
4,5.0,0.1379,4.0,6.0,0.1292,4.0,7.0,0.015,4.0,28.0
5,6.0,0.1568,4.0,6.0,0.0878,4.0,7.0,0.0136,4.0,27.0
6,7.0,0.1337,3.0,5.0,0.0869,3.0,8.0,0.0146,3.0,29.0
7,8.0,0.1679,3.0,5.0,0.1113,3.0,9.0,0.0139,3.0,29.0
8,9.0,0.1636,4.0,5.0,0.1084,4.0,9.0,0.0146,4.0,28.0
9,10.0,0.2313,4.0,6.0,0.1322,4.0,8.0,0.0162,4.0,33.0
10,11.0,0.1602,3.0,5.0,0.095,3.0,7.0,0.0126,3.0,31.0
11,12.0,0.1788,3.0,6.0,0.1187,3.0,8.0,0.0145,3.0,31.0
12,13.0,0.2122,4.0,5.0,0.1342,4.0,7.0,0.0136,4.0,28.0
13,14.0,0.2331,3.0,6.0,0.0956,3.0,8.0,0.0136,3.0,28.0
14,15.0,0.1511,3.0,5.0,0.0959,3.0,9.0,0.0142,3.0,33.0
15,16.0,0.1706,4.0,5.0,0.1174,4.0,9.0,0.0161,4.0,31.0
16,17.0,0.1736,3.0,5.0,0.1171,3.0,8.0,0.0136,3.0,33.0
17,18.0,0.1911,3.0,5.0,0.1106,3.0,7.0,0.0156,3.0,28.0
18,19.0,0.2163,4.0,5.0,0.1372,4.0,8.0,0.0155,4.0,33.0
19,20.0,0.1673,4.0,6.0,0.0966,4.0,9.0,0.0157,4.0,32.0
20,21.0,0.1576,3.0,5.0,0.1,3.0,7.0,0.015,3.0,27.0
21,22.0,0.1512,4.0,5.0,0.097,4.0,7.0,0.0136,4.0,27.0
22,23.0,0.1597,4.0,6.0,0.1097,4.0,7.0,0.0136,4.0,31.0
23,24.0,0.1677,4.0,5.0,0.1151,4.0,7.0,0.0156,4.0,28.0
24,25.0,0.1798,4.0,5.0,0.1126,4.0,7.0,0.0142,4.0,32.0
25,26.0,0.1306,4.0,6.0,0.0777,4.0,8.0,0.0152,4.0,29.0
26,27.0,0.1682,3.0,5.0,0.1234,3.0,8.0,0.017,3.0,29.0
27,28.0,0.1847,3.0,6.0,0.0955,3.0,7.0,0.0126,3.0,34.0
28,29.0,0.1682,4.0,6.0,0.1082,4.0,7.0,0.0136,4.0,30.0
29,30.0,0.2135,3.0,5.0,0.1679,3.0,7.0,0.0276,3.0,33.0
30,31.0,0.2103,4.0,5.0,0.1301,4.0,8.0,0.0178,4.0,30.0
31,32.0,0.1549,4.0,5.0,0.1236,4.0,6.0,0.0156,4.0,26.0
32,33.0,0.2061,3.0,5.0,0.1479,3.0,7.0,0.0233,3.0,27.0
