iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0089,2.0,2.0,0.004,2.0,2.0,0.0011,2.0,2.0
2.0,0.0237,2.0,2.0,0.0137,2.0,2.0,0.0016,2.0,2.0
3.0,0.0177,2.0,2.0,0.0103,2.0,3.0,0.0023,2.0,2.0
4.0,0.0299,3.0,2.0,0.0205,3.0,3.0,0.0024,3.0,2.0
5.0,0.0325,3.0,2.0,0.0192,3.0,3.0,0.002,3.0,2.0
6.0,0.0122,2.0,2.0,0.0063,2.0,2.0,0.0012,2.0,2.0
7.0,0.0178,2.0,2.0,0.0113,2.0,3.0,0.0013,2.0,2.0
8.0,0.0275,2.0,2.0,0.0172,2.0,3.0,0.0013,2.0,2.0
9.0,0.0261,3.0,2.0,0.0166,3.0,3.0,0.0018,3.0,2.0
10.0,0.0256,2.0,2.0,0.0156,2.0,3.0,0.0015,2.0,2.0
11.0,0.018,2.0,2.0,0.011,2.0,2.0,0.0013,2.0,2.0
12.0,0.0429,3.0,2.0,0.0265,3.0,3.0,0.0022,3.0,2.0
13.0,0.0651,2.0,2.0,0.0167,2.0,2.0,0.0018,2.0,2.0
14.0,0.0147,2.0,2.0,0.0086,2.0,2.0,0.0011,2.0,2.0
15.0,0.0193,2.0,2.0,0.0107,2.0,3.0,0.0011,2.0,2.0
16.0,0.0206,2.0,2.0,0.0119,2.0,3.0,0.0013,2.0,2.0
17.0,0.038,3.0,2.0,0.0276,3.0,3.0,0.0022,3.0,2.0
18.0,0.0179,2.0,2.0,0.0092,2.0,3.0,0.0012,2.0,2.0
19.0,0.0235,2.0,2.0,0.0137,2.0,3.0,0.0013,2.0,2.0
20.0,0.0089,2.0,2.0,0.005,2.0,3.0,0.0009,2.0,2.0
21.0,0.0167,2.0,2.0,0.01,2.0,3.0,0.0015,2.0,2.0
22.0,0.0303,3.0,2.0,0.0189,3.0,3.0,0.0021,3.0,2.0
23.0,0.0627,4.0,3.0,0.0421,4.0,3.0,0.0032,4.0,3.0
24.0,0.0294,2.0,2.0,0.0196,2.0,2.0,0.0017,2.0,2.0
25.0,0.0403,3.0,2.0,0.026,3.0,3.0,0.0021,3.0,2.0
26.0,0.0363,3.0,2.0,0.0244,3.0,2.0,0.0022,3.0,2.0
27.0,0.0207,2.0,2.0,0.0125,2.0,3.0,0.0012,2.0,2.0
28.0,0.0075,2.0,2.0,0.0043,2.0,3.0,0.0008,2.0,2.0
29.0,0.0116,2.0,2.0,0.0065,2.0,3.0,0.001,2.0,2.0
30.0,0.0206,3.0,2.0,0.014,3.0,3.0,0.0019,3.0,2.0
31.0,0.0194,2.0,2.0,0.0111,2.0,3.0,0.0012,2.0,2.0
32.0,0.0743,3.0,2.0,0.019,3.0,3.0,0.0022,3.0,2.0
33.0,0.0472,3.0,2.0,0.0337,3.0,3.0,0.0027,3.0,2.0
