,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0491,4.0,6.0,0.0267,4.0,7.0,0.0087,4.0,24.0
1,2.0,0.0399,4.0,6.0,0.0298,4.0,7.0,0.0094,4.0,20.0
2,3.0,0.0481,4.0,7.0,0.0287,4.0,10.0,0.0096,4.0,26.0
3,4.0,0.0521,4.0,7.0,0.027,4.0,9.0,0.0088,4.0,24.0
4,5.0,0.0352,5.0,6.0,0.0213,5.0,7.0,0.009,5.0,22.0
5,6.0,0.0453,4.0,6.0,0.0254,4.0,7.0,0.01,4.0,26.0
6,7.0,0.0476,4.0,6.0,0.0291,4.0,8.0,0.0101,4.0,23.0
7,8.0,0.0463,3.0,6.0,0.027,3.0,8.0,0.0075,3.0,23.0
8,9.0,0.0458,4.0,6.0,0.0287,4.0,8.0,0.0107,4.0,25.0
9,10.0,0.0593,4.0,6.0,0.0364,4.0,7.0,0.0115,4.0,28.0
10,11.0,0.0477,4.0,6.0,0.0249,4.0,8.0,0.0095,4.0,25.0
11,12.0,0.0459,4.0,7.0,0.0235,4.0,7.0,0.0076,4.0,21.0
12,13.0,0.052,4.0,6.0,0.0294,4.0,9.0,0.0088,4.0,25.0
13,14.0,0.0436,4.0,6.0,0.0243,4.0,8.0,0.0085,4.0,24.0
14,15.0,0.0466,4.0,7.0,0.0271,4.0,8.0,0.0086,4.0,27.0
15,16.0,0.0498,4.0,6.0,0.0286,4.0,8.0,0.0095,4.0,24.0
16,17.0,0.0389,4.0,6.0,0.0261,4.0,7.0,0.0079,4.0,21.0
17,18.0,0.0581,4.0,7.0,0.0351,4.0,9.0,0.0106,4.0,26.0
18,19.0,0.0471,4.0,6.0,0.0286,4.0,7.0,0.009,4.0,26.0
19,20.0,0.047,4.0,6.0,0.0252,4.0,8.0,0.01,4.0,24.0
20,21.0,0.0526,4.0,6.0,0.0281,4.0,7.0,0.0086,4.0,25.0
21,22.0,0.0709,4.0,6.0,0.0246,4.0,8.0,0.0083,4.0,26.0
22,23.0,0.0399,5.0,7.0,0.0247,5.0,9.0,0.0096,5.0,23.0
23,24.0,0.045,4.0,5.0,0.0287,4.0,6.0,0.009,4.0,26.0
24,25.0,0.0488,5.0,6.0,0.0317,5.0,8.0,0.0101,5.0,26.0
25,26.0,0.0348,4.0,6.0,0.02,4.0,7.0,0.0088,4.0,20.0
26,27.0,0.0467,4.0,6.0,0.0277,4.0,8.0,0.0095,4.0,28.0
27,28.0,0.0445,4.0,6.0,0.0222,4.0,8.0,0.0076,4.0,28.0
28,29.0,0.0411,5.0,6.0,0.0264,5.0,7.0,0.0086,5.0,25.0
29,30.0,0.0479,4.0,7.0,0.0328,4.0,8.0,0.0113,4.0,26.0
30,31.0,0.0432,4.0,6.0,0.0258,4.0,6.0,0.0086,4.0,24.0
31,32.0,0.0377,4.0,6.0,0.0225,4.0,8.0,0.011,4.0,25.0
32,33.0,0.0502,5.0,6.0,0.0333,5.0,7.0,0.0121,5.0,26.0
