iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.4728,13.0,33.0,0.2571,13.0,40.0,0.121,13.0,87.0
2.0,0.5363,13.0,36.0,0.2475,13.0,44.0,0.1234,13.0,87.0
3.0,0.5692,14.0,33.0,0.3077,14.0,42.0,0.1545,14.0,91.0
4.0,0.4543,17.0,39.0,0.2316,17.0,49.0,0.124,17.0,78.0
5.0,0.5334,15.0,33.0,0.274,15.0,40.0,0.1411,15.0,89.0
6.0,0.518,14.0,36.0,0.26,14.0,45.0,0.1346,14.0,82.0
7.0,0.5099,15.0,34.0,0.2611,15.0,42.0,0.1283,15.0,79.0
8.0,0.7093,13.0,33.0,0.5163,13.0,41.0,0.2776,13.0,82.0
9.0,0.644,12.0,33.0,0.2459,12.0,41.0,0.1121,12.0,84.0
10.0,0.5042,13.0,36.0,0.2741,13.0,46.0,0.142,13.0,87.0
11.0,0.5425,14.0,34.0,0.2611,14.0,43.0,0.1262,14.0,91.0
12.0,0.515,13.0,33.0,0.2615,13.0,42.0,0.123,13.0,84.0
13.0,0.9268,14.0,38.0,0.2621,14.0,49.0,0.139,14.0,91.0
14.0,0.527,13.0,38.0,0.2516,13.0,49.0,0.1237,13.0,83.0
15.0,0.4985,13.0,35.0,0.2804,13.0,43.0,0.1325,13.0,90.0
16.0,0.5046,12.0,36.0,0.3189,12.0,43.0,0.1321,12.0,90.0
17.0,0.636,14.0,35.0,0.3509,14.0,44.0,0.15,14.0,90.0
18.0,0.5529,13.0,31.0,0.2706,13.0,39.0,0.149,13.0,80.0
19.0,0.4727,12.0,33.0,0.2797,12.0,43.0,0.1267,12.0,77.0
20.0,0.4579,14.0,35.0,0.2877,14.0,44.0,0.1234,14.0,87.0
21.0,0.4105,12.0,34.0,0.2812,12.0,43.0,0.1341,12.0,85.0
22.0,0.4761,13.0,36.0,0.2426,13.0,43.0,0.1648,13.0,82.0
23.0,0.4678,13.0,37.0,0.2611,13.0,48.0,0.1861,13.0,95.0
24.0,0.5261,15.0,35.0,0.317,15.0,44.0,0.1412,15.0,90.0
25.0,0.4531,14.0,33.0,0.288,14.0,40.0,0.1213,14.0,89.0
26.0,0.4409,16.0,33.0,0.3103,16.0,43.0,0.127,16.0,83.0
27.0,0.459,13.0,35.0,0.2919,13.0,42.0,0.1221,13.0,92.0
28.0,0.4572,15.0,34.0,0.3164,15.0,46.0,0.1257,15.0,88.0
29.0,0.4487,16.0,35.0,0.3239,16.0,44.0,0.1504,16.0,87.0
30.0,0.7079,15.0,33.0,0.2714,15.0,47.0,0.126,15.0,80.0
31.0,0.5942,13.0,38.0,0.256,13.0,48.0,0.1276,13.0,88.0
32.0,0.4835,16.0,36.0,0.2386,16.0,46.0,0.1323,16.0,86.0
33.0,0.5478,16.0,34.0,0.2632,16.0,43.0,0.1282,16.0,87.0
