iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0525,3.0,2.0,0.0375,3.0,3.0,0.0031,3.0,2.0
2.0,0.0492,3.0,2.0,0.035,3.0,3.0,0.0032,3.0,2.0
3.0,0.0761,3.0,2.0,0.0526,3.0,3.0,0.0032,3.0,2.0
4.0,0.0224,2.0,2.0,0.0139,2.0,3.0,0.002,2.0,2.0
5.0,0.0854,3.0,2.0,0.1092,3.0,3.0,0.0043,3.0,2.0
6.0,0.0814,3.0,2.0,0.0629,3.0,3.0,0.0043,3.0,2.0
7.0,0.0499,3.0,2.0,0.0351,3.0,3.0,0.0031,3.0,2.0
8.0,0.0212,2.0,2.0,0.0135,2.0,3.0,0.0018,2.0,2.0
9.0,0.0713,3.0,2.0,0.0491,3.0,3.0,0.0032,3.0,2.0
10.0,0.0745,3.0,2.0,0.0542,3.0,3.0,0.0043,3.0,2.0
11.0,0.0653,3.0,2.0,0.0475,3.0,3.0,0.0036,3.0,2.0
12.0,0.1111,4.0,3.0,0.0824,4.0,3.0,0.0058,4.0,3.0
13.0,0.0561,3.0,2.0,0.0361,3.0,3.0,0.0027,3.0,2.0
14.0,0.0925,4.0,2.0,0.0714,4.0,3.0,0.0048,4.0,2.0
15.0,0.0849,4.0,2.0,0.0621,4.0,3.0,0.0049,4.0,2.0
16.0,0.0806,3.0,2.0,0.0588,3.0,2.0,0.004,3.0,2.0
17.0,0.0691,3.0,2.0,0.0474,3.0,3.0,0.0043,3.0,2.0
18.0,0.0809,3.0,2.0,0.0618,3.0,3.0,0.0035,3.0,2.0
19.0,0.0723,3.0,2.0,0.0942,3.0,3.0,0.0038,3.0,2.0
20.0,0.038,2.0,2.0,0.0247,2.0,3.0,0.0024,2.0,2.0
21.0,0.0185,3.0,2.0,0.0117,3.0,3.0,0.0024,3.0,2.0
22.0,0.1114,4.0,3.0,0.0816,4.0,3.0,0.0054,4.0,3.0
23.0,0.0185,2.0,2.0,0.0116,2.0,3.0,0.0018,2.0,2.0
24.0,0.0878,3.0,2.0,0.0711,3.0,3.0,0.0042,3.0,2.0
25.0,0.0392,2.0,2.0,0.0267,2.0,3.0,0.0023,2.0,2.0
26.0,0.1423,5.0,3.0,0.1101,5.0,4.0,0.0072,5.0,3.0
27.0,0.0462,3.0,2.0,0.0326,3.0,3.0,0.0028,3.0,2.0
28.0,0.1362,3.0,2.0,0.0587,3.0,2.0,0.004,3.0,2.0
29.0,0.0529,3.0,2.0,0.0638,3.0,2.0,0.0078,3.0,2.0
30.0,0.1124,3.0,2.0,0.085,3.0,3.0,0.0074,3.0,2.0
31.0,0.2419,4.0,3.0,0.1827,4.0,3.0,0.0144,4.0,3.0
32.0,0.0585,3.0,2.0,0.0393,3.0,3.0,0.0033,3.0,2.0
33.0,0.1089,4.0,3.0,0.1233,4.0,3.0,0.0059,4.0,3.0
