iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.014,9.0,5.0,0.0077,9.0,6.0,0.0043,9.0,5.0
2.0,0.0109,9.0,5.0,0.0068,9.0,5.0,0.0049,9.0,5.0
3.0,0.0184,11.0,6.0,0.0123,11.0,7.0,0.0069,11.0,6.0
4.0,0.0091,9.0,4.0,0.0057,9.0,6.0,0.0041,9.0,4.0
5.0,0.0136,9.0,5.0,0.009,9.0,5.0,0.0058,9.0,5.0
6.0,0.0138,9.0,5.0,0.0095,9.0,5.0,0.0086,9.0,5.0
7.0,0.0116,9.0,5.0,0.0069,9.0,5.0,0.0046,9.0,5.0
8.0,0.0177,8.0,5.0,0.0103,8.0,5.0,0.0049,8.0,5.0
9.0,0.0142,10.0,5.0,0.0092,10.0,6.0,0.0057,10.0,5.0
10.0,0.0114,10.0,5.0,0.0071,10.0,5.0,0.0049,10.0,5.0
11.0,0.0183,10.0,5.0,0.0119,10.0,7.0,0.005,10.0,5.0
12.0,0.0704,14.0,7.0,0.0195,14.0,8.0,0.0127,14.0,7.0
13.0,0.0108,11.0,6.0,0.0065,11.0,6.0,0.0046,11.0,6.0
14.0,0.0167,12.0,6.0,0.0122,12.0,6.0,0.0077,12.0,6.0
15.0,0.0142,12.0,7.0,0.0101,12.0,8.0,0.0072,12.0,7.0
16.0,0.0259,11.0,6.0,0.0184,11.0,7.0,0.0118,11.0,6.0
17.0,0.0259,9.0,5.0,0.0195,9.0,6.0,0.0136,9.0,5.0
18.0,0.0226,10.0,6.0,0.0247,10.0,6.0,0.0065,10.0,6.0
19.0,0.0161,11.0,5.0,0.0101,11.0,6.0,0.0073,11.0,5.0
20.0,0.0133,9.0,5.0,0.0088,9.0,5.0,0.0062,9.0,5.0
21.0,0.0118,13.0,6.0,0.0076,13.0,7.0,0.0068,13.0,6.0
22.0,0.0207,13.0,6.0,0.0143,13.0,7.0,0.0097,13.0,6.0
23.0,0.0116,9.0,5.0,0.0067,9.0,5.0,0.005,9.0,5.0
24.0,0.0227,14.0,7.0,0.0619,14.0,7.0,0.0125,14.0,7.0
25.0,0.0162,9.0,5.0,0.0102,9.0,6.0,0.0065,9.0,5.0
26.0,0.0274,16.0,8.0,0.0203,16.0,9.0,0.0128,16.0,8.0
27.0,0.0085,11.0,6.0,0.0055,11.0,6.0,0.0042,11.0,6.0
28.0,0.0141,8.0,5.0,0.0095,8.0,6.0,0.0053,8.0,5.0
29.0,0.0184,10.0,5.0,0.0133,10.0,6.0,0.0074,10.0,5.0
30.0,0.0142,10.0,5.0,0.0092,10.0,7.0,0.0055,10.0,5.0
31.0,0.0271,13.0,7.0,0.0177,13.0,8.0,0.0101,13.0,7.0
32.0,0.0115,9.0,5.0,0.0064,9.0,7.0,0.0032,9.0,5.0
33.0,0.0132,11.0,6.0,0.007,11.0,7.0,0.0041,11.0,6.0
