,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.028,8.0,13.0,0.019,8.0,16.0,0.0095,8.0,28.0
1,2.0,0.0341,9.0,16.0,0.021,9.0,16.0,0.0116,9.0,29.0
2,3.0,0.0415,8.0,14.0,0.0235,8.0,18.0,0.0136,8.0,29.0
3,4.0,0.033,10.0,18.0,0.0457,10.0,20.0,0.013,10.0,33.0
4,5.0,0.0298,9.0,16.0,0.0207,9.0,20.0,0.0134,9.0,29.0
5,6.0,0.0277,11.0,18.0,0.0212,11.0,22.0,0.0116,11.0,30.0
6,7.0,0.0358,15.0,15.0,0.0282,15.0,19.0,0.0226,15.0,24.0
7,8.0,0.0333,12.0,13.0,0.0202,12.0,18.0,0.0129,12.0,26.0
8,9.0,0.0298,10.0,15.0,0.0222,10.0,18.0,0.0146,10.0,29.0
9,10.0,0.0288,9.0,16.0,0.0217,9.0,18.0,0.0119,9.0,32.0
10,11.0,0.0441,9.0,17.0,0.0202,9.0,20.0,0.0122,9.0,30.0
11,12.0,0.0434,18.0,16.0,0.032,18.0,18.0,0.0255,18.0,31.0
12,13.0,0.0309,8.0,15.0,0.0205,8.0,16.0,0.0118,8.0,28.0
13,14.0,0.0322,10.0,16.0,0.0217,10.0,18.0,0.0124,10.0,30.0
14,15.0,0.0342,8.0,17.0,0.0236,8.0,23.0,0.0135,8.0,33.0
15,16.0,0.0359,10.0,15.0,0.022,10.0,20.0,0.0116,10.0,29.0
16,17.0,0.0367,10.0,15.0,0.0235,10.0,16.0,0.0208,10.0,31.0
17,18.0,0.0421,9.0,16.0,0.0238,9.0,19.0,0.0127,9.0,32.0
18,19.0,0.0386,9.0,16.0,0.0226,9.0,20.0,0.0132,9.0,29.0
19,20.0,0.022,8.0,13.0,0.0155,8.0,15.0,0.0126,8.0,26.0
20,21.0,0.0327,10.0,15.0,0.0251,10.0,16.0,0.0171,10.0,27.0
21,22.0,0.0353,12.0,16.0,0.0244,12.0,19.0,0.0156,12.0,29.0
22,23.0,0.0382,13.0,16.0,0.0258,13.0,19.0,0.0176,13.0,30.0
23,24.0,0.0382,14.0,17.0,0.0553,14.0,20.0,0.0175,14.0,31.0
24,25.0,0.0346,14.0,18.0,0.0251,14.0,22.0,0.0166,14.0,31.0
25,26.0,0.0236,9.0,14.0,0.0161,9.0,16.0,0.0146,9.0,26.0
26,27.0,0.0334,10.0,15.0,0.0228,10.0,21.0,0.0136,10.0,31.0
27,28.0,0.0334,10.0,15.0,0.0244,10.0,18.0,0.0107,10.0,30.0
28,29.0,0.0304,10.0,18.0,0.019,10.0,22.0,0.01,10.0,31.0
29,30.0,0.0254,9.0,16.0,0.0186,9.0,19.0,0.0105,9.0,30.0
30,31.0,0.0413,14.0,15.0,0.0259,14.0,19.0,0.0165,14.0,36.0
31,32.0,0.0298,9.0,14.0,0.0162,9.0,17.0,0.0111,9.0,24.0
32,33.0,0.0382,11.0,14.0,0.0259,11.0,17.0,0.0196,11.0,28.0
