iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.3156,4.0,6.0,0.1819,4.0,10.0,0.0192,4.0,22.0
2.0,0.2937,4.0,6.0,0.1539,4.0,7.0,0.018,4.0,20.0
3.0,0.3797,3.0,6.0,0.1826,3.0,8.0,0.0157,3.0,18.0
4.0,0.3056,5.0,6.0,0.1604,5.0,7.0,0.0195,5.0,23.0
5.0,0.2921,4.0,6.0,0.1606,4.0,9.0,0.016,4.0,20.0
6.0,0.3106,4.0,6.0,0.1475,4.0,8.0,0.0175,4.0,19.0
7.0,0.3486,5.0,6.0,0.1788,5.0,9.0,0.0197,5.0,24.0
8.0,0.3671,4.0,6.0,0.2469,4.0,7.0,0.0204,4.0,23.0
9.0,0.2716,4.0,6.0,0.1377,4.0,8.0,0.0152,4.0,18.0
10.0,0.4007,4.0,6.0,0.1952,4.0,9.0,0.019,4.0,19.0
11.0,0.6687,5.0,7.0,0.4439,5.0,7.0,0.0417,5.0,21.0
12.0,0.4875,4.0,6.0,0.2494,4.0,9.0,0.0211,4.0,21.0
13.0,0.3577,4.0,6.0,0.1967,4.0,9.0,0.0199,4.0,20.0
14.0,0.2987,4.0,7.0,0.1637,4.0,9.0,0.0194,4.0,20.0
15.0,0.3425,4.0,7.0,0.1723,4.0,10.0,0.0185,4.0,22.0
16.0,0.3549,4.0,6.0,0.1806,4.0,8.0,0.0203,4.0,21.0
17.0,0.3806,4.0,6.0,0.1976,4.0,8.0,0.0205,4.0,21.0
18.0,0.312,3.0,7.0,0.1625,3.0,8.0,0.0163,3.0,20.0
19.0,0.4096,4.0,6.0,0.2542,4.0,10.0,0.0203,4.0,23.0
20.0,0.2972,5.0,7.0,0.1633,5.0,8.0,0.0195,5.0,21.0
21.0,0.3366,4.0,6.0,0.1724,4.0,9.0,0.0188,4.0,19.0
22.0,0.3692,4.0,6.0,0.1888,4.0,8.0,0.0183,4.0,18.0
23.0,0.3741,5.0,7.0,0.2088,5.0,8.0,0.0209,5.0,20.0
24.0,0.3106,4.0,6.0,0.1709,4.0,10.0,0.0166,4.0,20.0
25.0,0.3331,4.0,7.0,0.1823,4.0,7.0,0.0178,4.0,21.0
26.0,0.3142,5.0,7.0,0.1586,5.0,9.0,0.0193,5.0,21.0
27.0,0.3535,3.0,6.0,0.2373,3.0,9.0,0.0181,3.0,20.0
28.0,0.2742,5.0,7.0,0.1513,5.0,9.0,0.0173,5.0,19.0
29.0,0.3322,4.0,5.0,0.1852,4.0,10.0,0.0198,4.0,18.0
30.0,0.3936,4.0,6.0,0.257,4.0,8.0,0.019,4.0,19.0
31.0,0.3953,5.0,6.0,0.1991,5.0,7.0,0.02,5.0,19.0
32.0,0.2642,4.0,5.0,0.1534,4.0,6.0,0.0182,4.0,20.0
33.0,0.4522,4.0,6.0,0.2325,4.0,9.0,0.0235,4.0,22.0
