,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.2473,8.0,14.0,0.1877,8.0,19.0,0.1396,8.0,46.0
1,2.0,0.216,8.0,14.0,0.1707,8.0,20.0,0.1626,8.0,44.0
2,3.0,0.2403,7.0,16.0,0.1851,7.0,20.0,0.1408,7.0,50.0
3,4.0,0.2528,8.0,15.0,0.1777,8.0,17.0,0.1368,8.0,46.0
4,5.0,0.279,8.0,17.0,0.2481,8.0,19.0,0.1638,8.0,45.0
5,6.0,0.2357,8.0,16.0,0.1921,8.0,18.0,0.1788,8.0,49.0
6,7.0,0.2385,8.0,15.0,0.1907,8.0,20.0,0.1523,8.0,45.0
7,8.0,0.2446,7.0,16.0,0.1646,7.0,20.0,0.122,7.0,48.0
8,9.0,0.2533,8.0,17.0,0.2075,8.0,19.0,0.1872,8.0,44.0
9,10.0,0.2357,8.0,16.0,0.1954,8.0,21.0,0.1478,8.0,48.0
10,11.0,0.2258,8.0,15.0,0.1765,8.0,17.0,0.1401,8.0,45.0
11,12.0,0.2767,7.0,14.0,0.2078,7.0,18.0,0.1452,7.0,46.0
12,13.0,0.2325,7.0,16.0,0.1955,7.0,20.0,0.1854,7.0,45.0
13,14.0,0.242,7.0,18.0,0.2001,7.0,22.0,0.1531,7.0,49.0
14,15.0,0.2513,8.0,17.0,0.2019,8.0,19.0,0.1476,8.0,45.0
15,16.0,0.232,8.0,17.0,0.2182,8.0,19.0,0.1487,8.0,43.0
16,17.0,0.2223,8.0,15.0,0.1837,8.0,17.0,0.1502,8.0,42.0
17,18.0,0.2514,7.0,14.0,0.196,7.0,16.0,0.1443,7.0,47.0
18,19.0,0.2484,7.0,16.0,0.2149,7.0,17.0,0.15,7.0,45.0
19,20.0,0.215,8.0,18.0,0.1809,8.0,19.0,0.1727,8.0,43.0
20,21.0,0.2246,8.0,17.0,0.1819,8.0,21.0,0.1467,8.0,47.0
21,22.0,0.4007,8.0,17.0,0.2157,8.0,21.0,0.1735,8.0,50.0
22,23.0,0.2131,7.0,14.0,0.1906,7.0,17.0,0.2004,7.0,41.0
23,24.0,0.2698,8.0,15.0,0.2003,8.0,17.0,0.1633,8.0,48.0
24,25.0,0.2724,8.0,17.0,0.2013,8.0,20.0,0.1649,8.0,47.0
25,26.0,0.2266,7.0,15.0,0.2141,7.0,21.0,0.1508,7.0,47.0
26,27.0,0.2288,7.0,16.0,0.1902,7.0,20.0,0.1487,7.0,44.0
27,28.0,0.2432,7.0,14.0,0.2018,7.0,17.0,0.1448,7.0,43.0
28,29.0,0.2818,7.0,14.0,0.1892,7.0,18.0,0.144,7.0,48.0
29,30.0,0.2546,8.0,15.0,0.2101,8.0,22.0,0.1999,8.0,45.0
30,31.0,0.264,8.0,16.0,0.2029,8.0,18.0,0.1558,8.0,47.0
31,32.0,0.2491,7.0,16.0,0.2129,7.0,20.0,0.1634,7.0,48.0
32,33.0,0.2086,7.0,17.0,0.1999,7.0,21.0,0.1466,7.0,44.0
