,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.3258,4.0,7.0,0.1989,4.0,9.0,0.0939,4.0,42.0
1,2.0,0.2579,5.0,7.0,0.1809,5.0,9.0,0.097,5.0,46.0
2,3.0,0.2573,4.0,8.0,0.1841,4.0,10.0,0.118,4.0,41.0
3,4.0,0.2609,5.0,8.0,0.1682,5.0,9.0,0.1054,5.0,41.0
4,5.0,0.2315,4.0,7.0,0.1745,4.0,9.0,0.1101,4.0,38.0
5,6.0,0.3059,5.0,8.0,0.201,5.0,9.0,0.141,5.0,47.0
6,7.0,0.2878,4.0,7.0,0.2014,4.0,10.0,0.1053,4.0,43.0
7,8.0,0.3104,5.0,7.0,0.2011,5.0,9.0,0.098,5.0,38.0
8,9.0,0.2762,4.0,8.0,0.2029,4.0,10.0,0.142,4.0,41.0
9,10.0,0.325,4.0,7.0,0.2202,4.0,8.0,0.1042,4.0,46.0
10,11.0,0.795,5.0,8.0,0.3902,5.0,9.0,0.2795,5.0,42.0
11,12.0,0.5957,4.0,7.0,0.7451,4.0,9.0,0.3783,4.0,39.0
12,13.0,0.5659,5.0,8.0,0.3129,5.0,10.0,0.1674,5.0,46.0
13,14.0,0.4619,4.0,8.0,0.2398,4.0,9.0,0.1305,4.0,46.0
14,15.0,0.4057,4.0,8.0,0.2747,4.0,9.0,0.1762,4.0,42.0
15,16.0,0.3799,5.0,7.0,0.2504,5.0,9.0,0.1319,5.0,46.0
16,17.0,0.2862,4.0,7.0,0.1874,4.0,9.0,0.1049,4.0,35.0
17,18.0,0.3272,4.0,7.0,0.2304,4.0,10.0,0.101,4.0,44.0
18,19.0,0.2738,4.0,7.0,0.1897,4.0,11.0,0.1016,4.0,46.0
19,20.0,0.3235,5.0,8.0,0.2048,5.0,10.0,0.1203,5.0,39.0
20,21.0,0.2741,4.0,7.0,0.1944,4.0,9.0,0.0979,4.0,45.0
21,22.0,0.2892,4.0,7.0,0.1844,4.0,8.0,0.0976,4.0,41.0
22,23.0,0.2825,5.0,8.0,0.2459,5.0,9.0,0.1483,5.0,41.0
23,24.0,0.3007,4.0,7.0,0.2167,4.0,8.0,0.1124,4.0,41.0
24,25.0,0.3486,5.0,7.0,0.3139,5.0,9.0,0.1475,5.0,46.0
25,26.0,0.2584,4.0,7.0,0.2044,4.0,8.0,0.1069,4.0,40.0
26,27.0,0.2899,4.0,7.0,0.209,4.0,10.0,0.1078,4.0,45.0
27,28.0,0.2788,4.0,7.0,0.1838,4.0,9.0,0.1033,4.0,44.0
28,29.0,0.2954,4.0,7.0,0.2651,4.0,10.0,0.1258,4.0,45.0
29,30.0,0.2986,4.0,8.0,0.1999,4.0,9.0,0.1045,4.0,46.0
30,31.0,0.2808,4.0,6.0,0.1815,4.0,8.0,0.1064,4.0,42.0
31,32.0,0.2544,4.0,6.0,0.196,4.0,9.0,0.1543,4.0,40.0
32,33.0,0.3626,5.0,7.0,0.2399,5.0,9.0,0.1098,5.0,43.0
