,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.1043,8.0,14.0,0.0677,8.0,16.0,0.0197,8.0,33.0
1,2.0,0.1017,8.0,15.0,0.0694,8.0,19.0,0.0201,8.0,33.0
2,3.0,0.1204,8.0,13.0,0.1092,8.0,18.0,0.0291,8.0,29.0
3,4.0,0.1117,9.0,15.0,0.0724,9.0,18.0,0.0255,9.0,31.0
4,5.0,0.0897,8.0,14.0,0.0614,8.0,20.0,0.0257,8.0,34.0
5,6.0,0.0938,8.0,14.0,0.0611,8.0,18.0,0.0232,8.0,30.0
6,7.0,0.1806,9.0,15.0,0.0752,9.0,20.0,0.0277,9.0,29.0
7,8.0,0.1184,8.0,15.0,0.0731,8.0,19.0,0.0256,8.0,32.0
8,9.0,0.1167,7.0,15.0,0.0768,7.0,20.0,0.0322,7.0,32.0
9,10.0,0.1525,8.0,15.0,0.0934,8.0,22.0,0.0357,8.0,32.0
10,11.0,0.1333,9.0,14.0,0.0746,9.0,16.0,0.0346,9.0,32.0
11,12.0,0.1285,8.0,14.0,0.087,8.0,17.0,0.0266,8.0,31.0
12,13.0,0.1117,7.0,13.0,0.0982,7.0,15.0,0.0441,7.0,31.0
13,14.0,0.1284,9.0,17.0,0.0763,9.0,21.0,0.0331,9.0,35.0
14,15.0,0.1104,9.0,17.0,0.062,9.0,20.0,0.0259,9.0,34.0
15,16.0,0.1069,9.0,16.0,0.0621,9.0,20.0,0.0258,9.0,33.0
16,17.0,0.0918,8.0,14.0,0.0611,8.0,17.0,0.0228,8.0,30.0
17,18.0,0.1024,7.0,15.0,0.0675,7.0,19.0,0.0256,7.0,31.0
18,19.0,0.1209,7.0,14.0,0.1032,7.0,17.0,0.0256,7.0,33.0
19,20.0,0.0892,9.0,14.0,0.0555,9.0,19.0,0.0212,9.0,32.0
20,21.0,0.1001,8.0,13.0,0.0597,8.0,18.0,0.0218,8.0,33.0
21,22.0,0.1069,8.0,13.0,0.067,8.0,17.0,0.0336,8.0,33.0
22,23.0,0.1173,9.0,16.0,0.0701,9.0,19.0,0.0266,9.0,34.0
23,24.0,0.0991,7.0,15.0,0.0635,7.0,17.0,0.0227,7.0,29.0
24,25.0,0.1194,8.0,16.0,0.1011,8.0,20.0,0.0206,8.0,35.0
25,26.0,0.0967,10.0,18.0,0.0618,10.0,22.0,0.0235,10.0,33.0
26,27.0,0.1138,7.0,14.0,0.0666,7.0,17.0,0.0266,7.0,33.0
27,28.0,0.0947,9.0,14.0,0.0622,9.0,19.0,0.021,9.0,32.0
28,29.0,0.1552,7.0,13.0,0.0692,7.0,16.0,0.0276,7.0,27.0
29,30.0,0.1031,8.0,13.0,0.0727,8.0,15.0,0.0276,8.0,31.0
30,31.0,0.1383,9.0,15.0,0.0982,9.0,21.0,0.0286,9.0,38.0
31,32.0,0.1273,8.0,13.0,0.0476,8.0,17.0,0.022,8.0,25.0
32,33.0,0.1398,9.0,12.0,0.0823,9.0,17.0,0.0421,9.0,33.0
