,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.8308,4.0,6.0,0.3259,4.0,9.0,0.0523,4.0,57.0
1,2.0,0.4165,4.0,6.0,0.2912,4.0,9.0,0.0488,4.0,49.0
2,3.0,0.5133,4.0,6.0,0.3632,4.0,9.0,0.0532,4.0,50.0
3,4.0,0.343,4.0,6.0,0.2261,4.0,7.0,0.0487,4.0,46.0
4,5.0,0.4233,4.0,6.0,0.2741,4.0,8.0,0.0508,4.0,48.0
5,6.0,0.3798,4.0,7.0,0.2488,4.0,9.0,0.0452,4.0,51.0
6,7.0,0.3869,4.0,6.0,0.2697,4.0,8.0,0.049,4.0,52.0
7,8.0,0.4435,4.0,6.0,0.2825,4.0,8.0,0.0491,4.0,47.0
8,9.0,0.3897,4.0,6.0,0.2665,4.0,8.0,0.0478,4.0,49.0
9,10.0,0.5559,4.0,7.0,0.3892,4.0,9.0,0.0637,4.0,53.0
10,11.0,0.3997,4.0,6.0,0.2576,4.0,8.0,0.0443,4.0,51.0
11,12.0,0.5189,4.0,6.0,0.3209,4.0,10.0,0.05,4.0,49.0
12,13.0,0.483,4.0,6.0,0.3216,4.0,8.0,0.0497,4.0,57.0
13,14.0,0.3959,3.0,6.0,0.2764,3.0,9.0,0.0424,3.0,54.0
14,15.0,0.4304,4.0,6.0,0.3158,4.0,9.0,0.0536,4.0,55.0
15,16.0,0.4493,4.0,7.0,0.2783,4.0,9.0,0.051,4.0,45.0
16,17.0,0.4799,3.0,6.0,0.306,3.0,9.0,0.0486,3.0,50.0
17,18.0,0.4665,4.0,6.0,0.3283,4.0,8.0,0.0491,4.0,52.0
18,19.0,0.5183,4.0,6.0,0.3546,4.0,8.0,0.0506,4.0,59.0
19,20.0,0.3968,4.0,6.0,0.2673,4.0,8.0,0.0508,4.0,52.0
20,21.0,0.4375,4.0,6.0,0.2666,4.0,9.0,0.0466,4.0,52.0
21,22.0,0.4321,4.0,6.0,0.2614,4.0,8.0,0.0503,4.0,50.0
22,23.0,0.4808,4.0,6.0,0.2892,4.0,10.0,0.0484,4.0,53.0
23,24.0,0.451,4.0,6.0,0.3334,4.0,8.0,0.0795,4.0,54.0
24,25.0,0.7193,4.0,6.0,0.4319,4.0,9.0,0.059,4.0,57.0
25,26.0,0.3953,4.0,6.0,0.265,4.0,9.0,0.0524,4.0,46.0
26,27.0,0.4791,3.0,6.0,0.2771,3.0,9.0,0.0494,3.0,53.0
27,28.0,0.4277,4.0,6.0,0.2726,4.0,9.0,0.0462,4.0,56.0
28,29.0,0.4898,4.0,6.0,0.3485,4.0,7.0,0.0832,4.0,54.0
29,30.0,0.7349,4.0,6.0,0.4483,4.0,10.0,0.0568,4.0,58.0
30,31.0,0.4915,4.0,6.0,0.2952,4.0,8.0,0.064,4.0,55.0
31,32.0,0.395,4.0,6.0,0.2207,4.0,9.0,0.0466,4.0,46.0
32,33.0,0.4287,4.0,6.0,0.2724,4.0,8.0,0.0485,4.0,50.0
