iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,1.8011,3.0,4.0,1.2175,3.0,6.0,0.0309,3.0,20.0
2.0,2.5267,3.0,4.0,1.4433,3.0,7.0,0.0375,3.0,18.0
3.0,2.1723,3.0,5.0,1.4889,3.0,7.0,0.0344,3.0,20.0
4.0,1.5396,4.0,5.0,1.0557,4.0,7.0,0.0307,4.0,20.0
5.0,1.9516,3.0,4.0,1.4093,3.0,6.0,0.0369,3.0,18.0
6.0,1.9689,3.0,4.0,1.4479,3.0,7.0,0.0368,3.0,19.0
7.0,1.7645,3.0,5.0,1.2926,3.0,6.0,0.0347,3.0,19.0
8.0,2.0008,3.0,4.0,1.3847,3.0,6.0,0.0332,3.0,17.0
9.0,1.8096,3.0,5.0,1.346,3.0,7.0,0.0339,3.0,19.0
10.0,1.698,3.0,4.0,1.2675,3.0,7.0,0.0301,3.0,20.0
11.0,2.0489,3.0,4.0,1.4852,3.0,7.0,0.0336,3.0,20.0
12.0,2.1155,3.0,4.0,1.5501,3.0,6.0,0.0349,3.0,18.0
13.0,1.8135,3.0,4.0,1.3304,3.0,7.0,0.0383,3.0,20.0
14.0,1.7372,3.0,5.0,1.2711,3.0,8.0,0.0337,3.0,20.0
15.0,1.7997,3.0,4.0,1.3347,3.0,6.0,0.0408,3.0,20.0
16.0,1.964,3.0,4.0,1.4172,3.0,6.0,0.0396,3.0,19.0
17.0,1.8063,3.0,4.0,1.3608,3.0,6.0,0.0382,3.0,19.0
18.0,2.074,3.0,4.0,1.5264,3.0,8.0,0.0398,3.0,18.0
19.0,2.2727,3.0,4.0,1.6841,3.0,6.0,0.0388,3.0,19.0
20.0,1.7926,3.0,4.0,1.3883,3.0,6.0,0.0345,3.0,20.0
21.0,1.9555,3.0,4.0,1.4543,3.0,5.0,0.0343,3.0,20.0
22.0,1.8713,3.0,4.0,1.4002,3.0,7.0,0.0333,3.0,18.0
23.0,1.7975,3.0,5.0,1.3058,3.0,8.0,0.0387,3.0,20.0
24.0,1.7429,3.0,5.0,1.25,3.0,7.0,0.0344,3.0,18.0
25.0,1.8126,3.0,5.0,1.2963,3.0,8.0,0.0354,3.0,20.0
26.0,2.0044,4.0,4.0,1.49,4.0,5.0,0.0395,4.0,19.0
27.0,2.2146,3.0,4.0,1.5169,3.0,7.0,0.0372,3.0,19.0
28.0,1.9388,3.0,4.0,1.343,3.0,6.0,0.0373,3.0,20.0
29.0,2.1252,4.0,4.0,1.3936,4.0,7.0,0.0382,4.0,18.0
30.0,1.8439,3.0,4.0,1.246,3.0,7.0,0.0324,3.0,19.0
31.0,2.0117,3.0,5.0,1.4448,3.0,7.0,0.0345,3.0,19.0
32.0,1.7007,3.0,4.0,1.1978,3.0,7.0,0.034,3.0,17.0
33.0,1.9434,3.0,4.0,1.4378,3.0,6.0,0.037,3.0,18.0
