,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.2557,9.0,18.0,0.1394,9.0,24.0,0.0581,9.0,60.0
1,2.0,0.2344,8.0,18.0,0.147,8.0,24.0,0.0521,8.0,53.0
2,3.0,0.2541,8.0,17.0,0.1352,8.0,22.0,0.0472,8.0,58.0
3,4.0,0.219,9.0,17.0,0.1404,9.0,25.0,0.0521,9.0,55.0
4,5.0,0.2209,8.0,19.0,0.2127,8.0,21.0,0.0524,8.0,55.0
5,6.0,0.1814,8.0,17.0,0.1298,8.0,22.0,0.0517,8.0,46.0
6,7.0,0.2957,9.0,19.0,0.1483,9.0,22.0,0.054,9.0,55.0
7,8.0,0.2429,8.0,18.0,0.1711,8.0,22.0,0.0556,8.0,57.0
8,9.0,0.2289,8.0,18.0,0.1571,8.0,26.0,0.0545,8.0,54.0
9,10.0,0.2164,9.0,17.0,0.1466,9.0,23.0,0.05,9.0,53.0
10,11.0,0.2413,9.0,19.0,0.1436,9.0,23.0,0.0465,9.0,58.0
11,12.0,0.296,8.0,17.0,0.177,8.0,24.0,0.05,8.0,55.0
12,13.0,0.2329,8.0,18.0,0.1767,8.0,22.0,0.0553,8.0,59.0
13,14.0,0.225,9.0,20.0,0.1356,9.0,26.0,0.0459,9.0,59.0
14,15.0,0.3096,9.0,19.0,0.1446,9.0,25.0,0.0805,9.0,54.0
15,16.0,0.2159,9.0,18.0,0.1342,9.0,22.0,0.0581,9.0,58.0
16,17.0,0.2078,8.0,17.0,0.1443,8.0,22.0,0.0486,8.0,58.0
17,18.0,0.2586,9.0,18.0,0.1636,9.0,22.0,0.0777,9.0,56.0
18,19.0,0.2555,8.0,18.0,0.1648,8.0,23.0,0.0586,8.0,57.0
19,20.0,0.2521,9.0,18.0,0.1365,9.0,24.0,0.051,9.0,56.0
20,21.0,0.2033,8.0,19.0,0.1228,8.0,23.0,0.0538,8.0,57.0
21,22.0,0.2716,9.0,18.0,0.1331,9.0,23.0,0.0495,9.0,57.0
22,23.0,0.2306,9.0,18.0,0.2044,9.0,22.0,0.0555,9.0,57.0
23,24.0,0.2385,8.0,17.0,0.1465,8.0,23.0,0.0854,8.0,52.0
24,25.0,0.2855,9.0,19.0,0.1542,9.0,25.0,0.053,9.0,64.0
25,26.0,0.2201,9.0,19.0,0.1197,9.0,25.0,0.0509,9.0,57.0
26,27.0,0.2189,8.0,18.0,0.137,8.0,23.0,0.0545,8.0,59.0
27,28.0,0.2054,9.0,18.0,0.1463,9.0,24.0,0.0444,9.0,60.0
28,29.0,0.212,10.0,19.0,0.1336,10.0,22.0,0.0568,10.0,54.0
29,30.0,0.2529,8.0,18.0,0.1222,8.0,24.0,0.0627,8.0,59.0
30,31.0,0.262,9.0,18.0,0.1412,9.0,23.0,0.053,9.0,62.0
31,32.0,0.1811,8.0,16.0,0.1061,8.0,20.0,0.0639,8.0,47.0
32,33.0,0.3004,9.0,17.0,0.172,9.0,21.0,0.058,9.0,54.0
