,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0938,3.0,5.0,0.0566,3.0,7.0,0.006,3.0,18.0
1,2.0,0.0879,4.0,5.0,0.0521,4.0,6.0,0.0071,4.0,16.0
2,3.0,0.0784,3.0,5.0,0.0494,3.0,7.0,0.0066,3.0,17.0
3,4.0,0.0642,4.0,5.0,0.0411,4.0,7.0,0.0065,4.0,15.0
4,5.0,0.0726,4.0,5.0,0.0569,4.0,7.0,0.007,4.0,18.0
5,6.0,0.0618,3.0,5.0,0.0632,3.0,7.0,0.007,3.0,17.0
6,7.0,0.0665,3.0,5.0,0.0424,3.0,7.0,0.0068,3.0,15.0
7,8.0,0.0828,3.0,4.0,0.0524,3.0,9.0,0.006,3.0,19.0
8,9.0,0.0854,4.0,5.0,0.0541,4.0,7.0,0.0075,4.0,18.0
9,10.0,0.1167,4.0,5.0,0.0734,4.0,7.0,0.0076,4.0,20.0
10,11.0,0.0721,3.0,4.0,0.0448,3.0,6.0,0.0046,3.0,18.0
11,12.0,0.0824,3.0,5.0,0.0591,3.0,7.0,0.008,3.0,18.0
12,13.0,0.0887,4.0,5.0,0.0571,4.0,7.0,0.0065,4.0,17.0
13,14.0,0.0874,3.0,5.0,0.0544,3.0,8.0,0.0055,3.0,15.0
14,15.0,0.0767,3.0,5.0,0.0556,3.0,8.0,0.006,3.0,19.0
15,16.0,0.1237,4.0,5.0,0.0585,4.0,6.0,0.007,4.0,18.0
16,17.0,0.0803,3.0,4.0,0.0585,3.0,6.0,0.0065,3.0,16.0
17,18.0,0.097,3.0,5.0,0.0591,3.0,5.0,0.006,3.0,17.0
18,19.0,0.0894,4.0,5.0,0.0576,4.0,8.0,0.0055,4.0,19.0
19,20.0,0.0641,3.0,4.0,0.0457,3.0,5.0,0.007,3.0,16.0
20,21.0,0.0766,3.0,5.0,0.048,3.0,7.0,0.0066,3.0,18.0
21,22.0,0.0717,4.0,5.0,0.0464,4.0,6.0,0.0066,4.0,16.0
22,23.0,0.0815,3.0,5.0,0.047,3.0,7.0,0.0065,3.0,18.0
23,24.0,0.0927,4.0,5.0,0.0632,4.0,6.0,0.0085,4.0,19.0
24,25.0,0.1574,4.0,5.0,0.0659,4.0,7.0,0.0061,4.0,19.0
25,26.0,0.0618,3.0,4.0,0.0391,3.0,6.0,0.0055,3.0,15.0
26,27.0,0.0852,3.0,5.0,0.0531,3.0,7.0,0.0085,3.0,18.0
27,28.0,0.0767,3.0,5.0,0.0448,3.0,6.0,0.006,3.0,17.0
28,29.0,0.0762,4.0,5.0,0.0529,4.0,6.0,0.0073,4.0,17.0
29,30.0,0.0996,3.0,5.0,0.0644,3.0,6.0,0.007,3.0,18.0
30,31.0,0.0794,4.0,5.0,0.0592,4.0,6.0,0.0066,4.0,20.0
31,32.0,0.0665,4.0,5.0,0.0429,4.0,7.0,0.007,4.0,17.0
32,33.0,0.0744,3.0,5.0,0.0443,3.0,6.0,0.0056,3.0,18.0
