iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.7303,5.0,9.0,0.4204,5.0,12.0,0.0349,5.0,26.0
2.0,0.6973,5.0,8.0,0.472,5.0,12.0,0.0424,5.0,22.0
3.0,0.8264,5.0,8.0,0.5223,5.0,10.0,0.0405,5.0,28.0
4.0,0.5854,7.0,10.0,0.3158,7.0,14.0,0.0353,7.0,26.0
5.0,0.7954,5.0,8.0,0.5261,5.0,9.0,0.0829,5.0,23.0
6.0,1.2102,5.0,8.0,0.4707,5.0,13.0,0.0441,5.0,26.0
7.0,0.7381,5.0,9.0,0.4692,5.0,11.0,0.0409,5.0,27.0
8.0,0.7561,5.0,8.0,0.4826,5.0,11.0,0.0359,5.0,24.0
9.0,0.7601,5.0,9.0,0.4318,5.0,12.0,0.0396,5.0,26.0
10.0,0.7433,5.0,8.0,0.4184,5.0,11.0,0.0353,5.0,26.0
11.0,0.7929,5.0,8.0,0.471,5.0,12.0,0.0818,5.0,24.0
12.0,0.7866,5.0,7.0,0.4982,5.0,10.0,0.041,5.0,24.0
13.0,0.7047,5.0,9.0,0.4249,5.0,13.0,0.0363,5.0,25.0
14.0,0.7734,5.0,9.0,0.429,5.0,14.0,0.0432,5.0,30.0
15.0,0.7511,5.0,9.0,0.498,5.0,12.0,0.0421,5.0,23.0
16.0,0.7226,5.0,8.0,0.4912,5.0,11.0,0.0415,5.0,26.0
17.0,0.7605,5.0,9.0,0.4608,5.0,12.0,0.0484,5.0,27.0
18.0,0.8142,5.0,8.0,0.5023,5.0,13.0,0.0375,5.0,23.0
19.0,0.9099,4.0,7.0,0.5193,4.0,9.0,0.0413,4.0,26.0
20.0,0.7636,5.0,9.0,0.4467,5.0,12.0,0.0389,5.0,24.0
21.0,0.7241,4.0,9.0,0.477,4.0,12.0,0.0343,4.0,26.0
22.0,0.7901,5.0,9.0,0.4735,5.0,11.0,0.0389,5.0,26.0
23.0,0.7909,5.0,9.0,0.457,5.0,12.0,0.0441,5.0,25.0
24.0,0.6687,5.0,8.0,0.3884,5.0,12.0,0.0397,5.0,24.0
25.0,0.6348,5.0,9.0,0.4285,5.0,12.0,0.0357,5.0,25.0
26.0,0.7656,6.0,8.0,0.4686,6.0,12.0,0.0419,6.0,25.0
27.0,0.8134,5.0,9.0,0.4801,5.0,13.0,0.0439,5.0,23.0
28.0,0.7154,4.0,7.0,0.4396,4.0,10.0,0.039,4.0,24.0
29.0,0.7418,6.0,8.0,0.5087,6.0,11.0,0.0434,6.0,27.0
30.0,0.7201,4.0,8.0,0.4822,4.0,12.0,0.034,4.0,24.0
31.0,0.78,5.0,10.0,0.4592,5.0,14.0,0.0389,5.0,22.0
32.0,0.6595,5.0,8.0,0.3783,5.0,12.0,0.0364,5.0,22.0
33.0,0.7674,5.0,8.0,0.445,5.0,11.0,0.0374,5.0,26.0
