iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,9.5503,6.0,13.0,5.6954,6.0,18.0,0.6411,6.0,168.0
2.0,9.4979,6.0,12.0,5.0604,6.0,19.0,0.6326,6.0,164.0
3.0,10.1049,6.0,13.0,5.4755,6.0,18.0,0.6622,6.0,167.0
4.0,7.35,7.0,12.0,4.1537,7.0,19.0,0.6404,7.0,162.0
5.0,9.7063,6.0,12.0,5.1725,6.0,17.0,0.6692,6.0,156.0
6.0,9.2412,6.0,12.0,5.0801,6.0,18.0,0.6641,6.0,164.0
7.0,9.6949,6.0,12.0,5.065,6.0,19.0,0.6856,6.0,155.0
8.0,10.4419,6.0,13.0,5.6351,6.0,18.0,0.6389,6.0,156.0
9.0,9.2504,6.0,12.0,4.7667,6.0,18.0,0.5816,6.0,156.0
10.0,10.5801,6.0,12.0,5.5653,6.0,20.0,0.658,6.0,155.0
11.0,9.3596,6.0,12.0,4.9414,6.0,17.0,0.6263,6.0,161.0
12.0,9.6294,5.0,12.0,5.3878,5.0,18.0,0.5874,5.0,153.0
13.0,9.388,6.0,12.0,5.0683,6.0,19.0,0.6783,6.0,180.0
14.0,9.0132,6.0,13.0,4.8795,6.0,21.0,0.662,6.0,162.0
15.0,9.4262,6.0,12.0,5.1265,6.0,19.0,0.6764,6.0,154.0
16.0,9.0872,6.0,12.0,4.854,6.0,18.0,0.6731,6.0,168.0
17.0,9.5495,6.0,13.0,5.3154,6.0,18.0,0.662,6.0,161.0
18.0,9.8058,6.0,12.0,5.1554,6.0,17.0,0.6556,6.0,154.0
19.0,10.479,6.0,12.0,5.6102,6.0,19.0,0.6709,6.0,152.0
20.0,9.3508,6.0,13.0,5.1104,6.0,19.0,0.6821,6.0,161.0
21.0,9.5971,6.0,13.0,5.1149,6.0,18.0,0.6755,6.0,160.0
22.0,9.5439,6.0,12.0,5.3425,6.0,18.0,0.6762,6.0,163.0
23.0,9.4651,6.0,12.0,4.9466,6.0,18.0,0.6621,6.0,153.0
24.0,9.0851,6.0,12.0,4.8853,6.0,19.0,0.6664,6.0,161.0
25.0,9.8899,7.0,13.0,5.2798,7.0,20.0,0.5849,7.0,154.0
26.0,9.0435,6.0,12.0,4.9303,6.0,19.0,0.6606,6.0,146.0
27.0,9.6331,6.0,13.0,5.3301,6.0,18.0,0.5797,6.0,153.0
28.0,8.8402,6.0,12.0,4.8172,6.0,19.0,0.6582,6.0,160.0
29.0,9.5443,6.0,13.0,5.1913,6.0,19.0,0.7096,6.0,173.0
30.0,9.7951,6.0,13.0,5.3347,6.0,18.0,0.6845,6.0,175.0
31.0,10.1647,6.0,12.0,5.2511,6.0,19.0,0.6952,6.0,157.0
32.0,8.9403,6.0,12.0,4.8016,6.0,19.0,0.6842,6.0,155.0
33.0,8.6417,6.0,12.0,4.8854,6.0,18.0,0.6697,6.0,143.0
