,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.333,6.0,10.0,0.2053,6.0,16.0,0.0357,6.0,46.0
1,2.0,0.3531,6.0,10.0,0.2082,6.0,16.0,0.035,6.0,46.0
2,3.0,0.357,6.0,10.0,0.2134,6.0,15.0,0.0341,6.0,44.0
3,4.0,0.2993,6.0,10.0,0.2193,6.0,15.0,0.0381,6.0,45.0
4,5.0,0.3549,5.0,11.0,0.2177,5.0,16.0,0.044,5.0,45.0
5,6.0,0.2584,5.0,10.0,0.1596,5.0,14.0,0.0357,5.0,45.0
6,7.0,0.3259,6.0,10.0,0.1928,6.0,15.0,0.0387,6.0,45.0
7,8.0,0.3821,6.0,10.0,0.2331,6.0,15.0,0.0417,6.0,41.0
8,9.0,0.3393,6.0,10.0,0.1902,6.0,14.0,0.0359,6.0,42.0
9,10.0,0.3653,6.0,11.0,0.2145,6.0,15.0,0.0408,6.0,44.0
10,11.0,0.3356,6.0,11.0,0.2291,6.0,15.0,0.0354,6.0,42.0
11,12.0,0.4566,6.0,10.0,0.2621,6.0,15.0,0.0424,6.0,48.0
12,13.0,0.3682,6.0,10.0,0.2498,6.0,13.0,0.0408,6.0,42.0
13,14.0,0.3194,6.0,12.0,0.1942,6.0,16.0,0.0374,6.0,47.0
14,15.0,0.3716,5.0,11.0,0.2581,5.0,17.0,0.0381,5.0,48.0
15,16.0,0.3508,6.0,10.0,0.1951,6.0,13.0,0.04,6.0,48.0
16,17.0,0.3606,6.0,11.0,0.2134,6.0,16.0,0.038,6.0,45.0
17,18.0,0.3918,6.0,11.0,0.2478,6.0,14.0,0.0406,6.0,46.0
18,19.0,0.4052,5.0,11.0,0.2423,5.0,15.0,0.0395,5.0,42.0
19,20.0,0.3276,6.0,10.0,0.2169,6.0,14.0,0.0394,6.0,39.0
20,21.0,0.3096,5.0,11.0,0.1798,5.0,15.0,0.032,5.0,44.0
21,22.0,0.3387,6.0,10.0,0.24,6.0,15.0,0.0369,6.0,40.0
22,23.0,0.3712,6.0,10.0,0.2271,6.0,14.0,0.0384,6.0,48.0
23,24.0,0.3758,6.0,9.0,0.2494,6.0,13.0,0.0417,6.0,43.0
24,25.0,0.3849,6.0,11.0,0.2394,6.0,16.0,0.0422,6.0,45.0
25,26.0,0.3095,7.0,11.0,0.192,7.0,13.0,0.0674,7.0,49.0
26,27.0,0.3652,5.0,9.0,0.2249,5.0,14.0,0.0365,5.0,45.0
27,28.0,0.3088,6.0,10.0,0.194,6.0,16.0,0.0361,6.0,42.0
28,29.0,0.3708,6.0,11.0,0.215,6.0,16.0,0.0451,6.0,50.0
29,30.0,0.3949,6.0,10.0,0.2435,6.0,15.0,0.0435,6.0,39.0
30,31.0,0.4005,6.0,11.0,0.2304,6.0,14.0,0.0413,6.0,48.0
31,32.0,0.2624,5.0,10.0,0.161,5.0,13.0,0.0359,5.0,40.0
32,33.0,0.3955,6.0,10.0,0.2459,6.0,15.0,0.0461,6.0,46.0
