,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.019,7.0,9.0,0.0106,7.0,14.0,0.0071,7.0,24.0
1,2.0,0.0604,8.0,11.0,0.0096,8.0,13.0,0.0081,8.0,19.0
2,3.0,0.0173,7.0,10.0,0.0093,7.0,12.0,0.0052,7.0,22.0
3,4.0,0.0178,9.0,13.0,0.0103,9.0,15.0,0.005,9.0,20.0
4,5.0,0.0213,7.0,12.0,0.0132,7.0,13.0,0.0066,7.0,22.0
5,6.0,0.0166,9.0,12.0,0.0106,9.0,14.0,0.0076,9.0,23.0
6,7.0,0.0147,8.0,11.0,0.0101,8.0,12.0,0.0056,8.0,19.0
7,8.0,0.0156,7.0,10.0,0.0088,7.0,12.0,0.0046,7.0,21.0
8,9.0,0.0211,8.0,10.0,0.0128,8.0,11.0,0.007,8.0,23.0
9,10.0,0.0166,7.0,10.0,0.0102,7.0,12.0,0.0066,7.0,22.0
10,11.0,0.0158,7.0,11.0,0.0096,7.0,14.0,0.0065,7.0,23.0
11,12.0,0.0147,5.0,11.0,0.0083,5.0,11.0,0.005,5.0,22.0
12,13.0,0.0194,8.0,10.0,0.0095,8.0,10.0,0.006,8.0,22.0
13,14.0,0.0151,7.0,12.0,0.0096,7.0,13.0,0.0075,7.0,24.0
14,15.0,0.0182,9.0,13.0,0.0107,9.0,15.0,0.0057,9.0,20.0
15,16.0,0.0185,9.0,11.0,0.011,9.0,15.0,0.006,9.0,21.0
16,17.0,0.0139,8.0,11.0,0.0088,8.0,14.0,0.0068,8.0,21.0
17,18.0,0.0191,6.0,10.0,0.0106,6.0,12.0,0.0065,6.0,24.0
18,19.0,0.0172,7.0,12.0,0.0097,7.0,13.0,0.0062,7.0,21.0
19,20.0,0.0116,8.0,12.0,0.0099,8.0,13.0,0.0101,8.0,21.0
20,21.0,0.018,8.0,11.0,0.0096,8.0,11.0,0.0065,8.0,23.0
21,22.0,0.0185,10.0,11.0,0.0113,10.0,14.0,0.0086,10.0,21.0
22,23.0,0.0141,8.0,10.0,0.0088,8.0,11.0,0.0062,8.0,22.0
23,24.0,0.017,9.0,11.0,0.011,9.0,11.0,0.006,9.0,22.0
24,25.0,0.0135,9.0,12.0,0.0095,9.0,16.0,0.0065,9.0,23.0
25,26.0,0.0136,7.0,10.0,0.0085,7.0,11.0,0.0055,7.0,18.0
26,27.0,0.0175,8.0,14.0,0.0125,8.0,14.0,0.0075,8.0,25.0
27,28.0,0.018,7.0,10.0,0.0095,7.0,13.0,0.005,7.0,20.0
28,29.0,0.0172,7.0,10.0,0.0105,7.0,11.0,0.0055,7.0,18.0
29,30.0,0.0138,8.0,12.0,0.0096,8.0,13.0,0.0067,8.0,22.0
30,31.0,0.0231,13.0,9.0,0.014,13.0,11.0,0.0132,13.0,19.0
31,32.0,0.0176,7.0,9.0,0.0098,7.0,11.0,0.0061,7.0,24.0
32,33.0,0.0119,6.0,9.0,0.0083,6.0,11.0,0.0041,6.0,15.0
