,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0588,13.0,33.0,0.0441,13.0,39.0,0.0278,13.0,51.0
1,2.0,0.0485,15.0,29.0,0.0411,15.0,33.0,0.0284,15.0,41.0
2,3.0,0.083,14.0,29.0,0.0411,14.0,34.0,0.0273,14.0,43.0
3,4.0,0.0912,28.0,28.0,0.0771,28.0,33.0,0.0691,28.0,48.0
4,5.0,0.0808,19.0,27.0,0.059,19.0,32.0,0.0409,19.0,49.0
5,6.0,0.0681,25.0,31.0,0.0633,25.0,37.0,0.0386,25.0,51.0
6,7.0,0.0652,16.0,27.0,0.0456,16.0,31.0,0.0546,16.0,50.0
7,8.0,0.0475,13.0,31.0,0.0376,13.0,35.0,0.024,13.0,46.0
8,9.0,0.0612,17.0,30.0,0.0488,17.0,36.0,0.0317,17.0,53.0
9,10.0,0.0576,15.0,26.0,0.045,15.0,27.0,0.032,15.0,45.0
10,11.0,0.0445,11.0,26.0,0.0328,11.0,29.0,0.0202,11.0,46.0
11,12.0,0.069,21.0,32.0,0.0552,21.0,37.0,0.0396,21.0,50.0
12,13.0,0.0877,18.0,25.0,0.054,18.0,28.0,0.0364,18.0,46.0
13,14.0,0.0564,16.0,29.0,0.0456,16.0,35.0,0.0373,16.0,43.0
14,15.0,0.0655,17.0,27.0,0.055,17.0,31.0,0.0463,17.0,48.0
15,16.0,0.0631,18.0,32.0,0.0502,18.0,36.0,0.0352,18.0,53.0
16,17.0,0.0628,19.0,33.0,0.0434,19.0,36.0,0.0338,19.0,47.0
17,18.0,0.0703,18.0,31.0,0.079,18.0,34.0,0.0403,18.0,49.0
18,19.0,0.0631,14.0,30.0,0.0466,14.0,35.0,0.0322,14.0,47.0
19,20.0,0.0747,16.0,30.0,0.0384,16.0,36.0,0.0238,16.0,48.0
20,21.0,0.0729,21.0,29.0,0.0605,21.0,31.0,0.0452,21.0,48.0
21,22.0,0.0681,15.0,32.0,0.0448,15.0,34.0,0.033,15.0,49.0
22,23.0,0.0648,17.0,31.0,0.0515,17.0,34.0,0.0681,17.0,44.0
23,24.0,0.0552,14.0,32.0,0.0477,14.0,37.0,0.031,14.0,48.0
24,25.0,0.0699,21.0,28.0,0.0615,21.0,34.0,0.0415,21.0,45.0
25,26.0,0.0585,17.0,29.0,0.0437,17.0,32.0,0.032,17.0,39.0
26,27.0,0.0682,19.0,26.0,0.0544,19.0,30.0,0.0391,19.0,45.0
27,28.0,0.0649,18.0,27.0,0.0512,18.0,33.0,0.0606,18.0,50.0
28,29.0,0.0807,27.0,31.0,0.0702,27.0,36.0,0.0591,27.0,46.0
29,30.0,0.0614,15.0,27.0,0.0482,15.0,32.0,0.0325,15.0,41.0
30,31.0,0.0584,19.0,29.0,0.0482,19.0,36.0,0.0341,19.0,45.0
31,32.0,0.0648,18.0,28.0,0.0477,18.0,32.0,0.0569,18.0,55.0
32,33.0,0.0631,18.0,30.0,0.0467,18.0,40.0,0.032,18.0,53.0
