iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.9022,7.0,16.0,0.6768,7.0,21.0,0.1743,7.0,61.0
2.0,0.9935,7.0,17.0,0.4401,7.0,24.0,0.09,7.0,59.0
3.0,1.0417,7.0,16.0,0.5283,7.0,22.0,0.1057,7.0,67.0
4.0,0.7647,9.0,18.0,0.3851,9.0,25.0,0.0881,9.0,62.0
5.0,1.0093,8.0,16.0,0.5113,8.0,24.0,0.1076,8.0,60.0
6.0,0.8856,8.0,16.0,0.4338,8.0,23.0,0.0961,8.0,59.0
7.0,0.8059,8.0,16.0,0.4323,8.0,23.0,0.1382,8.0,58.0
8.0,0.964,7.0,16.0,0.5433,7.0,23.0,0.1013,7.0,57.0
9.0,0.8037,7.0,17.0,0.43,7.0,23.0,0.1359,7.0,59.0
10.0,0.8808,7.0,16.0,0.5015,7.0,23.0,0.1016,7.0,63.0
11.0,0.8596,8.0,15.0,0.4497,8.0,21.0,0.1354,8.0,57.0
12.0,0.9053,8.0,16.0,0.5248,8.0,20.0,0.0917,8.0,55.0
13.0,0.9618,7.0,18.0,0.4363,7.0,23.0,0.0964,7.0,59.0
14.0,0.8786,7.0,18.0,0.4273,7.0,26.0,0.0902,7.0,67.0
15.0,0.8998,7.0,17.0,0.4376,7.0,23.0,0.0948,7.0,62.0
16.0,0.8698,7.0,17.0,0.4358,7.0,24.0,0.0938,7.0,59.0
17.0,1.046,8.0,16.0,0.5112,8.0,24.0,0.1035,8.0,57.0
18.0,0.8584,7.0,15.0,0.4886,7.0,19.0,0.0928,7.0,58.0
19.0,0.8878,7.0,15.0,0.4713,7.0,21.0,0.0977,7.0,59.0
20.0,1.0602,8.0,17.0,0.4507,8.0,24.0,0.0902,8.0,61.0
21.0,0.9115,6.0,16.0,0.4413,6.0,23.0,0.0924,6.0,62.0
22.0,0.8779,8.0,17.0,0.4398,8.0,19.0,0.0974,8.0,62.0
23.0,0.9373,7.0,17.0,0.4695,7.0,24.0,0.1021,7.0,60.0
24.0,0.7888,8.0,16.0,0.4129,8.0,21.0,0.0961,8.0,60.0
25.0,0.8415,8.0,16.0,0.4352,8.0,26.0,0.0938,8.0,58.0
26.0,0.8196,9.0,15.0,0.4283,9.0,23.0,0.0955,9.0,61.0
27.0,0.9504,7.0,16.0,0.4601,7.0,21.0,0.0864,7.0,63.0
28.0,0.8609,8.0,16.0,0.4517,8.0,20.0,0.0994,8.0,63.0
29.0,0.8825,8.0,16.0,0.4385,8.0,22.0,0.0997,8.0,57.0
30.0,0.8184,8.0,15.0,0.4467,8.0,20.0,0.0976,8.0,56.0
31.0,1.0575,8.0,17.0,0.4443,8.0,24.0,0.0989,8.0,63.0
32.0,0.8165,8.0,16.0,0.409,8.0,21.0,0.0931,8.0,62.0
33.0,0.8359,9.0,16.0,0.4186,9.0,22.0,0.1382,9.0,54.0
